,match_type,date,home,away,score,points
0,Europa League 1984/1985,18/09/1984,A,Fenerbahçe,1:0 (1:0),3
1,Europa League 1984/1985,03/10/1984,H,Fenerbahçe,2:0 (1:0),3
2,Europa League 1984/1985,24/10/1984,H,RSC Anderlecht,1:1 (1:0),1
3,Europa League 1984/1985,06/11/1984,A,RSC Anderlecht,2:6 (0:1),0
4,Serie A 1984/1985,15/09/1984,A,Lazio Roma,1:0 (0:0),3
5,Serie A 1984/1985,22/09/1984,H,AC Milan,0:0 (0:0),1
6,Serie A 1984/1985,29/09/1984,A,Calcio Como,0:0 (0:0),1
7,Serie A 1984/1985,07/10/1984,H,Atalanta,5:0 (1:0),3
8,Serie A 1984/1985,14/10/1984,A,Sampdoria,0:2 (0:0),0
9,Serie A 1984/1985,21/10/1984,H,US Avellino,1:0 (0:0),3
10,Serie A 1984/1985,28/10/1984,A,Hellas Verona,1:2 (0:2),0
11,Serie A 1984/1985,10/11/1984,H,Ascoli Calcio,1:1 (1:0),1
12,Serie A 1984/1985,17/11/1984,A,AS Roma,1:2 (0:2),0
13,Serie A 1984/1985,24/11/1984,H,Inter,1:1 (1:1),1
14,Serie A 1984/1985,01/12/1984,A,US Cremonese,1:1 (0:1),1
15,Serie A 1984/1985,15/12/1984,H,Juventus,0:0 (0:0),1
16,Serie A 1984/1985,22/12/1984,A,Udinese Calcio,2:2 (1:1),1
17,Serie A 1984/1985,05/01/1985,A,Torino FC,2:2 (0:1),1
18,Serie A 1984/1985,12/01/1985,H,SSC Napoli,0:1 (0:0),0
19,Serie A 1984/1985,19/01/1985,H,Lazio Roma,3:0 (1:0),3
20,Serie A 1984/1985,26/01/1985,A,AC Milan,1:1 (1:0),1
21,Serie A 1984/1985,09/02/1985,H,Calcio Como,2:1 (1:0),3
22,Serie A 1984/1985,16/02/1985,A,Atalanta,2:2 (1:1),1
23,Serie A 1984/1985,23/02/1985,H,Sampdoria,0:3 (0:2),0
24,Serie A 1984/1985,02/03/1985,A,US Avellino,0:0 (0:0),1
25,Serie A 1984/1985,16/03/1985,H,Hellas Verona,1:3 (1:0),0
26,Serie A 1984/1985,23/03/1985,A,Ascoli Calcio,1:2 (1:0),0
27,Serie A 1984/1985,30/03/1985,H,AS Roma,1:0 (0:0),3
28,Serie A 1984/1985,13/04/1985,A,Inter,0:1 (0:1),0
29,Serie A 1984/1985,20/04/1985,H,US Cremonese,1:1 (1:1),1
30,Serie A 1984/1985,27/04/1985,A,Juventus,2:1 (1:1),3
31,Serie A 1984/1985,04/05/1985,H,Udinese Calcio,3:1 (1:0),3
32,Serie A 1984/1985,11/05/1985,H,Torino FC,0:0 (0:0),1
33,Serie A 1984/1985,18/05/1985,A,SSC Napoli,0:1 (0:1),0
