,match_type,date,home,away,score,points
0,Europa League 2015/2016,17/09/2015,H,FC Basel,1:2 (1:0),0
1,Europa League 2015/2016,01/10/2015,A,Os Belenenses,4:0 (2:0),3
2,Europa League 2015/2016,22/10/2015,H,Lech Poznań,1:2 (0:0),0
3,Europa League 2015/2016,05/11/2015,A,Lech Poznań,2:0 (1:0),3
4,Europa League 2015/2016,26/11/2015,A,FC Basel,2:2 (2:1),1
5,Europa League 2015/2016,10/12/2015,H,Os Belenenses,1:0 (0:0),3
6,Europa League 2015/2016,18/02/2016,H,Tottenham Hotspur,1:1 (0:1),1
7,Europa League 2015/2016,25/02/2016,A,Tottenham Hotspur,0:3 (0:1),0
8,Serie A 2015/2016,23/08/2015,H,AC Milan,2:0 (1:0),3
9,Serie A 2015/2016,30/08/2015,A,Torino FC,1:3 (1:0),0
10,Serie A 2015/2016,12/09/2015,H,Genoa CFC,1:0 (0:0),3
11,Serie A 2015/2016,20/09/2015,A,Carpi FC,1:0 (1:0),3
12,Serie A 2015/2016,23/09/2015,H,Bologna FC,2:0 (0:0),3
13,Serie A 2015/2016,27/09/2015,A,Inter,4:1 (3:0),3
14,Serie A 2015/2016,04/10/2015,H,Atalanta,3:0 (2:0),3
15,Serie A 2015/2016,18/10/2015,A,SSC Napoli,1:2 (0:0),0
16,Serie A 2015/2016,25/10/2015,H,AS Roma,1:2 (0:2),0
17,Serie A 2015/2016,28/10/2015,A,Hellas Verona,2:0 (1:0),3
18,Serie A 2015/2016,01/11/2015,H,Frosinone Calcio,4:1 (4:0),3
19,Serie A 2015/2016,08/11/2015,A,Sampdoria,2:0 (1:0),3
20,Serie A 2015/2016,22/11/2015,H,Empoli FC,2:2 (0:2),1
21,Serie A 2015/2016,30/11/2015,A,Sassuolo Calcio,1:1 (1:1),1
22,Serie A 2015/2016,06/12/2015,H,Udinese Calcio,3:0 (1:0),3
23,Serie A 2015/2016,13/12/2015,A,Juventus,1:3 (1:1),0
24,Serie A 2015/2016,20/12/2015,H,Chievo Verona,2:0 (2:0),3
25,Serie A 2015/2016,06/01/2016,A,US Palermo,3:1 (2:0),3
26,Serie A 2015/2016,09/01/2016,H,Lazio Roma,1:3 (0:1),0
27,Serie A 2015/2016,17/01/2016,A,AC Milan,0:2 (0:1),0
28,Serie A 2015/2016,24/01/2016,H,Torino FC,2:0 (1:0),3
29,Serie A 2015/2016,31/01/2016,A,Genoa CFC,0:0 (0:0),1
30,Serie A 2015/2016,03/02/2016,H,Carpi FC,2:1 (1:0),3
31,Serie A 2015/2016,06/02/2016,A,Bologna FC,1:1 (0:0),1
32,Serie A 2015/2016,14/02/2016,H,Inter,2:1 (0:1),3
33,Serie A 2015/2016,21/02/2016,A,Atalanta,3:2 (0:0),3
34,Serie A 2015/2016,29/02/2016,H,SSC Napoli,1:1 (1:1),1
35,Serie A 2015/2016,04/03/2016,A,AS Roma,1:4 (1:3),0
36,Serie A 2015/2016,13/03/2016,H,Hellas Verona,1:1 (1:0),1
37,Serie A 2015/2016,20/03/2016,A,Frosinone Calcio,0:0 (0:0),1
38,Serie A 2015/2016,03/04/2016,H,Sampdoria,1:1 (1:1),1
39,Serie A 2015/2016,10/04/2016,A,Empoli FC,0:2 (0:1),0
40,Serie A 2015/2016,17/04/2016,H,Sassuolo Calcio,3:1 (1:0),3
41,Serie A 2015/2016,20/04/2016,A,Udinese Calcio,1:2 (1:1),0
42,Serie A 2015/2016,24/04/2016,H,Juventus,1:2 (0:1),0
43,Serie A 2015/2016,30/04/2016,A,Chievo Verona,0:0 (0:0),1
44,Serie A 2015/2016,08/05/2016,H,US Palermo,0:0 (0:0),1
45,Serie A 2015/2016,15/05/2016,A,Lazio Roma,4:2 (3:1),3
46,Coppa Italia 2015/2016,16/12/2015,H,Carpi FC,0:1 (0:0),0
