,match_type,date,home,away,score,points
0,Serie A 1985/1986,07/09/1985,H,Sampdoria,1:0 (0:0),3
1,Serie A 1985/1986,14/09/1985,A,Torino FC,1:2 (0:1),0
2,Serie A 1985/1986,21/09/1985,H,AC Milan,2:0 (2:0),3
3,Serie A 1985/1986,28/09/1985,H,US Lecce,3:1 (2:0),3
4,Serie A 1985/1986,06/10/1985,A,Calcio Como,0:0 (0:0),1
5,Serie A 1985/1986,13/10/1985,H,SSC Napoli,0:0 (0:0),1
6,Serie A 1985/1986,20/10/1985,A,AS Roma,1:2 (0:1),0
7,Serie A 1985/1986,27/10/1985,A,Atalanta,0:0 (0:0),1
8,Serie A 1985/1986,02/11/1985,H,Inter,3:0 (2:0),3
9,Serie A 1985/1986,09/11/1985,A,Hellas Verona,2:2 (1:1),1
10,Serie A 1985/1986,23/11/1985,H,AS Bari,0:0 (0:0),1
11,Serie A 1985/1986,30/11/1985,A,Juventus,0:1 (0:1),0
12,Serie A 1985/1986,07/12/1985,H,US Avellino,1:0 (1:0),3
13,Serie A 1985/1986,14/12/1985,A,Udinese Calcio,2:2 (1:2),1
14,Serie A 1985/1986,21/12/1985,H,Pisa SC,1:1 (1:0),1
15,Serie A 1985/1986,04/01/1986,A,Sampdoria,2:2 (1:1),1
16,Serie A 1985/1986,11/01/1986,H,Torino FC,0:0 (0:0),1
17,Serie A 1985/1986,18/01/1986,A,AC Milan,0:1 (0:0),0
18,Serie A 1985/1986,25/01/1986,A,US Lecce,1:2 (1:0),0
19,Serie A 1985/1986,08/02/1986,H,Calcio Como,1:0 (0:0),3
20,Serie A 1985/1986,15/02/1986,A,SSC Napoli,0:0 (0:0),1
21,Serie A 1985/1986,22/02/1986,H,AS Roma,1:1 (0:1),1
22,Serie A 1985/1986,01/03/1986,H,Atalanta,0:0 (0:0),1
23,Serie A 1985/1986,08/03/1986,A,Inter,0:2 (0:1),0
24,Serie A 1985/1986,15/03/1986,H,Hellas Verona,0:0 (0:0),1
25,Serie A 1985/1986,22/03/1986,A,AS Bari,1:0 (1:0),3
26,Serie A 1985/1986,05/04/1986,H,Juventus,2:0 (0:0),3
27,Serie A 1985/1986,12/04/1986,A,US Avellino,1:3 (0:1),0
28,Serie A 1985/1986,19/04/1986,H,Udinese Calcio,1:0 (0:0),3
29,Serie A 1985/1986,26/04/1986,A,Pisa SC,2:1 (0:0),3
