,match_type,date,home,away,score,points
0,Serie A 1979/1980,16/09/1979,H,Udinese Calcio,1:1 (1:0),1
1,Serie A 1979/1980,23/09/1979,A,Lazio Roma,0:2 (0:1),0
2,Serie A 1979/1980,30/09/1979,H,SSC Napoli,0:0 (0:0),1
3,Serie A 1979/1980,07/10/1979,A,Torino FC,1:1 (0:1),1
4,Serie A 1979/1980,11/10/1979,A,Ascoli Calcio,0:1 (0:0),0
5,Serie A 1979/1980,14/10/1979,H,Pescara Calcio,2:0 (2:0),3
6,Serie A 1979/1980,21/10/1979,A,Bologna FC,1:2 (0:1),0
7,Serie A 1979/1980,28/10/1979,H,US Catanzaro,3:0 (2:0),3
8,Serie A 1979/1980,03/11/1979,A,AC Milan,0:2 (0:2),0
9,Serie A 1979/1980,24/11/1979,H,AC Perugia,0:0 (0:0),1
10,Serie A 1979/1980,01/12/1979,A,AS Roma,1:2 (1:1),0
11,Serie A 1979/1980,08/12/1979,A,Cagliari Calcio,1:2 (0:0),0
12,Serie A 1979/1980,15/12/1979,H,US Avellino,3:0 (1:0),3
13,Serie A 1979/1980,29/12/1979,A,Inter,0:0 (0:0),1
14,Serie A 1979/1980,05/01/1980,H,Juventus,2:1 (2:1),3
15,Serie A 1979/1980,12/01/1980,A,Udinese Calcio,2:2 (1:1),1
16,Serie A 1979/1980,19/01/1980,H,Lazio Roma,0:0 (0:0),1
17,Serie A 1979/1980,26/01/1980,A,SSC Napoli,0:0 (0:0),1
18,Serie A 1979/1980,02/02/1980,H,Torino FC,1:0 (1:0),3
19,Serie A 1979/1980,09/02/1980,A,Pescara Calcio,2:1 (0:0),3
20,Serie A 1979/1980,23/02/1980,H,Bologna FC,0:0 (0:0),1
21,Serie A 1979/1980,01/03/1980,A,US Catanzaro,1:0 (1:0),3
22,Serie A 1979/1980,08/03/1980,H,AC Milan,1:1 (1:0),1
23,Serie A 1979/1980,23/03/1980,H,Ascoli Calcio,3:1 (0:1),3
24,Serie A 1979/1980,30/03/1980,A,AC Perugia,2:1 (1:1),3
25,Serie A 1979/1980,05/04/1980,H,AS Roma,3:1 (3:0),3
26,Serie A 1979/1980,12/04/1980,H,Cagliari Calcio,1:1 (0:0),1
27,Serie A 1979/1980,26/04/1980,A,US Avellino,2:0 (2:0),3
28,Serie A 1979/1980,03/05/1980,H,Inter,0:2 (0:2),0
29,Serie A 1979/1980,10/05/1980,A,Juventus,0:3 (0:1),0
