,match_type,date,home,away,score,points
0,Serie A 1995/1996,26/08/1995,H,Cagliari Calcio,1:0 (0:0),3
1,Serie A 1995/1996,09/09/1995,A,AC Milan,1:2 (0:1),0
2,Serie A 1995/1996,16/09/1995,H,US Cremonese,3:2 (0:0),3
3,Serie A 1995/1996,23/09/1995,A,Lazio Roma,2:2 (0:2),1
4,Serie A 1995/1996,01/10/1995,H,Vicenza Calcio,1:1 (1:0),1
5,Serie A 1995/1996,15/10/1995,A,Parma AC,0:1 (0:0),0
6,Serie A 1995/1996,22/10/1995,H,Torino FC,1:0 (0:0),3
7,Serie A 1995/1996,28/10/1995,A,Atalanta,0:0 (0:0),1
8,Serie A 1995/1996,04/11/1995,H,Juventus,1:0 (0:0),3
9,Serie A 1995/1996,18/11/1995,A,Inter,1:2 (0:0),0
10,Serie A 1995/1996,25/11/1995,A,Sampdoria,0:1 (0:0),0
11,Serie A 1995/1996,02/12/1995,H,AS Roma,1:1 (0:0),1
12,Serie A 1995/1996,09/12/1995,A,ACF Fiorentina,0:3 (0:1),0
13,Serie A 1995/1996,16/12/1995,H,Calcio Padova,3:1 (1:1),3
14,Serie A 1995/1996,22/12/1995,H,AS Bari,1:2 (1:0),0
15,Serie A 1995/1996,06/01/1996,A,Piacenza Calcio,2:0 (1:0),3
16,Serie A 1995/1996,13/01/1996,H,SSC Napoli,3:2 (1:1),3
17,Serie A 1995/1996,20/01/1996,A,Cagliari Calcio,1:4 (0:2),0
18,Serie A 1995/1996,27/01/1996,H,AC Milan,0:2 (0:1),0
19,Serie A 1995/1996,03/02/1996,A,US Cremonese,2:2 (1:1),1
20,Serie A 1995/1996,10/02/1996,H,Lazio Roma,1:1 (1:0),1
21,Serie A 1995/1996,17/02/1996,A,Vicenza Calcio,1:0 (0:0),3
22,Serie A 1995/1996,24/02/1996,H,Parma AC,0:0 (0:0),1
23,Serie A 1995/1996,02/03/1996,A,Torino FC,0:2 (0:1),0
24,Serie A 1995/1996,09/03/1996,H,Atalanta,3:0 (0:0),3
25,Serie A 1995/1996,23/03/1996,H,Inter,1:2 (0:1),0
26,Serie A 1995/1996,30/03/1996,H,Sampdoria,2:4 (1:1),0
27,Serie A 1995/1996,05/04/1996,A,AS Roma,1:2 (0:1),0
28,Serie A 1995/1996,09/04/1996,A,Juventus,1:2 (1:1),0
29,Serie A 1995/1996,13/04/1996,H,ACF Fiorentina,1:0 (1:0),3
30,Serie A 1995/1996,20/04/1996,A,Calcio Padova,3:2 (3:1),3
31,Serie A 1995/1996,27/04/1996,A,AS Bari,2:4 (1:3),0
32,Serie A 1995/1996,04/05/1996,H,Piacenza Calcio,0:0 (0:0),1
33,Serie A 1995/1996,11/05/1996,A,SSC Napoli,1:2 (1:1),0
34,Coppa Italia 1995/1996,29/08/1995,H,Genoa CFC,3:0,3
35,Coppa Italia 1995/1996,24/10/1995,H,Lazio Roma,0:1,0
