,match_type,date,home,away,score,points
0,Serie A 1996/1997,07/09/1996,H,Inter,0:1 (0:1),0
1,Serie A 1996/1997,14/09/1996,A,Lazio Roma,1:0 (0:0),3
2,Serie A 1996/1997,21/09/1996,A,Cagliari Calcio,2:1 (2:1),3
3,Serie A 1996/1997,28/09/1996,H,Bologna FC,2:2 (2:1),1
4,Serie A 1996/1997,12/10/1996,A,SSC Napoli,1:1 (0:0),1
5,Serie A 1996/1997,19/10/1996,H,Vicenza Calcio,1:1 (0:0),1
6,Serie A 1996/1997,26/10/1996,A,AC Perugia,1:2 (1:1),0
7,Serie A 1996/1997,02/11/1996,H,AC Reggiana,2:1 (0:0),3
8,Serie A 1996/1997,16/11/1996,A,Atalanta,0:1 (0:1),0
9,Serie A 1996/1997,30/11/1996,H,Parma AC,3:1 (0:1),3
10,Serie A 1996/1997,07/12/1996,A,AC Milan,1:2 (0:0),0
11,Serie A 1996/1997,10/12/1996,H,Juventus,1:4 (0:3),0
12,Serie A 1996/1997,14/12/1996,H,ACF Fiorentina,2:0 (2:0),3
13,Serie A 1996/1997,21/12/1996,A,Hellas Verona,2:3 (1:0),0
14,Serie A 1996/1997,04/01/1997,H,Sampdoria,4:5 (2:4),0
15,Serie A 1996/1997,11/01/1997,A,Piacenza Calcio,0:0 (0:0),1
16,Serie A 1996/1997,18/01/1997,H,AS Roma,1:0 (0:0),3
17,Serie A 1996/1997,25/01/1997,A,Inter,1:1 (1:0),1
18,Serie A 1996/1997,01/02/1997,H,Lazio Roma,2:3 (0:1),0
19,Serie A 1996/1997,15/02/1997,H,Cagliari Calcio,1:0 (0:0),3
20,Serie A 1996/1997,22/02/1997,A,Bologna FC,0:0 (0:0),1
21,Serie A 1996/1997,01/03/1997,H,SSC Napoli,2:2 (1:1),1
22,Serie A 1996/1997,08/03/1997,A,Vicenza Calcio,0:2 (0:1),0
23,Serie A 1996/1997,15/03/1997,H,AC Perugia,2:1 (1:1),3
24,Serie A 1996/1997,22/03/1997,A,AC Reggiana,0:0 (0:0),1
25,Serie A 1996/1997,05/04/1997,H,Atalanta,2:0 (0:0),3
26,Serie A 1996/1997,12/04/1997,A,Juventus,3:0 (1:0),3
27,Serie A 1996/1997,19/04/1997,A,Parma AC,2:0 (0:0),3
28,Serie A 1996/1997,03/05/1997,H,AC Milan,1:1 (1:0),1
29,Serie A 1996/1997,10/05/1997,A,ACF Fiorentina,3:2 (1:2),3
30,Serie A 1996/1997,14/05/1997,H,Hellas Verona,3:0 (1:0),3
31,Serie A 1996/1997,17/05/1997,A,Sampdoria,0:4 (0:1),0
32,Serie A 1996/1997,24/05/1997,H,Piacenza Calcio,4:0 (3:0),3
33,Serie A 1996/1997,31/05/1997,A,AS Roma,3:0 (2:0),3
34,Coppa Italia 1996/1997,27/08/1996,A,US Cremonese,1:2,0
