,match_type,date,home,away,score,points
0,Europa League 2000/2001,13/09/2000,A,Polonia Warszawa,1:0 (0:0),3
1,Europa League 2000/2001,25/09/2000,H,Polonia Warszawa,2:0 (1:0),3
2,Europa League 2000/2001,23/10/2000,H,PAOK Saloniki,1:0 (0:0),3
3,Europa League 2000/2001,08/11/2000,A,PAOK Saloniki,"0:3 (0:0, 0:1) aet",0
4,UI-Cup 2000/2001,15/07/2000,A,Aalborg BK,2:0,3
5,UI-Cup 2000/2001,21/07/2000,H,Aalborg BK,1:2,0
6,UI-Cup 2000/2001,25/07/2000,A,Austria Wien,1:0 (1:0),3
7,UI-Cup 2000/2001,01/08/2000,H,Austria Wien,2:0 (2:0),3
8,UI-Cup 2000/2001,07/08/2000,A,Sigma Olomouc,2:2,1
9,UI-Cup 2000/2001,21/08/2000,H,Sigma Olomouc,4:2 aet,3
10,Serie A 2000/2001,30/09/2000,H,Brescia Calcio,4:2 (1:0),3
11,Serie A 2000/2001,14/10/2000,A,Hellas Verona,1:1 (0:0),1
12,Serie A 2000/2001,21/10/2000,H,Inter,3:0 (1:0),3
13,Serie A 2000/2001,31/10/2000,A,Juventus,2:1 (1:0),3
14,Serie A 2000/2001,04/11/2000,H,US Lecce,2:0 (0:0),3
15,Serie A 2000/2001,11/11/2000,A,Parma AC,0:2 (0:0),0
16,Serie A 2000/2001,18/11/2000,H,Reggina Calcio,3:0 (2:0),3
17,Serie A 2000/2001,25/11/2000,A,AS Bari,1:2 (0:0),0
18,Serie A 2000/2001,02/12/2000,H,AC Milan,0:1 (0:0),0
19,Serie A 2000/2001,09/12/2000,A,AS Roma,1:2 (1:2),0
20,Serie A 2000/2001,16/12/2000,H,ACF Fiorentina,1:3 (1:1),0
21,Serie A 2000/2001,22/12/2000,H,Bologna FC,3:1 (2:0),3
22,Serie A 2000/2001,06/01/2001,A,AC Perugia,1:3 (1:2),0
23,Serie A 2000/2001,13/01/2001,H,Lazio Roma,3:4 (0:2),0
24,Serie A 2000/2001,20/01/2001,A,SSC Napoli,1:0 (0:0),3
25,Serie A 2000/2001,27/01/2001,H,Atalanta,2:4 (1:4),0
26,Serie A 2000/2001,03/02/2001,A,Vicenza Calcio,2:1 (1:1),3
27,Serie A 2000/2001,10/02/2001,A,Brescia Calcio,1:3 (0:0),0
28,Serie A 2000/2001,17/02/2001,H,Hellas Verona,2:1 (1:0),3
29,Serie A 2000/2001,24/02/2001,A,Inter,1:2 (1:1),0
30,Serie A 2000/2001,03/03/2001,H,Juventus,0:2 (0:1),0
31,Serie A 2000/2001,10/03/2001,A,US Lecce,1:2 (1:1),0
32,Serie A 2000/2001,17/03/2001,H,Parma AC,1:3 (0:1),0
33,Serie A 2000/2001,31/03/2001,A,Reggina Calcio,1:1 (0:0),1
34,Serie A 2000/2001,07/04/2001,H,AS Bari,2:0 (1:0),3
35,Serie A 2000/2001,13/04/2001,A,AC Milan,0:3 (0:2),0
36,Serie A 2000/2001,21/04/2001,H,AS Roma,1:3 (0:2),0
37,Serie A 2000/2001,28/04/2001,A,ACF Fiorentina,1:2 (1:1),0
38,Serie A 2000/2001,05/05/2001,A,Bologna FC,1:1 (1:1),1
39,Serie A 2000/2001,12/05/2001,H,AC Perugia,3:3 (0:3),1
40,Serie A 2000/2001,19/05/2001,A,Lazio Roma,1:3 (0:2),0
41,Serie A 2000/2001,26/05/2001,H,SSC Napoli,0:0 (0:0),1
42,Serie A 2000/2001,09/06/2001,A,Atalanta,1:0 (1:0),3
43,Serie A 2000/2001,16/06/2001,H,Vicenza Calcio,2:3 (2:3),0
44,Coppa Italia 2000/2001,16/09/2000,A,Piacenza Calcio,1:1,1
45,Coppa Italia 2000/2001,23/09/2000,H,Piacenza Calcio,2:1,3
46,Coppa Italia 2000/2001,29/11/2000,A,Lazio Roma,1:2,0
47,Coppa Italia 2000/2001,12/12/2000,H,Lazio Roma,4:1,3
48,Coppa Italia 2000/2001,01/02/2001,H,Parma AC,2:1,3
49,Coppa Italia 2000/2001,08/02/2001,A,Parma AC,0:1,0
