,match_type,date,home,away,score,points
0,Champions League Qual. 2011/2012,16/08/2011,A,Arsenal FC,0:1 (0:1),0
1,Champions League Qual. 2011/2012,24/08/2011,H,Arsenal FC,1:2 (1:0),0
2,Europa League 2011/2012,15/09/2011,H,Stade Rennes,2:1 (1:1),3
3,Europa League 2011/2012,29/09/2011,A,Celtic FC,1:1 (0:1),1
4,Europa League 2011/2012,20/10/2011,H,Atlético Madrid,2:0 (0:0),3
5,Europa League 2011/2012,03/11/2011,A,Atlético Madrid,0:4 (0:3),0
6,Europa League 2011/2012,30/11/2011,A,Stade Rennes,0:0 (0:0),1
7,Europa League 2011/2012,15/12/2011,H,Celtic FC,1:1 (1:1),1
8,Europa League 2011/2012,16/02/2012,H,PAOK Saloniki,0:0 (0:0),1
9,Europa League 2011/2012,23/02/2012,A,PAOK Saloniki,3:0 (2:0),3
10,Europa League 2011/2012,08/03/2012,A,AZ Alkmaar,0:2 (0:0),0
11,Europa League 2011/2012,15/03/2012,H,AZ Alkmaar,2:1 (2:1),3
12,Serie A 2011/2012,11/09/2011,A,US Lecce,2:0 (2:0),3
13,Serie A 2011/2012,18/09/2011,H,ACF Fiorentina,2:0 (2:0),3
14,Serie A 2011/2012,21/09/2011,A,AC Milan,1:1 (1:0),1
15,Serie A 2011/2012,25/09/2011,A,Cagliari Calcio,0:0 (0:0),1
16,Serie A 2011/2012,02/10/2011,H,Bologna FC,2:0 (1:0),3
17,Serie A 2011/2012,16/10/2011,A,Atalanta,0:0 (0:0),1
18,Serie A 2011/2012,23/10/2011,H,Novara Calcio,3:0 (2:0),3
19,Serie A 2011/2012,26/10/2011,A,SSC Napoli,0:2 (0:2),0
20,Serie A 2011/2012,30/10/2011,H,US Palermo,1:0 (1:0),3
21,Serie A 2011/2012,06/11/2011,H,AC Siena,2:1 (1:0),3
22,Serie A 2011/2012,20/11/2011,A,Parma FC,0:2 (0:0),0
23,Serie A 2011/2012,25/11/2011,H,AS Roma,2:0 (0:0),3
24,Serie A 2011/2012,03/12/2011,A,Inter,1:0 (0:0),3
25,Serie A 2011/2012,11/12/2011,H,Chievo Verona,2:1 (0:0),3
26,Serie A 2011/2012,18/12/2011,A,Lazio Roma,2:2 (1:1),1
27,Serie A 2011/2012,21/12/2011,H,Juventus,0:0 (0:0),1
28,Serie A 2011/2012,08/01/2012,H,AC Cesena,4:1 (1:1),3
29,Serie A 2011/2012,15/01/2012,A,Genoa CFC,2:3 (1:0),0
30,Serie A 2011/2012,22/01/2012,H,Calcio Catania,2:1 (1:0),3
31,Serie A 2011/2012,28/01/2012,A,Juventus,1:2 (0:1),0
32,Serie A 2011/2012,01/02/2012,H,US Lecce,2:1 (2:1),3
33,Serie A 2011/2012,05/02/2012,A,ACF Fiorentina,2:3 (1:1),0
34,Serie A 2011/2012,11/02/2012,H,AC Milan,1:2 (1:0),0
35,Serie A 2011/2012,19/02/2012,H,Cagliari Calcio,0:0 (0:0),1
36,Serie A 2011/2012,26/02/2012,A,Bologna FC,3:1 (1:0),3
37,Serie A 2011/2012,04/03/2012,H,Atalanta,0:0 (0:0),1
38,Serie A 2011/2012,11/03/2012,A,Novara Calcio,0:1 (0:1),0
39,Serie A 2011/2012,18/03/2012,H,SSC Napoli,2:2 (1:0),1
40,Serie A 2011/2012,24/03/2012,A,US Palermo,1:1 (0:1),1
41,Serie A 2011/2012,01/04/2012,A,AC Siena,0:1 (0:0),0
42,Serie A 2011/2012,07/04/2012,H,Parma FC,3:1 (1:0),3
43,Serie A 2011/2012,11/04/2012,A,AS Roma,1:3 (1:1),0
44,Serie A 2011/2012,21/04/2012,A,Chievo Verona,0:0 (0:0),1
45,Serie A 2011/2012,25/04/2012,H,Inter,1:3 (1:3),0
46,Serie A 2011/2012,29/04/2012,H,Lazio Roma,2:0 (0:0),3
47,Serie A 2011/2012,02/05/2012,A,AC Cesena,1:0 (1:0),3
48,Serie A 2011/2012,06/05/2012,H,Genoa CFC,2:0 (1:0),3
49,Serie A 2011/2012,13/05/2012,A,Calcio Catania,2:0 (1:0),3
50,Coppa Italia 2011/2012,11/01/2012,H,Chievo Verona,1:2 (0:1),0
