,match_type,date,home,away,score,points
0,Europa League 2006/2007,14/09/2006,A,FC Sion,0:0 (0:0),1
1,Europa League 2006/2007,28/09/2006,H,FC Sion,3:1 (0:0),3
2,Europa League 2006/2007,19/10/2006,A,Club Brugge KV,1:1 (1:0),1
3,Europa League 2006/2007,23/11/2006,H,Tottenham Hotspur,0:1 (0:1),0
4,Europa League 2006/2007,29/11/2006,A,Dinamo Bucureşti,1:2 (1:1),0
5,Europa League 2006/2007,14/12/2006,H,Beşiktaş,2:1 (0:0),3
6,Europa League 2006/2007,14/02/2007,H,Blackburn Rovers,3:2 (2:1),3
7,Europa League 2006/2007,22/02/2007,A,Blackburn Rovers,0:0 (0:0),1
8,Europa League 2006/2007,08/03/2007,A,RC Lens,1:2 (0:1),0
9,Europa League 2006/2007,14/03/2007,H,RC Lens,3:0 (1:0),3
10,Europa League 2006/2007,05/04/2007,H,CA Osasuna,0:3 (0:1),0
11,Europa League 2006/2007,12/04/2007,A,CA Osasuna,0:1 (0:0),0
12,Bundesliga 2006/2007,12/08/2006,H,Alemannia Aachen,3:0 (2:0),3
13,Bundesliga 2006/2007,19/08/2006,A,Werder Bremen,1:2 (1:1),0
14,Bundesliga 2006/2007,26/08/2006,H,VfL Wolfsburg,1:1 (0:0),1
15,Bundesliga 2006/2007,17/09/2006,A,Eintracht Frankfurt,1:3 (0:0),0
16,Bundesliga 2006/2007,23/09/2006,A,Hannover 96,1:1 (1:0),1
17,Bundesliga 2006/2007,01/10/2006,H,FC Schalke 04,3:1 (1:1),3
18,Bundesliga 2006/2007,14/10/2006,A,VfB Stuttgart,0:3 (0:1),0
19,Bundesliga 2006/2007,22/10/2006,H,Hamburger SV,1:2 (1:0),0
20,Bundesliga 2006/2007,28/10/2006,A,Bor. Mönchengladbach,2:0 (1:0),3
21,Bundesliga 2006/2007,04/11/2006,H,1. FSV Mainz 05,1:1 (1:1),1
22,Bundesliga 2006/2007,08/11/2006,A,VfL Bochum,3:1 (2:0),3
23,Bundesliga 2006/2007,11/11/2006,H,Bayern München,2:3 (0:1),0
24,Bundesliga 2006/2007,18/11/2006,A,1. FC Nürnberg,2:3 (1:1),0
25,Bundesliga 2006/2007,26/11/2006,H,Energie Cottbus,3:1 (1:0),3
26,Bundesliga 2006/2007,02/12/2006,A,Arminia Bielefeld,0:0 (0:0),1
27,Bundesliga 2006/2007,08/12/2006,H,Hertha BSC,2:1 (1:1),3
28,Bundesliga 2006/2007,17/12/2006,A,Borussia Dortmund,2:1 (1:0),3
29,Bundesliga 2006/2007,28/01/2007,A,Alemannia Aachen,3:2 (1:2),3
30,Bundesliga 2006/2007,31/01/2007,H,Werder Bremen,0:2 (0:1),0
31,Bundesliga 2006/2007,03/02/2007,A,VfL Wolfsburg,2:3 (1:2),0
32,Bundesliga 2006/2007,10/02/2007,H,Eintracht Frankfurt,2:2 (1:1),1
33,Bundesliga 2006/2007,17/02/2007,H,Hannover 96,0:1 (0:1),0
34,Bundesliga 2006/2007,25/02/2007,A,FC Schalke 04,1:0 (0:0),3
35,Bundesliga 2006/2007,03/03/2007,H,VfB Stuttgart,3:1 (2:0),3
36,Bundesliga 2006/2007,11/03/2007,A,Hamburger SV,0:0 (0:0),1
37,Bundesliga 2006/2007,18/03/2007,H,Bor. Mönchengladbach,1:0 (0:0),3
38,Bundesliga 2006/2007,31/03/2007,A,1. FSV Mainz 05,3:1 (2:0),3
39,Bundesliga 2006/2007,08/04/2007,H,VfL Bochum,1:4 (0:3),0
40,Bundesliga 2006/2007,15/04/2007,A,Bayern München,1:2 (0:1),0
41,Bundesliga 2006/2007,21/04/2007,H,1. FC Nürnberg,2:0 (1:0),3
42,Bundesliga 2006/2007,29/04/2007,A,Energie Cottbus,1:2 (1:1),0
43,Bundesliga 2006/2007,06/05/2007,H,Arminia Bielefeld,1:2 (1:1),0
44,Bundesliga 2006/2007,12/05/2007,A,Hertha BSC,3:2 (2:1),3
45,Bundesliga 2006/2007,19/05/2007,H,Borussia Dortmund,2:1 (1:0),3
46,DFB-Pokal 2006/2007,09/09/2006,A,TuS Koblenz,"3:1 (0:0, 1:1, 2:2) pso",3
47,DFB-Pokal 2006/2007,25/10/2006,A,MSV Duisburg,"2:3 (1:2, 2:2) aet",0
48,League Cup 2006,29/07/2006,N,FC Schalke 04,"8:9 (1:1, 1:1, 1:1) pso",0
