,match_type,date,home,away,score,points
0,Champions League 2002/2003,18/09/2002,A,Olympiakos Piräus,2:6 (1:3),0
1,Champions League 2002/2003,24/09/2002,H,Manchester United,1:2 (0:2),0
2,Champions League 2002/2003,01/10/2002,A,Maccabi Haifa,2:0 (1:0),3
3,Champions League 2002/2003,23/10/2002,H,Maccabi Haifa,2:1 (1:0),3
4,Champions League 2002/2003,29/10/2002,H,Olympiakos Piräus,2:0 (1:0),3
5,Champions League 2002/2003,13/11/2002,A,Manchester United,0:2 (0:1),0
6,Champions League 2002/2003,27/11/2002,H,FC Barcelona,1:2 (1:0),0
7,Champions League 2002/2003,10/12/2002,A,Inter,2:3 (0:2),0
8,Champions League 2002/2003,18/02/2003,H,Newcastle United,1:3 (1:3),0
9,Champions League 2002/2003,26/02/2003,A,Newcastle United,1:3 (0:3),0
10,Champions League 2002/2003,11/03/2003,A,FC Barcelona,0:2 (0:1),0
11,Champions League 2002/2003,19/03/2003,H,Inter,0:2 (0:1),0
12,Bundesliga 2002/2003,10/08/2002,A,Energie Cottbus,1:1 (0:0),1
13,Bundesliga 2002/2003,17/08/2002,H,Borussia Dortmund,1:1 (1:0),1
14,Bundesliga 2002/2003,24/08/2002,H,VfL Bochum,2:4 (1:3),0
15,Bundesliga 2002/2003,11/09/2002,A,Hansa Rostock,3:1 (2:0),3
16,Bundesliga 2002/2003,14/09/2002,H,Hannover 96,1:3 (1:1),0
17,Bundesliga 2002/2003,21/09/2002,A,Werder Bremen,2:3 (2:3),0
18,Bundesliga 2002/2003,28/09/2002,H,Bayern München,2:1 (1:0),3
19,Bundesliga 2002/2003,05/10/2002,A,VfL Wolfsburg,0:2 (0:1),0
20,Bundesliga 2002/2003,19/10/2002,H,1. FC Kaiserslautern,1:0 (1:0),3
21,Bundesliga 2002/2003,26/10/2002,A,Hertha BSC,1:1 (0:1),1
22,Bundesliga 2002/2003,02/11/2002,H,VfB Stuttgart,0:1 (0:1),0
23,Bundesliga 2002/2003,09/11/2002,A,FC Schalke 04,1:0 (0:0),3
24,Bundesliga 2002/2003,16/11/2002,H,Bor. Mönchengladbach,2:2 (1:1),1
25,Bundesliga 2002/2003,23/11/2002,A,Arminia Bielefeld,2:2 (1:1),1
26,Bundesliga 2002/2003,30/11/2002,H,Hamburger SV,2:3 (2:1),0
27,Bundesliga 2002/2003,07/12/2002,A,TSV 1860 München,3:0 (1:0),3
28,Bundesliga 2002/2003,14/12/2002,H,1. FC Nürnberg,0:2 (0:0),0
29,Bundesliga 2002/2003,26/01/2003,H,Energie Cottbus,0:3 (0:2),0
30,Bundesliga 2002/2003,02/02/2003,A,Borussia Dortmund,0:2 (0:2),0
31,Bundesliga 2002/2003,08/02/2003,A,VfL Bochum,1:2 (0:0),0
32,Bundesliga 2002/2003,15/02/2003,H,Hansa Rostock,1:2 (1:2),0
33,Bundesliga 2002/2003,22/02/2003,A,Hannover 96,2:1 (0:1),3
34,Bundesliga 2002/2003,01/03/2003,H,Werder Bremen,3:0 (1:0),3
35,Bundesliga 2002/2003,08/03/2003,A,Bayern München,0:3 (0:2),0
36,Bundesliga 2002/2003,15/03/2003,H,VfL Wolfsburg,1:1 (0:0),1
37,Bundesliga 2002/2003,22/03/2003,A,1. FC Kaiserslautern,0:1 (0:1),0
38,Bundesliga 2002/2003,05/04/2003,H,Hertha BSC,4:1 (3:0),3
39,Bundesliga 2002/2003,12/04/2003,A,VfB Stuttgart,0:3 (0:2),0
40,Bundesliga 2002/2003,20/04/2003,H,FC Schalke 04,1:3 (1:1),0
41,Bundesliga 2002/2003,26/04/2003,A,Bor. Mönchengladbach,2:2 (1:1),1
42,Bundesliga 2002/2003,04/05/2003,H,Arminia Bielefeld,3:1 (1:1),3
43,Bundesliga 2002/2003,10/05/2003,A,Hamburger SV,1:4 (0:1),0
44,Bundesliga 2002/2003,17/05/2003,H,TSV 1860 München,3:0 (2:0),3
45,Bundesliga 2002/2003,24/05/2003,A,1. FC Nürnberg,1:0 (1:0),3
46,DFB-Pokal 2002/2003,01/09/2002,A,Rot-Weiss Essen,1:0 (1:0),3
47,DFB-Pokal 2002/2003,06/11/2002,H,VfB Stuttgart,3:0 (0:0),3
48,DFB-Pokal 2002/2003,03/12/2002,H,Waldhof Mannheim,2:1 (1:0),3
49,DFB-Pokal 2002/2003,05/02/2003,A,SpVgg Unterhaching,"5:4 (1:0, 2:2, 2:2) pso",3
50,DFB-Pokal 2002/2003,05/03/2003,A,Bayern München,1:3 (0:1),0
51,League Cup 2002,24/07/2002,N,Werder Bremen,1:0 (0:0),3
52,League Cup 2002,29/07/2002,N,FC Schalke 04,0:2 (0:1),0
