,match_type,date,home,away,score,points
0,Champions League 1994/1995,13/09/1994,A,Hajduk Split,0:0 (0:0),1
1,Champions League 1994/1995,28/09/1994,H,RSC Anderlecht,3:1 (2:0),3
2,Champions League 1994/1995,19/10/1994,H,Steaua Bucureşti,2:1 (1:0),3
3,Champions League 1994/1995,01/11/1994,A,Steaua Bucureşti,1:1 (0:1),1
4,Champions League 1994/1995,22/11/1994,H,Hajduk Split,2:1 (1:0),3
5,Champions League 1994/1995,06/12/1994,A,RSC Anderlecht,1:1 (0:0),1
6,Champions League 1994/1995,28/02/1995,A,AC Milan,0:2 (0:0),0
7,Champions League 1994/1995,14/03/1995,H,AC Milan,0:0 (0:0),1
8,Primeira Liga 1994/1995,20/08/1994,H,SC Beira-Mar,2:0 (0:0),3
9,Primeira Liga 1994/1995,27/08/1994,A,União Madeira,2:0 (0:0),3
10,Primeira Liga 1994/1995,09/09/1994,H,Vitória Setúbal,1:0 (1:0),3
11,Primeira Liga 1994/1995,16/09/1994,A,União Leiria,0:1 (0:0),0
12,Primeira Liga 1994/1995,02/10/1994,H,FC Porto,1:1 (0:0),1
13,Primeira Liga 1994/1995,23/10/1994,H,GD Chaves,5:0 (2:0),3
14,Primeira Liga 1994/1995,29/10/1994,A,Vitória Guimarães,3:1 (1:0),3
15,Primeira Liga 1994/1995,04/11/1994,H,SC Farense,2:1 (0:0),3
16,Primeira Liga 1994/1995,14/11/1994,A,Gil Vicente,0:1 (0:0),0
17,Primeira Liga 1994/1995,18/11/1994,A,Os Belenenses,1:1 (0:1),1
18,Primeira Liga 1994/1995,25/11/1994,H,Estrela Amadora,3:1 (1:0),3
19,Primeira Liga 1994/1995,02/12/1994,A,Sporting CP,0:1 (0:0),0
20,Primeira Liga 1994/1995,09/12/1994,H,Boavista,4:1 (2:1),3
21,Primeira Liga 1994/1995,29/12/1994,A,SC Salgueiros,2:1 (2:0),3
22,Primeira Liga 1994/1995,04/01/1995,A,CS Marítimo,3:0 (2:0),3
23,Primeira Liga 1994/1995,07/01/1995,H,FC Tirsense,1:0 (0:0),3
24,Primeira Liga 1994/1995,13/01/1995,A,Sporting Braga,2:0 (0:0),3
25,Primeira Liga 1994/1995,20/01/1995,A,SC Beira-Mar,2:1 (0:1),3
26,Primeira Liga 1994/1995,04/02/1995,H,União Madeira,3:1 (1:0),3
27,Primeira Liga 1994/1995,10/02/1995,A,Vitória Setúbal,2:1 (1:0),3
28,Primeira Liga 1994/1995,18/02/1995,H,União Leiria,1:1 (1:0),1
29,Primeira Liga 1994/1995,27/02/1995,H,CS Marítimo,3:0 (2:0),3
30,Primeira Liga 1994/1995,04/03/1995,A,FC Porto,1:2 (1:1),0
31,Primeira Liga 1994/1995,10/03/1995,H,Gil Vicente,0:1 (0:0),0
32,Primeira Liga 1994/1995,18/03/1995,A,GD Chaves,1:0 (0:0),3
33,Primeira Liga 1994/1995,25/03/1995,H,Vitória Guimarães,1:3 (1:2),0
34,Primeira Liga 1994/1995,01/04/1995,A,SC Farense,1:4 (1:1),0
35,Primeira Liga 1994/1995,08/04/1995,H,Os Belenenses,2:1 (2:0),3
36,Primeira Liga 1994/1995,15/04/1995,A,Estrela Amadora,0:0,1
37,Primeira Liga 1994/1995,06/05/1995,A,Boavista,3:1 (0:0),3
38,Primeira Liga 1994/1995,13/05/1995,H,SC Salgueiros,3:0 (2:0),3
39,Primeira Liga 1994/1995,20/05/1995,A,FC Tirsense,3:1 (1:0),3
40,Primeira Liga 1994/1995,27/05/1995,H,Sporting Braga,1:1 (0:1),1
41,Primeira Liga 1994/1995,14/06/1995,H,Sporting CP,1:2 (1:2),0
