,match_type,date,home,away,score,points
0,Champions League 2005/2006,14/09/2005,H,Lille OSC,1:0 (0:0),3
1,Champions League 2005/2006,27/09/2005,A,Manchester United,1:2 (0:1),0
2,Champions League 2005/2006,18/10/2005,A,Villarreal CF,1:1 (0:0),1
3,Champions League 2005/2006,02/11/2005,H,Villarreal CF,0:1 (0:0),0
4,Champions League 2005/2006,22/11/2005,A,Lille OSC,0:0 (0:0),1
5,Champions League 2005/2006,07/12/2005,H,Manchester United,2:1 (2:1),3
6,Champions League 2005/2006,21/02/2006,H,Liverpool FC,1:0 (0:0),3
7,Champions League 2005/2006,08/03/2006,A,Liverpool FC,2:0 (1:0),3
8,Champions League 2005/2006,28/03/2006,H,FC Barcelona,0:0 (0:0),1
9,Champions League 2005/2006,05/04/2006,A,FC Barcelona,0:2 (0:1),0
10,Primeira Liga 2005/2006,20/08/2005,A,Académica de Coimbra,0:0,1
11,Primeira Liga 2005/2006,27/08/2005,H,Gil Vicente,0:2 (0:0),0
12,Primeira Liga 2005/2006,10/09/2005,A,Sporting CP,1:2,0
13,Primeira Liga 2005/2006,18/09/2005,H,União Leiria,4:0 (2:0),3
14,Primeira Liga 2005/2006,23/09/2005,A,FC Penafiel,3:1 (2:0),3
15,Primeira Liga 2005/2006,03/10/2005,H,Vitória Guimarães,2:1 (1:1),3
16,Primeira Liga 2005/2006,15/10/2005,A,FC Porto,2:0,3
17,Primeira Liga 2005/2006,22/10/2005,H,Estrela Amadora,2:0 (0:0),3
18,Primeira Liga 2005/2006,29/10/2005,A,Naval 1° de Maio,1:1 (0:0),1
19,Primeira Liga 2005/2006,06/11/2005,H,Rio Ave FC,2:2 (1:1),1
20,Primeira Liga 2005/2006,19/11/2005,A,Sporting Braga,2:3 (0:1),0
21,Primeira Liga 2005/2006,27/11/2005,H,Os Belenenses,0:0,1
22,Primeira Liga 2005/2006,03/12/2005,A,CS Marítimo,1:0 (0:0),3
23,Primeira Liga 2005/2006,11/12/2005,H,Boavista,1:0 (1:0),3
24,Primeira Liga 2005/2006,17/12/2005,H,CD Nacional,1:0 (0:0),3
25,Primeira Liga 2005/2006,21/12/2005,A,Vitória Setúbal,1:0 (0:0),3
26,Primeira Liga 2005/2006,08/01/2006,H,Paços de Ferreira,2:0 (1:0),3
27,Primeira Liga 2005/2006,15/01/2006,H,Académica de Coimbra,3:0 (1:0),3
28,Primeira Liga 2005/2006,20/01/2006,A,Gil Vicente,3:1 (2:1),3
29,Primeira Liga 2005/2006,28/01/2006,H,Sporting CP,1:3,0
30,Primeira Liga 2005/2006,04/02/2006,A,União Leiria,1:3 (0:1),0
31,Primeira Liga 2005/2006,12/02/2006,H,FC Penafiel,4:0 (1:0),3
32,Primeira Liga 2005/2006,18/02/2006,A,Vitória Guimarães,0:2 (0:1),0
33,Primeira Liga 2005/2006,26/02/2006,H,FC Porto,1:0,3
34,Primeira Liga 2005/2006,04/03/2006,A,Estrela Amadora,2:1 (0:1),3
35,Primeira Liga 2005/2006,12/03/2006,H,Naval 1° de Maio,0:0,1
36,Primeira Liga 2005/2006,19/03/2006,A,Rio Ave FC,1:0 (0:0),3
37,Primeira Liga 2005/2006,25/03/2006,H,Sporting Braga,1:0 (1:0),3
38,Primeira Liga 2005/2006,01/04/2006,A,Os Belenenses,2:1 (2:1),3
39,Primeira Liga 2005/2006,09/04/2006,H,CS Marítimo,2:2 (0:1),1
40,Primeira Liga 2005/2006,15/04/2006,A,Boavista,2:0 (0:0),3
41,Primeira Liga 2005/2006,23/04/2006,A,CD Nacional,1:1,1
42,Primeira Liga 2005/2006,30/04/2006,H,Vitória Setúbal,1:0,3
43,Primeira Liga 2005/2006,07/05/2006,A,Paços de Ferreira,1:3,0
44,Taça 2005/2006,26/10/2005,A,Leixões SC,2:1,3
45,Taça 2005/2006,11/01/2006,A,GD Tourizense,2:0,3
46,Taça 2005/2006,08/02/2006,H,CD Nacional,5:3 pso,3
47,Taça 2005/2006,15/03/2006,H,Vitória Guimarães,0:1,0
