,match_type,date,home,away,score,points
0,UI-Cup 1996/1997,05/07/1996,A,Cliftonville FC,4:1,3
1,UI-Cup 1996/1997,12/07/1996,H,Standard Liège,0:2,0
2,UI-Cup 1996/1997,19/07/1996,A,Hapoel Haifa,4:0,3
3,Bundesliga 1996/1997,17/08/1996,H,FC Schalke 04,4:0 (2:0),3
4,Bundesliga 1996/1997,24/08/1996,H,Werder Bremen,2:1 (0:0),3
5,Bundesliga 1996/1997,27/08/1996,A,Hamburger SV,4:0 (1:0),3
6,Bundesliga 1996/1997,08/09/1996,H,1. FC Köln,4:0 (0:0),3
7,Bundesliga 1996/1997,14/09/1996,A,Borussia Dortmund,1:1 (1:0),1
8,Bundesliga 1996/1997,17/09/1996,A,Karlsruher SC,2:0 (1:0),3
9,Bundesliga 1996/1997,21/09/1996,H,Fortuna Düsseldorf,0:2 (0:0),0
10,Bundesliga 1996/1997,28/09/1996,A,TSV 1860 München,5:2 (2:1),3
11,Bundesliga 1996/1997,04/10/1996,H,SC Freiburg,4:2 (2:1),3
12,Bundesliga 1996/1997,12/10/1996,A,Hansa Rostock,2:2 (2:0),1
13,Bundesliga 1996/1997,18/10/1996,A,Bayer Leverkusen,0:0 (0:0),1
14,Bundesliga 1996/1997,26/10/1996,H,Bor. Mönchengladbach,5:0 (1:0),3
15,Bundesliga 1996/1997,02/11/1996,A,FC St. Pauli,1:2 (1:1),0
16,Bundesliga 1996/1997,16/11/1996,H,VfL Bochum,3:1 (3:1),3
17,Bundesliga 1996/1997,24/11/1996,A,MSV Duisburg,1:3 (1:1),0
18,Bundesliga 1996/1997,01/12/1996,H,Bayern München,1:1 (0:1),1
19,Bundesliga 1996/1997,07/12/1996,A,Arminia Bielefeld,0:2 (0:1),0
20,Bundesliga 1996/1997,15/02/1997,A,FC Schalke 04,0:1 (0:1),0
21,Bundesliga 1996/1997,22/02/1997,H,Karlsruher SC,1:0 (0:0),3
22,Bundesliga 1996/1997,01/03/1997,A,Werder Bremen,2:2 (1:2),1
23,Bundesliga 1996/1997,08/03/1997,H,Hamburger SV,4:1 (3:1),3
24,Bundesliga 1996/1997,11/03/1997,A,1. FC Köln,5:1 (2:1),3
25,Bundesliga 1996/1997,15/03/1997,H,Borussia Dortmund,4:1 (2:1),3
26,Bundesliga 1996/1997,21/03/1997,A,Fortuna Düsseldorf,4:0 (0:0),3
27,Bundesliga 1996/1997,27/03/1997,H,TSV 1860 München,1:1 (1:1),1
28,Bundesliga 1996/1997,06/04/1997,A,SC Freiburg,1:1 (0:0),1
29,Bundesliga 1996/1997,12/04/1997,H,Hansa Rostock,5:1 (1:0),3
30,Bundesliga 1996/1997,20/04/1997,H,Bayer Leverkusen,1:2 (0:1),0
31,Bundesliga 1996/1997,26/04/1997,A,Bor. Mönchengladbach,1:0 (0:0),3
32,Bundesliga 1996/1997,03/05/1997,H,FC St. Pauli,3:0 (0:0),3
33,Bundesliga 1996/1997,10/05/1997,A,VfL Bochum,1:2 (0:0),0
34,Bundesliga 1996/1997,17/05/1997,H,MSV Duisburg,0:2 (0:0),0
35,Bundesliga 1996/1997,24/05/1997,A,Bayern München,2:4 (1:2),0
36,Bundesliga 1996/1997,31/05/1997,H,Arminia Bielefeld,4:2 (2:1),3
37,DFB-Pokal 1996/1997,10/08/1996,H,Fortuna Köln,"4:1 (0:0, 0:0, 0:0) pso",3
38,DFB-Pokal 1996/1997,01/10/1996,A,Hertha BSC,"5:4 (1:1, 1:1, 1:1) pso",3
39,DFB-Pokal 1996/1997,23/10/1996,H,FSV Zwickau,2:0 (1:0),3
40,DFB-Pokal 1996/1997,13/11/1996,A,SC Freiburg,"4:2 (0:0, 1:1, 1:1) pso",3
41,DFB-Pokal 1996/1997,16/04/1997,H,Hamburger SV,2:1 (1:1),3
42,DFB-Pokal 1996/1997,14/06/1997,N,Energie Cottbus,2:0 (1:0),3
