,match_type,date,home,away,score,points
0,Europa League 2005/2006,15/09/2005,H,NK Domžale,2:0 (1:0),3
1,Europa League 2005/2006,29/09/2005,A,NK Domžale,0:1 (0:1),0
2,Europa League 2005/2006,20/10/2005,A,Stade Rennes,2:0 (0:0),3
3,Europa League 2005/2006,03/11/2005,H,Shakhtar Donetsk,0:2 (0:1),0
4,Europa League 2005/2006,24/11/2005,A,PAOK Saloniki,2:1 (0:0),3
5,Europa League 2005/2006,14/12/2005,H,Rapid Bucureşti,2:1 (2:0),3
6,Europa League 2005/2006,16/02/2006,H,Middlesbrough FC,1:2 (0:1),0
7,Europa League 2005/2006,23/02/2006,A,Middlesbrough FC,1:0 (1:0),3
8,Bundesliga 2005/2006,06/08/2005,A,MSV Duisburg,1:1 (1:1),1
9,Bundesliga 2005/2006,14/08/2005,H,1. FC Köln,2:3 (0:1),0
10,Bundesliga 2005/2006,27/08/2005,A,Werder Bremen,1:1 (0:1),1
11,Bundesliga 2005/2006,10/09/2005,H,Arminia Bielefeld,1:1 (0:0),1
12,Bundesliga 2005/2006,17/09/2005,A,1. FSV Mainz 05,2:1 (0:0),3
13,Bundesliga 2005/2006,21/09/2005,H,Hamburger SV,1:2 (0:1),0
14,Bundesliga 2005/2006,25/09/2005,H,1. FC Kaiserslautern,1:0 (1:0),3
15,Bundesliga 2005/2006,02/10/2005,A,Borussia Dortmund,0:0 (0:0),1
16,Bundesliga 2005/2006,15/10/2005,H,Bor. Mönchengladbach,1:1 (0:1),1
17,Bundesliga 2005/2006,23/10/2005,A,Bayer Leverkusen,1:1 (0:0),1
18,Bundesliga 2005/2006,29/10/2005,H,Hertha BSC,3:3 (0:1),1
19,Bundesliga 2005/2006,06/11/2005,A,1. FC Nürnberg,1:0 (1:0),3
20,Bundesliga 2005/2006,20/11/2005,H,Hannover 96,2:2 (1:0),1
21,Bundesliga 2005/2006,27/11/2005,A,Eintracht Frankfurt,1:1 (0:1),1
22,Bundesliga 2005/2006,03/12/2005,H,Bayern München,0:0 (0:0),1
23,Bundesliga 2005/2006,10/12/2005,A,VfL Wolfsburg,1:0 (0:0),3
24,Bundesliga 2005/2006,17/12/2005,H,FC Schalke 04,2:0 (0:0),3
25,Bundesliga 2005/2006,28/01/2006,H,MSV Duisburg,0:1 (0:1),0
26,Bundesliga 2005/2006,04/02/2006,A,1. FC Köln,0:0 (0:0),1
27,Bundesliga 2005/2006,08/02/2006,H,Werder Bremen,0:0 (0:0),1
28,Bundesliga 2005/2006,11/02/2006,A,Arminia Bielefeld,1:2 (1:1),0
29,Bundesliga 2005/2006,19/02/2006,H,1. FSV Mainz 05,2:1 (1:1),3
30,Bundesliga 2005/2006,26/02/2006,A,Hamburger SV,2:0 (1:0),3
31,Bundesliga 2005/2006,07/03/2006,A,1. FC Kaiserslautern,1:1 (0:1),1
32,Bundesliga 2005/2006,11/03/2006,H,Borussia Dortmund,0:0 (0:0),1
33,Bundesliga 2005/2006,18/03/2006,A,Bor. Mönchengladbach,1:1 (0:0),1
34,Bundesliga 2005/2006,25/03/2006,H,Bayer Leverkusen,0:2 (0:1),0
35,Bundesliga 2005/2006,01/04/2006,A,Hertha BSC,0:2 (0:0),0
36,Bundesliga 2005/2006,08/04/2006,H,1. FC Nürnberg,1:0 (0:0),3
37,Bundesliga 2005/2006,16/04/2006,A,Hannover 96,3:3 (0:2),1
38,Bundesliga 2005/2006,22/04/2006,H,Eintracht Frankfurt,0:2 (0:0),0
39,Bundesliga 2005/2006,03/05/2006,A,Bayern München,1:3 (1:2),0
40,Bundesliga 2005/2006,06/05/2006,H,VfL Wolfsburg,2:1 (1:1),3
41,Bundesliga 2005/2006,13/05/2006,A,FC Schalke 04,2:3 (1:0),0
42,DFB-Pokal 2005/2006,21/08/2005,A,TSG Hoffenheim,"4:3 (1:2, 2:2) aet",3
43,DFB-Pokal 2005/2006,26/10/2005,A,Hansa Rostock,2:3 (1:3),0
44,League Cup 2005,23/07/2005,N,Hertha BSC,"4:3 (0:0, 0:0, 0:0) pso",3
45,League Cup 2005,26/07/2005,A,Bayern München,2:1 (1:1),3
46,League Cup 2005,02/08/2005,N,FC Schalke 04,0:1 (0:1),0
