,match_type,date,home,away,score,points
0,Europa League 1998/1999,15/09/1998,H,Feyenoord,1:3 (1:3),0
1,Europa League 1998/1999,29/09/1998,A,Feyenoord,3:0 (1:0),3
2,Europa League 1998/1999,20/10/1998,H,Club Brugge KV,1:1 (1:0),1
3,Europa League 1998/1999,03/11/1998,A,Club Brugge KV,"2:3 (0:0, 1:1) aet",0
4,Bundesliga 1998/1999,14/08/1998,H,Borussia Dortmund,2:1 (2:1),3
5,Bundesliga 1998/1999,22/08/1998,A,FC Schalke 04,0:1 (0:0),0
6,Bundesliga 1998/1999,08/09/1998,H,1. FC Kaiserslautern,4:0 (1:0),3
7,Bundesliga 1998/1999,11/09/1998,A,Eintracht Frankfurt,1:1 (0:0),1
8,Bundesliga 1998/1999,19/09/1998,H,TSV 1860 München,0:1 (0:0),0
9,Bundesliga 1998/1999,26/09/1998,A,Bor. Mönchengladbach,3:2 (2:2),3
10,Bundesliga 1998/1999,04/10/1998,A,MSV Duisburg,0:2 (0:1),0
11,Bundesliga 1998/1999,17/10/1998,H,Hertha BSC,0:0 (0:0),1
12,Bundesliga 1998/1999,24/10/1998,A,1. FC Nürnberg,2:2 (2:0),1
13,Bundesliga 1998/1999,31/10/1998,H,VfL Bochum,4:2 (2:1),3
14,Bundesliga 1998/1999,08/11/1998,A,Bayer Leverkusen,0:0 (0:0),1
15,Bundesliga 1998/1999,11/11/1998,H,VfL Wolfsburg,1:2 (1:1),0
16,Bundesliga 1998/1999,14/11/1998,A,Bayern München,0:2 (0:0),0
17,Bundesliga 1998/1999,21/11/1998,H,Hansa Rostock,1:1 (1:0),1
18,Bundesliga 1998/1999,28/11/1998,A,SC Freiburg,0:2 (0:2),0
19,Bundesliga 1998/1999,05/12/1998,H,Hamburger SV,3:1 (1:1),3
20,Bundesliga 1998/1999,12/12/1998,A,Werder Bremen,2:2 (1:0),1
21,Bundesliga 1998/1999,18/12/1998,A,Borussia Dortmund,0:3 (0:1),0
22,Bundesliga 1998/1999,20/02/1999,H,FC Schalke 04,2:1 (0:0),3
23,Bundesliga 1998/1999,26/02/1999,A,1. FC Kaiserslautern,1:1 (0:0),1
24,Bundesliga 1998/1999,06/03/1999,H,Eintracht Frankfurt,2:0 (1:0),3
25,Bundesliga 1998/1999,13/03/1999,A,TSV 1860 München,1:1 (0:0),1
26,Bundesliga 1998/1999,20/03/1999,H,Bor. Mönchengladbach,2:2 (1:0),1
27,Bundesliga 1998/1999,03/04/1999,H,MSV Duisburg,0:0 (0:0),1
28,Bundesliga 1998/1999,10/04/1999,A,Hertha BSC,0:2 (0:0),0
29,Bundesliga 1998/1999,13/04/1999,H,1. FC Nürnberg,0:0 (0:0),1
30,Bundesliga 1998/1999,17/04/1999,A,VfL Bochum,3:3 (2:0),1
31,Bundesliga 1998/1999,23/04/1999,H,Bayer Leverkusen,0:1 (0:1),0
32,Bundesliga 1998/1999,01/05/1999,A,VfL Wolfsburg,2:3 (2:0),0
33,Bundesliga 1998/1999,04/05/1999,H,Bayern München,0:2 (0:0),0
34,Bundesliga 1998/1999,07/05/1999,A,Hansa Rostock,0:3 (0:1),0
35,Bundesliga 1998/1999,15/05/1999,H,SC Freiburg,3:1 (1:1),3
36,Bundesliga 1998/1999,22/05/1999,A,Hamburger SV,1:3 (1:3),0
37,Bundesliga 1998/1999,29/05/1999,H,Werder Bremen,1:0 (1:0),3
38,DFB-Pokal 1998/1999,29/08/1998,A,VfB Lübeck,2:1 (1:1),3
39,DFB-Pokal 1998/1999,22/09/1998,H,Eintracht Frankfurt,3:2 (2:0),3
40,DFB-Pokal 1998/1999,27/10/1998,H,Borussia Dortmund,3:1 (0:0),3
41,DFB-Pokal 1998/1999,01/12/1998,A,Bayern München,0:3 (0:1),0
42,League Cup 1998,31/07/1998,N,FC Schalke 04,2:1 (0:1),3
43,League Cup 1998,03/08/1998,N,1. FC Kaiserslautern,3:2 (1:1),3
44,League Cup 1998,07/08/1998,N,Bayern München,0:4 (0:3),0
