,match_type,date,home,away,score,points
0,Cup Winners Cup 1993/1994,14/09/1993,A,Odense BK,2:1 (1:1),3
1,Cup Winners Cup 1993/1994,29/09/1993,H,Odense BK,1:1 (0:0),1
2,Cup Winners Cup 1993/1994,20/10/1993,H,Standard Liège,3:0 (1:0),3
3,Cup Winners Cup 1993/1994,02/11/1993,A,Standard Liège,7:0 (4:0),3
4,Cup Winners Cup 1993/1994,01/03/1994,A,Torino FC,0:0 (0:0),1
5,Cup Winners Cup 1993/1994,14/03/1994,H,Torino FC,1:0 (0:0),3
6,Cup Winners Cup 1993/1994,28/03/1994,A,Paris Saint-Germain,1:1 (1:0),1
7,Cup Winners Cup 1993/1994,11/04/1994,H,Paris Saint-Germain,1:0 (1:0),3
8,Cup Winners Cup 1993/1994,03/05/1994,N,Parma AC,1:0 (1:0),3
9,Premier League 1993/1994,13/08/1993,H,Coventry City,0:3 (0:1),0
10,Premier League 1993/1994,15/08/1993,A,Tottenham Hotspur,1:0 (0:0),3
11,Premier League 1993/1994,20/08/1993,A,Sheffield Wednesday,1:0 (1:0),3
12,Premier League 1993/1994,23/08/1993,H,Leeds United,2:1 (1:0),3
13,Premier League 1993/1994,27/08/1993,H,Everton FC,2:0 (0:0),3
14,Premier League 1993/1994,31/08/1993,A,Blackburn Rovers,1:1 (0:1),1
15,Premier League 1993/1994,10/09/1993,H,Ipswich Town,4:0 (2:0),3
16,Premier League 1993/1994,18/09/1993,A,Manchester United,0:1 (0:1),0
17,Premier League 1993/1994,24/09/1993,H,Southampton FC,1:0 (1:0),3
18,Premier League 1993/1994,02/10/1993,A,Liverpool FC,0:0 (0:0),1
19,Premier League 1993/1994,16/10/1993,H,Manchester City,0:0 (0:0),1
20,Premier League 1993/1994,23/10/1993,A,Oldham Athletic,0:0 (0:0),1
21,Premier League 1993/1994,29/10/1993,H,Norwich City,0:0 (0:0),1
22,Premier League 1993/1994,05/11/1993,H,Aston Villa,1:2 (0:0),0
23,Premier League 1993/1994,19/11/1993,A,Chelsea FC,2:0 (2:0),3
24,Premier League 1993/1994,23/11/1993,A,West Ham United,0:0 (0:0),1
25,Premier League 1993/1994,26/11/1993,H,Newcastle United,2:1 (1:0),3
26,Premier League 1993/1994,03/12/1993,A,Coventry City,0:1 (0:0),0
27,Premier League 1993/1994,05/12/1993,H,Tottenham Hotspur,1:1 (0:1),1
28,Premier League 1993/1994,11/12/1993,H,Sheffield Wednesday,1:0 (0:0),3
29,Premier League 1993/1994,17/12/1993,A,Leeds United,1:2 (1:1),0
30,Premier League 1993/1994,26/12/1993,A,Swindon Town,4:0 (2:0),3
31,Premier League 1993/1994,28/12/1993,H,Sheffield United,3:0 (2:0),3
32,Premier League 1993/1994,31/12/1993,A,Wimbledon FC,3:0 (2:0),3
33,Premier League 1993/1994,02/01/1994,H,Queens Park Rangers,0:0 (0:0),1
34,Premier League 1993/1994,14/01/1994,A,Manchester City,0:0 (0:0),1
35,Premier League 1993/1994,21/01/1994,H,Oldham Athletic,1:1 (1:1),1
36,Premier League 1993/1994,12/02/1994,A,Norwich City,1:1 (1:0),1
37,Premier League 1993/1994,18/02/1994,A,Everton FC,1:1 (0:0),1
38,Premier League 1993/1994,25/02/1994,H,Blackburn Rovers,1:0 (0:0),3
39,Premier League 1993/1994,04/03/1994,A,Ipswich Town,5:1 (3:0),3
40,Premier League 1993/1994,18/03/1994,A,Southampton FC,4:0 (2:0),3
41,Premier League 1993/1994,21/03/1994,H,Manchester United,2:2 (1:1),1
42,Premier League 1993/1994,25/03/1994,H,Liverpool FC,1:0 (0:0),3
43,Premier League 1993/1994,01/04/1994,H,Swindon Town,1:1 (1:1),1
44,Premier League 1993/1994,03/04/1994,A,Sheffield United,1:1 (0:0),1
45,Premier League 1993/1994,15/04/1994,H,Chelsea FC,1:0 (0:0),3
46,Premier League 1993/1994,18/04/1994,H,Wimbledon FC,1:1 (0:1),1
47,Premier League 1993/1994,22/04/1994,A,Aston Villa,2:1 (1:0),3
48,Premier League 1993/1994,26/04/1994,A,Queens Park Rangers,1:1 (0:1),1
49,Premier League 1993/1994,29/04/1994,H,West Ham United,0:2 (0:0),0
50,Premier League 1993/1994,06/05/1994,A,Newcastle United,0:2 (0:0),0
51,FA Cup 1993/1994,09/01/1994,A,Millwall FC,1:0,3
52,FA Cup 1993/1994,30/01/1994,A,Bolton Wanderers,2:2,1
53,FA Cup 1993/1994,08/02/1994,H,Bolton Wanderers,1:3,0
54,League Cup 1993/1994,25/10/1993,H,Norwich City,1:1,1
55,League Cup 1993/1994,09/11/1993,A,Norwich City,3:0,3
56,League Cup 1993/1994,29/11/1993,H,Aston Villa,0:1,0
57,FA Community Shield 1993,06/08/1993,N,Manchester United,"4:5 (1:1, 1:1, 1:1) pso",0
