,match_type,date,home,away,score,points
0,Premier League 1985/1986,16/08/1985,A,Liverpool FC,0:2,0
1,Premier League 1985/1986,19/08/1985,H,Southampton FC,3:2,3
2,Premier League 1985/1986,23/08/1985,H,Manchester United,1:2,0
3,Premier League 1985/1986,26/08/1985,A,Luton Town,2:2,1
4,Premier League 1985/1986,30/08/1985,H,Leicester City,1:0,3
5,Premier League 1985/1986,02/09/1985,A,Queens Park Rangers,1:0,3
6,Premier League 1985/1986,06/09/1985,A,Coventry City,2:0,3
7,Premier League 1985/1986,13/09/1985,H,Sheffield Wednesday,1:0,3
8,Premier League 1985/1986,20/09/1985,A,Chelsea FC,1:2,0
9,Premier League 1985/1986,27/09/1985,H,Newcastle United,0:0,1
10,Premier League 1985/1986,05/10/1985,H,Aston Villa,3:2,3
11,Premier League 1985/1986,12/10/1985,A,West Ham United,0:0,1
12,Premier League 1985/1986,19/10/1985,H,Ipswich Town,1:0,3
13,Premier League 1985/1986,26/10/1985,A,Nottingham Forest,2:3,0
14,Premier League 1985/1986,01/11/1985,H,Manchester City,1:0,3
15,Premier League 1985/1986,08/11/1985,A,Everton FC,1:6,0
16,Premier League 1985/1986,15/11/1985,H,Oxford United,2:1,3
17,Premier League 1985/1986,22/11/1985,A,West Bromwich Albion,0:0,1
18,Premier League 1985/1986,29/11/1985,H,Birmingham City,0:0,1
19,Premier League 1985/1986,06/12/1985,A,Southampton FC,0:3,0
20,Premier League 1985/1986,13/12/1985,H,Liverpool FC,2:0,3
21,Premier League 1985/1986,20/12/1985,A,Manchester United,1:0,3
22,Premier League 1985/1986,27/12/1985,H,Queens Park Rangers,3:1,3
23,Premier League 1985/1986,31/12/1985,H,Tottenham Hotspur,0:0,1
24,Premier League 1985/1986,17/01/1986,A,Leicester City,2:2,1
25,Premier League 1985/1986,31/01/1986,H,Luton Town,2:1,3
26,Premier League 1985/1986,28/02/1986,A,Newcastle United,0:1,0
27,Premier League 1985/1986,07/03/1986,A,Aston Villa,4:1,3
28,Premier League 1985/1986,10/03/1986,A,Ipswich Town,2:1,3
29,Premier League 1985/1986,14/03/1986,H,West Ham United,1:0,3
30,Premier League 1985/1986,21/03/1986,H,Coventry City,3:0,3
31,Premier League 1985/1986,28/03/1986,A,Tottenham Hotspur,0:1,0
32,Premier League 1985/1986,30/03/1986,H,Watford FC,0:2,0
33,Premier League 1985/1986,31/03/1986,A,Watford FC,0:3,0
34,Premier League 1985/1986,04/04/1986,A,Manchester City,1:0,3
35,Premier League 1985/1986,07/04/1986,H,Nottingham Forest,1:1,1
36,Premier League 1985/1986,11/04/1986,H,Everton FC,0:1,0
37,Premier League 1985/1986,15/04/1986,A,Sheffield Wednesday,0:2,0
38,Premier League 1985/1986,25/04/1986,H,West Bromwich Albion,2:2,1
39,Premier League 1985/1986,28/04/1986,H,Chelsea FC,2:0,3
40,Premier League 1985/1986,02/05/1986,A,Birmingham City,1:0,3
41,Premier League 1985/1986,04/05/1986,A,Oxford United,0:3,0
42,FA Cup 1985/1986,03/01/1986,A,Grimsby Town,4:3,3
43,FA Cup 1985/1986,24/01/1986,H,Rotherham United,5:1,3
44,FA Cup 1985/1986,14/02/1986,A,Luton Town,2:2,1
45,FA Cup 1985/1986,02/03/1986,H,Luton Town,0:0,1
46,FA Cup 1985/1986,04/03/1986,A,Luton Town,0:3,0
47,League Cup 1985/1986,29/10/1985,A,Manchester City,2:1,3
48,League Cup 1985/1986,18/11/1985,H,Southampton FC,0:0,1
49,League Cup 1985/1986,25/11/1985,A,Southampton FC,3:1,3
50,League Cup 1985/1986,21/01/1986,A,Aston Villa,1:1,1
51,League Cup 1985/1986,03/02/1986,H,Aston Villa,1:2,0
