,match_type,date,home,away,score,points
0,Premier League 1986/1987,22/08/1986,H,Manchester United,1:0,3
1,Premier League 1986/1987,25/08/1986,A,Coventry City,1:2,0
2,Premier League 1986/1987,29/08/1986,A,Liverpool FC,1:2,0
3,Premier League 1986/1987,01/09/1986,H,Sheffield Wednesday,2:0,3
4,Premier League 1986/1987,05/09/1986,H,Tottenham Hotspur,0:0,1
5,Premier League 1986/1987,12/09/1986,A,Luton Town,0:0,1
6,Premier League 1986/1987,19/09/1986,H,Oxford United,0:0,1
7,Premier League 1986/1987,26/09/1986,A,Nottingham Forest,0:1,0
8,Premier League 1986/1987,04/10/1986,A,Everton FC,1:0,3
9,Premier League 1986/1987,11/10/1986,H,Watford FC,3:1,3
10,Premier League 1986/1987,18/10/1986,A,Newcastle United,2:1,3
11,Premier League 1986/1987,25/10/1986,H,Chelsea FC,3:1,3
12,Premier League 1986/1987,31/10/1986,A,Charlton Athletic,2:0,3
13,Premier League 1986/1987,07/11/1986,H,West Ham United,0:0,1
14,Premier League 1986/1987,14/11/1986,A,Southampton FC,4:0,3
15,Premier League 1986/1987,21/11/1986,H,Manchester City,3:0,3
16,Premier League 1986/1987,28/11/1986,A,Aston Villa,4:0,3
17,Premier League 1986/1987,05/12/1986,H,Queens Park Rangers,3:1,3
18,Premier League 1986/1987,12/12/1986,A,Norwich City,1:1,1
19,Premier League 1986/1987,19/12/1986,H,Luton Town,3:0,3
20,Premier League 1986/1987,25/12/1986,A,Leicester City,1:1,1
21,Premier League 1986/1987,26/12/1986,H,Southampton FC,1:0,3
22,Premier League 1986/1987,31/12/1986,H,Wimbledon FC,3:1,3
23,Premier League 1986/1987,03/01/1987,A,Tottenham Hotspur,2:1,3
24,Premier League 1986/1987,17/01/1987,H,Coventry City,0:0,1
25,Premier League 1986/1987,23/01/1987,A,Manchester United,0:2,0
26,Premier League 1986/1987,13/02/1987,A,Sheffield Wednesday,1:1,1
27,Premier League 1986/1987,24/02/1987,A,Oxford United,0:0,1
28,Premier League 1986/1987,06/03/1987,A,Chelsea FC,0:1,0
29,Premier League 1986/1987,09/03/1987,H,Liverpool FC,0:1,0
30,Premier League 1986/1987,16/03/1987,H,Nottingham Forest,0:0,1
31,Premier League 1986/1987,20/03/1987,A,Watford FC,0:2,0
32,Premier League 1986/1987,27/03/1987,H,Everton FC,0:1,0
33,Premier League 1986/1987,07/04/1987,A,West Ham United,1:3,0
34,Premier League 1986/1987,10/04/1987,H,Charlton Athletic,2:1,3
35,Premier League 1986/1987,13/04/1987,H,Newcastle United,0:1,0
36,Premier League 1986/1987,17/04/1987,A,Wimbledon FC,2:1,3
37,Premier League 1986/1987,19/04/1987,H,Leicester City,4:1,3
38,Premier League 1986/1987,24/04/1987,A,Manchester City,0:3,0
39,Premier League 1986/1987,01/05/1987,H,Aston Villa,2:1,3
40,Premier League 1986/1987,03/05/1987,A,Queens Park Rangers,4:1,3
41,Premier League 1986/1987,08/05/1987,H,Norwich City,1:2,0
42,FA Cup 1986/1987,09/01/1987,A,Reading FC,3:1,3
43,FA Cup 1986/1987,30/01/1987,H,Plymouth Argyle,6:1,3
44,FA Cup 1986/1987,20/02/1987,H,Barnsley FC,2:0,3
45,FA Cup 1986/1987,13/03/1987,H,Watford FC,1:3,0
46,League Cup 1986/1987,27/10/1986,H,Manchester City,3:1,3
47,League Cup 1986/1987,17/11/1986,H,Charlton Athletic,2:0,3
48,League Cup 1986/1987,20/01/1987,H,Nottingham Forest,2:0,3
49,League Cup 1986/1987,07/02/1987,H,Tottenham Hotspur,0:1,0
50,League Cup 1986/1987,03/03/1987,A,Tottenham Hotspur,2:1,3
51,League Cup 1986/1987,04/04/1987,N,Liverpool FC,2:1 (1:1),3
