,match_type,date,home,away,score,points
0,Premier League 1989/1990,18/08/1989,A,Manchester United,1:4 (1:1),0
1,Premier League 1989/1990,21/08/1989,H,Coventry City,2:0 (0:0),3
2,Premier League 1989/1990,25/08/1989,H,Wimbledon FC,0:0 (0:0),1
3,Premier League 1989/1990,08/09/1989,H,Sheffield Wednesday,5:0 (1:0),3
4,Premier League 1989/1990,15/09/1989,A,Nottingham Forest,2:1 (1:1),3
5,Premier League 1989/1990,22/09/1989,H,Charlton Athletic,1:0 (0:0),3
6,Premier League 1989/1990,30/09/1989,A,Chelsea FC,0:0 (0:0),1
7,Premier League 1989/1990,14/10/1989,H,Manchester City,4:0 (1:0),3
8,Premier League 1989/1990,18/10/1989,A,Tottenham Hotspur,1:2 (0:2),0
9,Premier League 1989/1990,21/10/1989,A,Everton FC,0:3 (0:1),0
10,Premier League 1989/1990,28/10/1989,H,Derby County,1:1 (1:0),1
11,Premier League 1989/1990,03/11/1989,H,Norwich City,4:3 (0:2),3
12,Premier League 1989/1990,10/11/1989,A,Millwall FC,2:1 (1:1),3
13,Premier League 1989/1990,17/11/1989,H,Queens Park Rangers,3:0 (1:0),3
14,Premier League 1989/1990,25/11/1989,A,Liverpool FC,1:2 (0:1),0
15,Premier League 1989/1990,02/12/1989,H,Manchester United,1:0 (1:0),3
16,Premier League 1989/1990,08/12/1989,A,Coventry City,1:0 (0:0),3
17,Premier League 1989/1990,15/12/1989,H,Luton Town,3:2 (1:1),3
18,Premier League 1989/1990,25/12/1989,A,Southampton FC,0:1 (0:0),0
19,Premier League 1989/1990,29/12/1989,A,Aston Villa,1:2 (0:1),0
20,Premier League 1989/1990,31/12/1989,H,Crystal Palace,4:1 (4:1),3
21,Premier League 1989/1990,12/01/1990,A,Wimbledon FC,0:1 (0:0),0
22,Premier League 1989/1990,19/01/1990,H,Tottenham Hotspur,1:0 (0:0),3
23,Premier League 1989/1990,16/02/1990,A,Sheffield Wednesday,0:1 (0:1),0
24,Premier League 1989/1990,26/02/1990,A,Charlton Athletic,0:0 (0:0),1
25,Premier League 1989/1990,02/03/1990,A,Queens Park Rangers,0:2 (0:0),0
26,Premier League 1989/1990,06/03/1990,H,Nottingham Forest,3:0 (1:0),3
27,Premier League 1989/1990,09/03/1990,A,Manchester City,1:1 (0:1),1
28,Premier League 1989/1990,16/03/1990,H,Chelsea FC,0:1 (0:0),0
29,Premier League 1989/1990,23/03/1990,A,Derby County,3:1 (3:0),3
30,Premier League 1989/1990,30/03/1990,H,Everton FC,1:0 (1:0),3
31,Premier League 1989/1990,10/04/1990,H,Aston Villa,0:1 (0:0),0
32,Premier League 1989/1990,13/04/1990,A,Crystal Palace,1:1 (1:0),1
33,Premier League 1989/1990,17/04/1990,H,Liverpool FC,1:1 (1:0),1
34,Premier League 1989/1990,20/04/1990,A,Luton Town,0:2 (0:1),0
35,Premier League 1989/1990,27/04/1990,H,Millwall FC,2:0 (2:0),3
36,Premier League 1989/1990,01/05/1990,H,Southampton FC,2:1 (0:0),3
37,Premier League 1989/1990,04/05/1990,A,Norwich City,2:2 (1:2),1
38,FA Cup 1989/1990,05/01/1990,A,Stoke City,1:0,3
39,FA Cup 1989/1990,26/01/1990,H,Queens Park Rangers,0:0,1
40,FA Cup 1989/1990,30/01/1990,A,Queens Park Rangers,0:2,0
41,League Cup 1989/1990,25/10/1989,H,Liverpool FC,1:0,3
42,League Cup 1989/1990,21/11/1989,A,Oldham Athletic,1:3,0
43,FA Community Shield 1989,11/08/1989,N,Liverpool FC,0:1 (0:1),0
