,match_type,date,home,away,score,points
0,2. Bundesliga 2008/2009,15/08/2008,H,1. FC Kaiserslautern,3:3 (3:0),1
1,2. Bundesliga 2008/2009,24/08/2008,A,TSV 1860 München,2:1 (2:0),3
2,2. Bundesliga 2008/2009,29/08/2008,H,VfL Osnabrück,4:2 (2:1),3
3,2. Bundesliga 2008/2009,14/09/2008,A,Hansa Rostock,2:2 (0:0),1
4,2. Bundesliga 2008/2009,19/09/2008,H,1. FC Nürnberg,2:0 (1:0),3
5,2. Bundesliga 2008/2009,28/09/2008,A,FC Augsburg,2:0 (1:0),3
6,2. Bundesliga 2008/2009,06/10/2008,H,SV Wehen Wiesbaden,5:0 (2:0),3
7,2. Bundesliga 2008/2009,20/10/2008,A,Alemannia Aachen,0:2 (0:2),0
8,2. Bundesliga 2008/2009,26/10/2008,H,MSV Duisburg,0:0 (0:0),1
9,2. Bundesliga 2008/2009,29/10/2008,A,SC Freiburg,1:0 (1:0),3
10,2. Bundesliga 2008/2009,02/11/2008,A,Rot Weiss Ahlen,2:0 (0:0),3
11,2. Bundesliga 2008/2009,09/11/2008,H,FC Ingolstadt 04,0:3 (0:2),0
12,2. Bundesliga 2008/2009,16/11/2008,A,TuS Koblenz,3:0 (1:0),3
13,2. Bundesliga 2008/2009,23/11/2008,H,FC St. Pauli,2:2 (0:1),1
14,2. Bundesliga 2008/2009,01/12/2008,A,FSV Frankfurt,4:1 (1:0),3
15,2. Bundesliga 2008/2009,05/12/2008,H,SpVgg Greuther Fürth,0:1 (0:0),0
16,2. Bundesliga 2008/2009,14/12/2008,A,Rot-Weiß Oberhausen,1:2 (1:1),0
17,2. Bundesliga 2008/2009,02/02/2009,A,1. FC Kaiserslautern,1:1 (1:0),1
18,2. Bundesliga 2008/2009,08/02/2009,H,TSV 1860 München,2:2 (2:1),1
19,2. Bundesliga 2008/2009,15/02/2009,A,VfL Osnabrück,3:1 (2:1),3
20,2. Bundesliga 2008/2009,20/02/2009,H,Hansa Rostock,3:1 (1:1),3
21,2. Bundesliga 2008/2009,27/02/2009,A,1. FC Nürnberg,0:0 (0:0),1
22,2. Bundesliga 2008/2009,08/03/2009,H,FC Augsburg,1:1 (0:1),1
23,2. Bundesliga 2008/2009,16/03/2009,A,SV Wehen Wiesbaden,2:0 (1:0),3
24,2. Bundesliga 2008/2009,22/03/2009,H,Alemannia Aachen,1:4 (0:2),0
25,2. Bundesliga 2008/2009,03/04/2009,A,MSV Duisburg,1:0 (1:0),3
26,2. Bundesliga 2008/2009,13/04/2009,H,SC Freiburg,1:2 (1:0),0
27,2. Bundesliga 2008/2009,17/04/2009,H,Rot Weiss Ahlen,0:0 (0:0),1
28,2. Bundesliga 2008/2009,26/04/2009,A,FC Ingolstadt 04,4:3 (1:1),3
29,2. Bundesliga 2008/2009,03/05/2009,H,TuS Koblenz,2:0 (1:0),3
30,2. Bundesliga 2008/2009,10/05/2009,A,FC St. Pauli,0:2 (0:1),0
31,2. Bundesliga 2008/2009,13/05/2009,H,FSV Frankfurt,2:1 (1:0),3
32,2. Bundesliga 2008/2009,17/05/2009,A,SpVgg Greuther Fürth,2:0 (0:0),3
33,2. Bundesliga 2008/2009,24/05/2009,H,Rot-Weiß Oberhausen,4:0 (2:0),3
34,DFB-Pokal 2008/2009,09/08/2008,A,SV Babelsberg 03,"2:1 (0:0, 1:1) aet",3
35,DFB-Pokal 2008/2009,23/09/2008,H,1. FC Köln,3:1 (0:0),3
36,DFB-Pokal 2008/2009,27/01/2009,A,SC Freiburg,3:1 (0:0),3
37,DFB-Pokal 2008/2009,03/03/2009,H,FC Schalke 04,1:0 (0:0),3
38,DFB-Pokal 2008/2009,21/04/2009,A,Bayer Leverkusen,"1:4 (0:0, 1:1) aet",0
