,match_type,date,home,away,score,points
0,Bundesliga 2010/2011,22/08/2010,H,VfB Stuttgart,2:0 (1:0),3
1,Bundesliga 2010/2011,28/08/2010,A,VfL Wolfsburg,4:3 (1:3),3
2,Bundesliga 2010/2011,12/09/2010,H,1. FC Kaiserslautern,2:1 (0:1),3
3,Bundesliga 2010/2011,18/09/2010,A,Werder Bremen,2:0 (0:0),3
4,Bundesliga 2010/2011,21/09/2010,H,1. FC Köln,2:0 (0:0),3
5,Bundesliga 2010/2011,25/09/2010,A,Bayern München,2:1 (1:1),3
6,Bundesliga 2010/2011,02/10/2010,H,1899 Hoffenheim,4:2 (1:1),3
7,Bundesliga 2010/2011,16/10/2010,H,Hamburger SV,0:1 (0:0),0
8,Bundesliga 2010/2011,24/10/2010,A,Bayer Leverkusen,1:0 (0:0),3
9,Bundesliga 2010/2011,31/10/2010,H,Borussia Dortmund,0:2 (0:1),0
10,Bundesliga 2010/2011,06/11/2010,A,SC Freiburg,0:1 (0:0),0
11,Bundesliga 2010/2011,13/11/2010,H,Hannover 96,0:1 (0:1),0
12,Bundesliga 2010/2011,20/11/2010,A,Bor. Mönchengladbach,3:2 (0:0),3
13,Bundesliga 2010/2011,26/11/2010,H,1. FC Nürnberg,3:0 (1:0),3
14,Bundesliga 2010/2011,04/12/2010,A,Eintracht Frankfurt,1:2 (1:1),0
15,Bundesliga 2010/2011,12/12/2010,H,FC Schalke 04,0:1 (0:1),0
16,Bundesliga 2010/2011,18/12/2010,A,FC St. Pauli,4:2 (3:1),3
17,Bundesliga 2010/2011,15/01/2011,A,VfB Stuttgart,0:1 (0:0),0
18,Bundesliga 2010/2011,22/01/2011,H,VfL Wolfsburg,0:1 (0:0),0
19,Bundesliga 2010/2011,29/01/2011,A,1. FC Kaiserslautern,1:0 (1:0),3
20,Bundesliga 2010/2011,05/02/2011,H,Werder Bremen,1:1 (1:0),1
21,Bundesliga 2010/2011,13/02/2011,A,1. FC Köln,2:4 (1:2),0
22,Bundesliga 2010/2011,19/02/2011,H,Bayern München,1:3 (0:1),0
23,Bundesliga 2010/2011,26/02/2011,A,1899 Hoffenheim,2:1 (1:0),3
24,Bundesliga 2010/2011,06/03/2011,A,Hamburger SV,4:2 (0:1),3
25,Bundesliga 2010/2011,13/03/2011,H,Bayer Leverkusen,0:1 (0:0),0
26,Bundesliga 2010/2011,19/03/2011,A,Borussia Dortmund,1:1 (0:1),1
27,Bundesliga 2010/2011,02/04/2011,H,SC Freiburg,1:1 (0:1),1
28,Bundesliga 2010/2011,09/04/2011,A,Hannover 96,0:2 (0:1),0
29,Bundesliga 2010/2011,15/04/2011,H,Bor. Mönchengladbach,1:0 (0:0),3
30,Bundesliga 2010/2011,24/04/2011,A,1. FC Nürnberg,0:0 (0:0),1
31,Bundesliga 2010/2011,30/04/2011,H,Eintracht Frankfurt,3:0 (3:0),3
32,Bundesliga 2010/2011,07/05/2011,A,FC Schalke 04,3:1 (0:0),3
33,Bundesliga 2010/2011,14/05/2011,H,FC St. Pauli,2:1 (0:1),3
34,DFB-Pokal 2010/2011,15/08/2010,A,BAK Ankaraspor 07,2:1 (1:0),3
35,DFB-Pokal 2010/2011,27/10/2010,A,Alemannia Aachen,1:2 (0:1),0
