,match_type,date,home,away,score,points
0,Cup Winners Cup 1992/1993,15/09/1992,A,NK Branik Maribor,3:0 (2:0),3
1,Cup Winners Cup 1992/1993,30/09/1992,H,NK Branik Maribor,6:1 (2:1),3
2,Cup Winners Cup 1992/1993,21/10/1992,A,Trabzonspor,2:0 (1:0),3
3,Cup Winners Cup 1992/1993,03/11/1992,H,Trabzonspor,0:0 (0:0),1
4,Cup Winners Cup 1992/1993,03/03/1993,A,Olympiakos Piräus,1:1 (1:0),1
5,Cup Winners Cup 1992/1993,17/03/1993,H,Olympiakos Piräus,3:1 (1:0),3
6,Cup Winners Cup 1992/1993,05/04/1993,H,Parma AC,1:2 (1:0),0
7,Cup Winners Cup 1992/1993,21/04/1993,A,Parma AC,1:0 (0:0),3
8,Primera División 1992/1993,05/09/1992,H,CD Tenerife,3:2 (1:0),3
9,Primera División 1992/1993,12/09/1992,A,Espanyol Barcelona,3:1 (1:0),3
10,Primera División 1992/1993,18/09/1992,H,FC Barcelona,1:4 (1:2),0
11,Primera División 1992/1993,26/09/1992,A,Cádiz CF,1:1 (0:0),1
12,Primera División 1992/1993,04/10/1992,H,Real Burgos,2:0 (1:0),3
13,Primera División 1992/1993,07/10/1992,A,Real Oviedo,4:1 (1:0),3
14,Primera División 1992/1993,18/10/1992,H,Sporting Gijón,1:1 (1:0),1
15,Primera División 1992/1993,25/10/1992,A,Rayo Vallecano,0:2 (0:2),0
16,Primera División 1992/1993,31/10/1992,H,Albacete,3:2 (2:0),3
17,Primera División 1992/1993,07/11/1992,A,Celta Vigo,2:0 (0:0),3
18,Primera División 1992/1993,21/11/1992,H,Deportivo La Coruña,2:1 (1:0),3
19,Primera División 1992/1993,27/11/1992,A,Sevilla FC,3:1 (2:1),3
20,Primera División 1992/1993,04/12/1992,H,Valencia CF,1:1 (1:1),1
21,Primera División 1992/1993,12/12/1992,A,CA Osasuna,0:1 (0:0),0
22,Primera División 1992/1993,19/12/1992,H,CD Logroñés,0:1 (0:0),0
23,Primera División 1992/1993,01/01/1993,A,Real Sociedad,0:1 (0:0),0
24,Primera División 1992/1993,09/01/1993,H,Athletic Bilbao,1:1 (0:1),1
25,Primera División 1992/1993,15/01/1993,H,Real Madrid,1:1 (1:1),1
26,Primera División 1992/1993,23/01/1993,A,Real Zaragoza,0:1 (0:0),0
27,Primera División 1992/1993,30/01/1993,A,CD Tenerife,2:2 (0:2),1
28,Primera División 1992/1993,06/02/1993,H,Espanyol Barcelona,2:1 (1:1),3
29,Primera División 1992/1993,12/02/1993,A,FC Barcelona,1:1 (0:1),1
30,Primera División 1992/1993,20/02/1993,H,Cádiz CF,2:0 (1:0),3
31,Primera División 1992/1993,06/03/1993,H,Real Oviedo,2:1 (1:0),3
32,Primera División 1992/1993,13/03/1993,A,Sporting Gijón,1:2 (0:0),0
33,Primera División 1992/1993,20/03/1993,H,Rayo Vallecano,1:0 (0:0),3
34,Primera División 1992/1993,24/03/1993,A,Real Burgos,2:0 (1:0),3
35,Primera División 1992/1993,02/04/1993,A,Albacete,1:2 (1:2),0
36,Primera División 1992/1993,10/04/1993,H,Celta Vigo,1:1 (1:1),1
37,Primera División 1992/1993,16/04/1993,A,Deportivo La Coruña,1:1 (0:1),1
38,Primera División 1992/1993,01/05/1993,H,Sevilla FC,1:0 (0:0),3
39,Primera División 1992/1993,07/05/1993,A,Valencia CF,0:1 (0:1),0
40,Primera División 1992/1993,14/05/1993,H,CA Osasuna,2:1 (0:0),3
41,Primera División 1992/1993,22/05/1993,A,CD Logroñés,1:2 (0:1),0
42,Primera División 1992/1993,29/05/1993,H,Real Sociedad,0:0 (0:0),1
43,Primera División 1992/1993,05/06/1993,A,Athletic Bilbao,2:1 (0:0),3
44,Primera División 1992/1993,11/06/1993,A,Real Madrid,0:1 (0:0),0
45,Primera División 1992/1993,19/06/1993,H,Real Zaragoza,2:2 (0:1),1
46,Supercopa 1992,27/10/1992,A,FC Barcelona,1:3 (1:0),0
47,Supercopa 1992,10/11/1992,H,FC Barcelona,1:2 (1:1),0
