,match_type,date,home,away,score,points
0,Primera División 2006/2007,27/08/2006,A,Racing Santander,1:0 (1:0),3
1,Primera División 2006/2007,09/09/2006,H,Valencia CF,0:1 (0:1),0
2,Primera División 2006/2007,17/09/2006,A,Athletic Bilbao,4:1 (2:0),3
3,Primera División 2006/2007,24/09/2006,H,Sevilla FC,2:1 (0:1),3
4,Primera División 2006/2007,01/10/2006,A,Real Madrid,1:1 (1:1),1
5,Primera División 2006/2007,14/10/2006,H,Recreativo Huelva,2:1 (0:0),3
6,Primera División 2006/2007,21/10/2006,A,Deportivo La Coruña,0:1 (0:0),0
7,Primera División 2006/2007,29/10/2006,H,Real Zaragoza,0:1 (0:0),0
8,Primera División 2006/2007,04/11/2006,A,RCD Mallorca,0:0 (0:0),1
9,Primera División 2006/2007,11/11/2006,H,Villarreal CF,3:1 (2:1),3
10,Primera División 2006/2007,19/11/2006,A,Levante UD,3:0 (1:0),3
11,Primera División 2006/2007,25/11/2006,H,Real Sociedad,1:1 (0:1),1
12,Primera División 2006/2007,02/12/2006,A,Real Betis,1:0 (1:0),3
13,Primera División 2006/2007,10/12/2006,H,Espanyol Barcelona,1:2 (0:1),0
14,Primera División 2006/2007,17/12/2006,H,Getafe CF,1:0 (1:0),3
15,Primera División 2006/2007,21/12/2006,A,FC Barcelona,1:1 (0:1),1
16,Primera División 2006/2007,06/01/2007,H,Gimnàstic,0:0 (0:0),1
17,Primera División 2006/2007,14/01/2007,A,Celta Vigo,3:1 (2:0),3
18,Primera División 2006/2007,20/01/2007,H,CA Osasuna,1:0 (0:0),3
19,Primera División 2006/2007,27/01/2007,H,Racing Santander,1:1 (0:0),1
20,Primera División 2006/2007,03/02/2007,A,Valencia CF,1:3 (0:1),0
21,Primera División 2006/2007,11/02/2007,H,Athletic Bilbao,1:0 (0:0),3
22,Primera División 2006/2007,18/02/2007,A,Sevilla FC,1:3 (0:2),0
23,Primera División 2006/2007,24/02/2007,H,Real Madrid,1:1 (1:0),1
24,Primera División 2006/2007,04/03/2007,A,Recreativo Huelva,0:1 (0:1),0
25,Primera División 2006/2007,11/03/2007,H,Deportivo La Coruña,2:0 (1:0),3
26,Primera División 2006/2007,18/03/2007,A,Real Zaragoza,0:1 (0:1),0
27,Primera División 2006/2007,01/04/2007,H,RCD Mallorca,1:1 (1:0),1
28,Primera División 2006/2007,08/04/2007,A,Villarreal CF,1:0 (1:0),3
29,Primera División 2006/2007,15/04/2007,H,Levante UD,1:0 (0:0),3
30,Primera División 2006/2007,21/04/2007,A,Real Sociedad,0:2 (0:1),0
31,Primera División 2006/2007,28/04/2007,H,Real Betis,0:0 (0:0),1
32,Primera División 2006/2007,06/05/2007,A,Espanyol Barcelona,1:2 (0:1),0
33,Primera División 2006/2007,13/05/2007,A,Getafe CF,4:1 (2:1),3
34,Primera División 2006/2007,20/05/2007,H,FC Barcelona,0:6 (0:3),0
35,Primera División 2006/2007,27/05/2007,A,Gimnàstic,2:0 (1:0),3
36,Primera División 2006/2007,09/06/2007,H,Celta Vigo,2:3 (1:1),0
37,Primera División 2006/2007,17/06/2007,A,CA Osasuna,2:1 (1:0),3
38,Copa del Rey 2006/2007,24/10/2006,H,Levante UD,0:1 (0:0),0
39,Copa del Rey 2006/2007,13/12/2006,A,Levante UD,"4:2 (0:0, 1:0, 1:0) pso",3
40,Copa del Rey 2006/2007,09/01/2007,H,CA Osasuna,1:1 (0:1),1
41,Copa del Rey 2006/2007,17/01/2007,A,CA Osasuna,0:2 (0:2),0
