,match_type,date,home,away,score,points
0,Europa League 1999/2000,15/09/1999,H,MKE Ankaragücü,3:0 (1:0),3
1,Europa League 1999/2000,29/09/1999,A,MKE Ankaragücü,0:1 (0:0),0
2,Europa League 1999/2000,20/10/1999,H,Amica Wronki,1:0 (0:0),3
3,Europa League 1999/2000,03/11/1999,A,Amica Wronki,4:1 (2:1),3
4,Europa League 1999/2000,22/11/1999,A,VfL Wolfsburg,3:2 (2:1),3
5,Europa League 1999/2000,08/12/1999,H,VfL Wolfsburg,2:1 (1:0),3
6,Europa League 1999/2000,01/03/2000,H,RC Lens,2:2 (1:1),1
7,Europa League 1999/2000,08/03/2000,A,RC Lens,2:4 (1:2),0
8,Primera División 1999/2000,21/08/1999,H,Rayo Vallecano,0:2 (0:1),0
9,Primera División 1999/2000,27/08/1999,A,Real Sociedad,1:4 (1:0),0
10,Primera División 1999/2000,11/09/1999,H,Celta Vigo,1:2 (1:1),0
11,Primera División 1999/2000,18/09/1999,A,Real Zaragoza,1:1 (1:1),1
12,Primera División 1999/2000,25/09/1999,H,Racing Santander,2:0 (0:0),3
13,Primera División 1999/2000,02/10/1999,A,Espanyol Barcelona,1:3 (1:2),0
14,Primera División 1999/2000,11/10/1999,H,CD Alavés,1:0 (0:0),3
15,Primera División 1999/2000,16/10/1999,A,Real Betis,1:2 (1:1),0
16,Primera División 1999/2000,23/10/1999,H,Real Valladolid,3:1 (1:0),3
17,Primera División 1999/2000,29/10/1999,A,Real Madrid,3:1 (3:1),3
18,Primera División 1999/2000,06/11/1999,H,CD Numancia,2:2 (2:0),1
19,Primera División 1999/2000,19/11/1999,A,Athletic Bilbao,2:4 (1:2),0
20,Primera División 1999/2000,27/11/1999,H,Deportivo La Coruña,1:3 (0:3),0
21,Primera División 1999/2000,04/12/1999,A,Málaga CF,3:2 (2:1),3
22,Primera División 1999/2000,11/12/1999,H,Valencia CF,1:2 (1:1),0
23,Primera División 1999/2000,18/12/1999,A,FC Barcelona,1:2 (1:1),0
24,Primera División 1999/2000,21/12/1999,H,Real Oviedo,5:0 (3:0),3
25,Primera División 1999/2000,04/01/2000,A,Sevilla FC,1:2 (0:2),0
26,Primera División 1999/2000,08/01/2000,H,RCD Mallorca,1:0 (0:0),3
27,Primera División 1999/2000,14/01/2000,A,Rayo Vallecano,1:1 (1:1),1
28,Primera División 1999/2000,22/01/2000,H,Real Sociedad,1:1 (1:0),1
29,Primera División 1999/2000,28/01/2000,A,Celta Vigo,1:0 (1:0),3
30,Primera División 1999/2000,05/02/2000,H,Real Zaragoza,2:2 (1:0),1
31,Primera División 1999/2000,12/02/2000,A,Racing Santander,1:2 (1:1),0
32,Primera División 1999/2000,19/02/2000,H,Espanyol Barcelona,1:1 (1:0),1
33,Primera División 1999/2000,26/02/2000,A,CD Alavés,0:2 (0:0),0
34,Primera División 1999/2000,04/03/2000,H,Real Betis,0:0 (0:0),1
35,Primera División 1999/2000,11/03/2000,A,Real Valladolid,0:1 (0:1),0
36,Primera División 1999/2000,17/03/2000,H,Real Madrid,1:1 (1:1),1
37,Primera División 1999/2000,24/03/2000,A,CD Numancia,0:3 (0:1),0
38,Primera División 1999/2000,01/04/2000,H,Athletic Bilbao,1:2 (1:1),0
39,Primera División 1999/2000,07/04/2000,A,Deportivo La Coruña,1:4 (0:3),0
40,Primera División 1999/2000,15/04/2000,H,Málaga CF,2:2 (1:1),1
41,Primera División 1999/2000,21/04/2000,A,Valencia CF,0:2 (0:1),0
42,Primera División 1999/2000,28/04/2000,H,FC Barcelona,0:3 (0:1),0
43,Primera División 1999/2000,06/05/2000,A,Real Oviedo,2:2 (0:1),1
44,Primera División 1999/2000,12/05/2000,H,Sevilla FC,1:1 (1:1),1
45,Primera División 1999/2000,18/05/2000,A,RCD Mallorca,2:1 (2:1),3
46,Copa del Rey 1999/2000,15/12/1999,A,UD Las Palmas,2:2 (1:1),1
47,Copa del Rey 1999/2000,12/01/2000,H,UD Las Palmas,1:0 (0:0),3
48,Copa del Rey 1999/2000,19/01/2000,A,Real Unión,3:0 (1:0),3
49,Copa del Rey 1999/2000,02/02/2000,H,Real Unión,2:0 (1:0),3
50,Copa del Rey 1999/2000,09/02/2000,H,Rayo Vallecano,0:0 (0:0),1
51,Copa del Rey 1999/2000,16/02/2000,A,Rayo Vallecano,2:2 (1:1),1
52,Copa del Rey 1999/2000,12/04/2000,H,FC Barcelona,3:0 (1:0),3
53,Copa del Rey 1999/2000,24/04/2000,A,FC Barcelona,3:0 dec.,3
54,Copa del Rey 1999/2000,27/05/2000,N,Espanyol Barcelona,1:2 (0:1),0
