,match_type,date,home,away,score,points
0,Primera División 1995/1996,02/09/1995,H,Real Sociedad,4:1 (1:1),3
1,Primera División 1995/1996,09/09/1995,A,Racing Santander,4:0 (0:0),3
2,Primera División 1995/1996,15/09/1995,A,Athletic Bilbao,2:0 (1:0),3
3,Primera División 1995/1996,23/09/1995,H,Sporting Gijón,2:0 (1:0),3
4,Primera División 1995/1996,01/10/1995,A,Sevilla FC,0:0 (0:0),1
5,Primera División 1995/1996,05/10/1995,H,Espanyol Barcelona,2:1 (1:1),3
6,Primera División 1995/1996,08/10/1995,A,Celta Vigo,3:0 (1:0),3
7,Primera División 1995/1996,14/10/1995,H,Deportivo La Coruña,1:0 (1:0),3
8,Primera División 1995/1996,21/10/1995,A,Real Valladolid,1:0 (0:0),3
9,Primera División 1995/1996,28/10/1995,H,CP Mérida,1:1 (0:1),1
10,Primera División 1995/1996,04/11/1995,A,Real Zaragoza,1:0 (0:0),3
11,Primera División 1995/1996,11/11/1995,H,Rayo Vallecano,0:0 (0:0),1
12,Primera División 1995/1996,17/11/1995,A,Real Madrid,0:1 (0:1),0
13,Primera División 1995/1996,25/11/1995,H,Real Oviedo,3:0 (1:0),3
14,Primera División 1995/1996,02/12/1995,A,Real Betis,1:2 (1:2),0
15,Primera División 1995/1996,08/12/1995,H,FC Barcelona,3:1 (2:0),3
16,Primera División 1995/1996,16/12/1995,A,Valencia CF,1:0 (0:0),3
17,Primera División 1995/1996,19/12/1995,H,SD Compostela,3:0 (1:0),3
18,Primera División 1995/1996,02/01/1996,A,UD Salamanca,3:1 (0:0),3
19,Primera División 1995/1996,05/01/1996,H,CD Tenerife,3:1 (1:0),3
20,Primera División 1995/1996,12/01/1996,A,Albacete,1:1 (0:0),1
21,Primera División 1995/1996,20/01/1996,A,Real Sociedad,0:1 (0:1),0
22,Primera División 1995/1996,23/01/1996,H,Racing Santander,2:0 (1:0),3
23,Primera División 1995/1996,27/01/1996,H,Athletic Bilbao,4:1 (2:1),3
24,Primera División 1995/1996,02/02/1996,A,Sporting Gijón,2:1 (1:0),3
25,Primera División 1995/1996,09/02/1996,H,Sevilla FC,0:1 (0:0),0
26,Primera División 1995/1996,17/02/1996,A,Espanyol Barcelona,2:0 (1:0),3
27,Primera División 1995/1996,24/02/1996,H,Celta Vigo,3:2 (2:2),3
28,Primera División 1995/1996,02/03/1996,A,Deportivo La Coruña,2:2 (1:0),1
29,Primera División 1995/1996,09/03/1996,H,Real Valladolid,0:2 (0:0),0
30,Primera División 1995/1996,16/03/1996,A,CP Mérida,1:0 (0:0),3
31,Primera División 1995/1996,23/03/1996,H,Real Zaragoza,1:1 (1:1),1
32,Primera División 1995/1996,26/03/1996,A,Rayo Vallecano,3:0 (1:0),3
33,Primera División 1995/1996,29/03/1996,H,Real Madrid,1:2 (0:1),0
34,Primera División 1995/1996,05/04/1996,A,Real Oviedo,1:1 (1:0),1
35,Primera División 1995/1996,13/04/1996,H,Real Betis,1:1 (1:1),1
36,Primera División 1995/1996,19/04/1996,A,FC Barcelona,3:1 (1:1),3
37,Primera División 1995/1996,26/04/1996,H,Valencia CF,2:3 (1:1),0
38,Primera División 1995/1996,03/05/1996,A,SD Compostela,3:1 (1:0),3
39,Primera División 1995/1996,11/05/1996,H,UD Salamanca,2:1 (1:0),3
40,Primera División 1995/1996,17/05/1996,A,CD Tenerife,1:1 (0:0),1
41,Primera División 1995/1996,24/05/1996,H,Albacete,2:0 (2:0),3
42,Copa del Rey 1995/1996,24/10/1995,A,Almería CF,4:1,3
43,Copa del Rey 1995/1996,07/11/1995,H,Almería CF,2:1,3
44,Copa del Rey 1995/1996,27/11/1995,H,CP Mérida,4:1,3
45,Copa del Rey 1995/1996,12/12/1995,A,CP Mérida,4:4,1
46,Copa del Rey 1995/1996,09/01/1996,H,Real Betis,1:1,1
47,Copa del Rey 1995/1996,16/01/1996,A,Real Betis,2:1,3
48,Copa del Rey 1995/1996,31/01/1996,A,CD Tenerife,0:0,1
49,Copa del Rey 1995/1996,15/02/1996,H,CD Tenerife,3:0,3
50,Copa del Rey 1995/1996,21/02/1996,A,Valencia CF,5:3,3
51,Copa del Rey 1995/1996,29/02/1996,H,Valencia CF,1:2,0
52,Copa del Rey 1995/1996,10/04/1996,N,FC Barcelona,"1:0 (0:0, 0:0) aet",3
