,match_type,date,home,away,score,points
0,Champions League 2005/2006,13/09/2005,A,Olympique Lyon,0:3 (0:3),0
1,Champions League 2005/2006,28/09/2005,H,Olympiakos Piräus,2:1 (1:0),3
2,Champions League 2005/2006,19/10/2005,H,Rosenborg BK,4:1 (0:1),3
3,Champions League 2005/2006,01/11/2005,A,Rosenborg BK,2:0 (2:0),3
4,Champions League 2005/2006,23/11/2005,H,Olympique Lyon,1:1 (1:0),1
5,Champions League 2005/2006,06/12/2005,A,Olympiakos Piräus,1:2 (1:0),0
6,Champions League 2005/2006,21/02/2006,H,Arsenal FC,0:1 (0:0),0
7,Champions League 2005/2006,08/03/2006,A,Arsenal FC,0:0 (0:0),1
8,Primera División 2005/2006,28/08/2005,A,Cádiz CF,2:1 (1:0),3
9,Primera División 2005/2006,10/09/2005,H,Celta Vigo,2:3 (2:2),0
10,Primera División 2005/2006,18/09/2005,A,Espanyol Barcelona,0:1 (0:0),0
11,Primera División 2005/2006,22/09/2005,H,Athletic Bilbao,3:1 (0:1),3
12,Primera División 2005/2006,25/09/2005,A,CD Alavés,3:0 (0:0),3
13,Primera División 2005/2006,02/10/2005,H,RCD Mallorca,4:0 (2:0),3
14,Primera División 2005/2006,15/10/2005,A,Atlético Madrid,3:0 (1:0),3
15,Primera División 2005/2006,23/10/2005,H,Valencia CF,1:2 (1:2),0
16,Primera División 2005/2006,26/10/2005,A,Deportivo La Coruña,1:3 (0:2),0
17,Primera División 2005/2006,29/10/2005,A,Real Betis,2:0 (1:0),3
18,Primera División 2005/2006,06/11/2005,H,Real Zaragoza,1:0 (0:0),3
19,Primera División 2005/2006,19/11/2005,H,FC Barcelona,0:3 (0:1),0
20,Primera División 2005/2006,27/11/2005,A,Real Sociedad,2:2 (0:1),1
21,Primera División 2005/2006,03/12/2005,H,Getafe CF,1:0 (1:0),3
22,Primera División 2005/2006,11/12/2005,A,Málaga CF,2:0 (2:0),3
23,Primera División 2005/2006,18/12/2005,H,CA Osasuna,1:1 (0:0),1
24,Primera División 2005/2006,21/12/2005,H,Racing Santander,1:2 (0:2),0
25,Primera División 2005/2006,08/01/2006,A,Villarreal CF,0:0 (0:0),1
26,Primera División 2005/2006,15/01/2006,H,Sevilla FC,4:2 (1:0),3
27,Primera División 2005/2006,21/01/2006,H,Cádiz CF,3:1 (0:0),3
28,Primera División 2005/2006,29/01/2006,A,Celta Vigo,2:1 (1:1),3
29,Primera División 2005/2006,04/02/2006,H,Espanyol Barcelona,4:0 (3:0),3
30,Primera División 2005/2006,11/02/2006,A,Athletic Bilbao,2:0 (1:0),3
31,Primera División 2005/2006,18/02/2006,H,CD Alavés,3:0 (2:0),3
32,Primera División 2005/2006,26/02/2006,A,RCD Mallorca,1:2 (1:0),0
33,Primera División 2005/2006,04/03/2006,H,Atlético Madrid,2:1 (2:1),3
34,Primera División 2005/2006,11/03/2006,A,Valencia CF,0:0 (0:0),1
35,Primera División 2005/2006,19/03/2006,H,Real Betis,0:0 (0:0),1
36,Primera División 2005/2006,22/03/2006,A,Real Zaragoza,1:1 (0:0),1
37,Primera División 2005/2006,26/03/2006,H,Deportivo La Coruña,4:0 (2:0),3
38,Primera División 2005/2006,01/04/2006,A,FC Barcelona,1:1 (1:1),1
39,Primera División 2005/2006,08/04/2006,H,Real Sociedad,1:1 (1:0),1
40,Primera División 2005/2006,16/04/2006,A,Getafe CF,1:1 (0:0),1
41,Primera División 2005/2006,23/04/2006,H,Málaga CF,2:1 (0:1),3
42,Primera División 2005/2006,30/04/2006,A,CA Osasuna,1:0 (0:0),3
43,Primera División 2005/2006,04/05/2006,A,Racing Santander,3:2 (1:0),3
44,Primera División 2005/2006,07/05/2006,H,Villarreal CF,3:3 (1:2),1
45,Primera División 2005/2006,16/05/2006,A,Sevilla FC,3:4 (2:4),0
46,Copa del Rey 2005/2006,03/01/2006,A,Athletic Bilbao,1:0 (0:0),3
47,Copa del Rey 2005/2006,12/01/2006,H,Athletic Bilbao,4:0 (1:0),3
48,Copa del Rey 2005/2006,18/01/2006,A,Real Betis,1:0 (0:0),3
49,Copa del Rey 2005/2006,25/01/2006,H,Real Betis,1:0 (1:0),3
50,Copa del Rey 2005/2006,08/02/2006,A,Real Zaragoza,1:6 (1:3),0
51,Copa del Rey 2005/2006,14/02/2006,H,Real Zaragoza,4:0 (3:0),3
