,match_type,date,home,away,score,points
0,Champions League 2006/2007,13/09/2006,H,Arsenal FC,1:2 (0:1),0
1,Champions League 2006/2007,26/09/2006,A,CSKA Moskva,0:1 (0:0),0
2,Champions League 2006/2007,17/10/2006,A,FC Porto,1:4 (0:2),0
3,Champions League 2006/2007,01/11/2006,H,FC Porto,1:3 (0:1),0
4,Champions League 2006/2007,21/11/2006,A,Arsenal FC,1:3 (1:0),0
5,Champions League 2006/2007,06/12/2006,H,CSKA Moskva,3:2 (1:1),3
6,Champions League Qual. 2006/2007,09/08/2006,H,CA Osasuna,0:0 (0:0),1
7,Champions League Qual. 2006/2007,22/08/2006,A,CA Osasuna,1:1 (0:1),1
8,Bundesliga 2006/2007,12/08/2006,H,Arminia Bielefeld,1:1 (0:1),1
9,Bundesliga 2006/2007,19/08/2006,A,Energie Cottbus,2:2 (1:0),1
10,Bundesliga 2006/2007,27/08/2006,H,Hertha BSC,1:1 (1:0),1
11,Bundesliga 2006/2007,16/09/2006,A,Borussia Dortmund,0:1 (0:0),0
12,Bundesliga 2006/2007,23/09/2006,H,Werder Bremen,1:1 (0:0),1
13,Bundesliga 2006/2007,30/09/2006,A,Eintracht Frankfurt,2:2 (0:1),1
14,Bundesliga 2006/2007,14/10/2006,H,FC Schalke 04,1:2 (1:1),0
15,Bundesliga 2006/2007,22/10/2006,A,Bayer Leverkusen,2:1 (0:1),3
16,Bundesliga 2006/2007,28/10/2006,H,Hannover 96,0:0 (0:0),1
17,Bundesliga 2006/2007,04/11/2006,A,VfL Wolfsburg,0:1 (0:1),0
18,Bundesliga 2006/2007,07/11/2006,A,VfB Stuttgart,0:2 (0:0),0
19,Bundesliga 2006/2007,11/11/2006,H,Bor. Mönchengladbach,1:1 (0:0),1
20,Bundesliga 2006/2007,18/11/2006,A,1. FSV Mainz 05,0:0 (0:0),1
21,Bundesliga 2006/2007,25/11/2006,H,Bayern München,1:2 (1:0),0
22,Bundesliga 2006/2007,02/12/2006,A,VfL Bochum,1:2 (1:1),0
23,Bundesliga 2006/2007,09/12/2006,H,1. FC Nürnberg,0:0 (0:0),1
24,Bundesliga 2006/2007,16/12/2006,A,Alemannia Aachen,3:3 (1:0),1
25,Bundesliga 2006/2007,27/01/2007,A,Arminia Bielefeld,1:1 (1:0),1
26,Bundesliga 2006/2007,31/01/2007,H,Energie Cottbus,1:1 (1:1),1
27,Bundesliga 2006/2007,03/02/2007,A,Hertha BSC,1:2 (1:0),0
28,Bundesliga 2006/2007,10/02/2007,H,Borussia Dortmund,3:0 (2:0),3
29,Bundesliga 2006/2007,17/02/2007,A,Werder Bremen,2:0 (1:0),3
30,Bundesliga 2006/2007,24/02/2007,H,Eintracht Frankfurt,3:1 (1:0),3
31,Bundesliga 2006/2007,02/03/2007,A,FC Schalke 04,2:0 (0:0),3
32,Bundesliga 2006/2007,11/03/2007,H,Bayer Leverkusen,0:0 (0:0),1
33,Bundesliga 2006/2007,17/03/2007,A,Hannover 96,0:0 (0:0),1
34,Bundesliga 2006/2007,01/04/2007,H,VfL Wolfsburg,1:0 (0:0),3
35,Bundesliga 2006/2007,07/04/2007,H,VfB Stuttgart,2:4 (0:3),0
36,Bundesliga 2006/2007,13/04/2007,A,Bor. Mönchengladbach,1:0 (0:0),3
37,Bundesliga 2006/2007,22/04/2007,H,1. FSV Mainz 05,2:2 (1:1),1
38,Bundesliga 2006/2007,28/04/2007,A,Bayern München,2:1 (0:1),3
39,Bundesliga 2006/2007,05/05/2007,H,VfL Bochum,0:3 (0:0),0
40,Bundesliga 2006/2007,12/05/2007,A,1. FC Nürnberg,2:0 (2:0),3
41,Bundesliga 2006/2007,19/05/2007,H,Alemannia Aachen,4:0 (2:0),3
42,DFB-Pokal 2006/2007,09/09/2006,A,Stuttgarter Kickers,"3:4 (3:2, 3:3) aet",0
43,League Cup 2006,29/07/2006,N,Hertha BSC,1:0 (0:0),3
44,League Cup 2006,01/08/2006,A,Werder Bremen,1:2 (0:0),0
