,match_type,date,home,away,score,points
0,Europa League 2007/2008,18/09/2007,A,PFC Litex Lovech,1:0 (0:0),3
1,Europa League 2007/2008,04/10/2007,H,PFC Litex Lovech,3:1 (1:1),3
2,Europa League 2007/2008,25/10/2007,A,SK Brann,1:0 (0:0),3
3,Europa League 2007/2008,29/11/2007,H,Stade Rennes,3:0 (1:0),3
4,Europa League 2007/2008,05/12/2007,A,Dinamo Zagreb,2:0 (0:0),3
5,Europa League 2007/2008,20/12/2007,H,FC Basel,1:1 (0:0),1
6,Europa League 2007/2008,14/02/2008,A,FC Zürich,3:1 (0:0),3
7,Europa League 2007/2008,21/02/2008,H,FC Zürich,0:0 (0:0),1
8,Europa League 2007/2008,06/03/2008,A,Bayer Leverkusen,0:1 (0:0),0
9,Europa League 2007/2008,12/03/2008,H,Bayer Leverkusen,3:2 (0:1),3
10,Europa League Qual. 2007/2008,16/08/2007,A,Budapest Honvéd,0:0 (0:0),1
11,Europa League Qual. 2007/2008,30/08/2007,H,Budapest Honvéd,4:0 (2:0),3
12,UI-Cup 2007/2008,21/07/2007,A,Dacia Chişinău,1:1 (0:1),1
13,UI-Cup 2007/2008,29/07/2007,H,Dacia Chişinău,4:0 (0:0),3
14,Bundesliga 2007/2008,11/08/2007,A,Hannover 96,1:0 (1:0),3
15,Bundesliga 2007/2008,19/08/2007,H,Bayer Leverkusen,1:0 (0:0),3
16,Bundesliga 2007/2008,24/08/2007,A,VfL Bochum,1:2 (0:1),0
17,Bundesliga 2007/2008,02/09/2007,H,Bayern München,1:1 (0:0),1
18,Bundesliga 2007/2008,15/09/2007,A,Eintracht Frankfurt,1:2 (0:1),0
19,Bundesliga 2007/2008,22/09/2007,H,1. FC Nürnberg,1:0 (0:0),3
20,Bundesliga 2007/2008,25/09/2007,A,Borussia Dortmund,3:0 (2:0),3
21,Bundesliga 2007/2008,29/09/2007,H,VfL Wolfsburg,2:2 (1:0),1
22,Bundesliga 2007/2008,06/10/2007,A,Arminia Bielefeld,1:0 (0:0),3
23,Bundesliga 2007/2008,20/10/2007,H,VfB Stuttgart,4:1 (3:0),3
24,Bundesliga 2007/2008,28/10/2007,A,MSV Duisburg,1:0 (1:0),3
25,Bundesliga 2007/2008,03/11/2007,H,Hertha BSC,2:1 (1:0),3
26,Bundesliga 2007/2008,10/11/2007,A,FC Schalke 04,1:1 (1:1),1
27,Bundesliga 2007/2008,25/11/2007,H,Hansa Rostock,2:0 (1:0),3
28,Bundesliga 2007/2008,01/12/2007,A,Werder Bremen,1:2 (0:1),0
29,Bundesliga 2007/2008,08/12/2007,H,Energie Cottbus,0:0 (0:0),1
30,Bundesliga 2007/2008,15/12/2007,A,Karlsruher SC,1:1 (0:0),1
31,Bundesliga 2007/2008,02/02/2008,H,Hannover 96,1:1 (0:1),1
32,Bundesliga 2007/2008,09/02/2008,A,Bayer Leverkusen,1:1 (1:0),1
33,Bundesliga 2007/2008,17/02/2008,H,VfL Bochum,3:0 (1:0),3
34,Bundesliga 2007/2008,24/02/2008,A,Bayern München,1:1 (0:0),1
35,Bundesliga 2007/2008,02/03/2008,H,Eintracht Frankfurt,4:1 (1:0),3
36,Bundesliga 2007/2008,09/03/2008,A,1. FC Nürnberg,0:0 (0:0),1
37,Bundesliga 2007/2008,15/03/2008,H,Borussia Dortmund,1:0 (0:0),3
38,Bundesliga 2007/2008,22/03/2008,A,VfL Wolfsburg,1:1 (1:0),1
39,Bundesliga 2007/2008,29/03/2008,H,Arminia Bielefeld,1:1 (0:0),1
40,Bundesliga 2007/2008,05/04/2008,A,VfB Stuttgart,0:1 (0:1),0
41,Bundesliga 2007/2008,12/04/2008,H,MSV Duisburg,0:1 (0:0),0
42,Bundesliga 2007/2008,15/04/2008,A,Hertha BSC,0:0 (0:0),1
43,Bundesliga 2007/2008,26/04/2008,H,FC Schalke 04,0:1 (0:1),0
44,Bundesliga 2007/2008,03/05/2008,A,Hansa Rostock,3:1 (2:0),3
45,Bundesliga 2007/2008,07/05/2008,H,Werder Bremen,0:1 (0:0),0
46,Bundesliga 2007/2008,10/05/2008,A,Energie Cottbus,0:2 (0:1),0
47,Bundesliga 2007/2008,17/05/2008,H,Karlsruher SC,7:0 (3:0),3
48,DFB-Pokal 2007/2008,05/08/2007,A,Holstein Kiel,5:0 (1:0),3
49,DFB-Pokal 2007/2008,31/10/2007,H,SC Freiburg,3:1 (1:1),3
50,DFB-Pokal 2007/2008,30/01/2008,A,Rot-Weiss Essen,3:0 (1:0),3
51,DFB-Pokal 2007/2008,27/02/2008,A,VfL Wolfsburg,"1:2 (0:1, 1:1) aet",0
