,match_type,date,home,away,score,points
0,Premier League 1994/1995,19/08/1994,A,Arsenal FC,0:3 (0:2),0
1,Premier League 1994/1995,23/08/1994,H,West Ham United,3:0 (2:0),3
2,Premier League 1994/1995,26/08/1994,H,Everton FC,4:0 (0:0),3
3,Premier League 1994/1995,30/08/1994,A,Chelsea FC,0:3 (0:1),0
4,Premier League 1994/1995,09/09/1994,H,Crystal Palace,1:1 (1:1),1
5,Premier League 1994/1995,16/09/1994,A,Sheffield Wednesday,1:1 (1:0),1
6,Premier League 1994/1995,23/09/1994,H,Norwich City,2:0 (0:0),3
7,Premier League 1994/1995,01/10/1994,A,Leeds United,0:2 (0:1),0
8,Premier League 1994/1995,08/10/1994,H,Nottingham Forest,3:3 (1:1),1
9,Premier League 1994/1995,15/10/1994,A,Queens Park Rangers,2:1 (0:0),3
10,Premier League 1994/1995,22/10/1994,H,Tottenham Hotspur,5:2 (3:1),3
11,Premier League 1994/1995,28/10/1994,A,Coventry City,0:1 (0:0),0
12,Premier League 1994/1995,04/11/1994,H,Southampton FC,3:3 (0:1),1
13,Premier League 1994/1995,09/11/1994,A,Manchester United,0:5 (0:2),0
14,Premier League 1994/1995,19/11/1994,A,Leicester City,1:0 (1:0),3
15,Premier League 1994/1995,25/11/1994,H,Wimbledon FC,2:0 (1:0),3
16,Premier League 1994/1995,02/12/1994,A,Ipswich Town,2:1 (2:0),3
17,Premier League 1994/1995,11/12/1994,H,Arsenal FC,1:2 (0:2),0
18,Premier League 1994/1995,16/12/1994,A,West Ham United,0:3 (0:2),0
19,Premier League 1994/1995,25/12/1994,H,Blackburn Rovers,1:3 (1:2),0
20,Premier League 1994/1995,27/12/1994,A,Liverpool FC,0:2 (0:0),0
21,Premier League 1994/1995,30/12/1994,H,Aston Villa,2:2 (1:0),1
22,Premier League 1994/1995,01/01/1995,A,Newcastle United,0:0 (0:0),1
23,Premier League 1994/1995,13/01/1995,H,Coventry City,0:0 (0:0),1
24,Premier League 1994/1995,24/01/1995,H,Leicester City,0:1 (0:0),0
25,Premier League 1994/1995,03/02/1995,A,Southampton FC,2:2 (1:1),1
26,Premier League 1994/1995,10/02/1995,H,Manchester United,0:3 (0:0),0
27,Premier League 1994/1995,21/02/1995,H,Ipswich Town,2:0 (0:0),3
28,Premier League 1994/1995,24/02/1995,H,Leeds United,0:0 (0:0),1
29,Premier League 1994/1995,03/03/1995,A,Norwich City,1:1 (0:0),1
30,Premier League 1994/1995,07/03/1995,H,Chelsea FC,1:2 (1:1),0
31,Premier League 1994/1995,14/03/1995,A,Everton FC,1:1 (1:0),1
32,Premier League 1994/1995,17/03/1995,H,Sheffield Wednesday,3:2 (1:2),3
33,Premier League 1994/1995,20/03/1995,A,Wimbledon FC,0:2 (0:0),0
34,Premier League 1994/1995,31/03/1995,A,Crystal Palace,1:2 (0:1),0
35,Premier League 1994/1995,10/04/1995,A,Tottenham Hotspur,1:2 (0:0),0
36,Premier League 1994/1995,13/04/1995,H,Liverpool FC,2:1 (1:1),3
37,Premier League 1994/1995,16/04/1995,A,Blackburn Rovers,3:2 (1:2),3
38,Premier League 1994/1995,28/04/1995,H,Newcastle United,0:0 (0:0),1
39,Premier League 1994/1995,02/05/1995,A,Aston Villa,1:1 (0:1),1
40,Premier League 1994/1995,05/05/1995,A,Nottingham Forest,0:1 (0:1),0
41,Premier League 1994/1995,13/05/1995,H,Queens Park Rangers,2:3 (1:1),0
42,FA Cup 1994/1995,07/01/1995,A,Notts County,2:2,1
43,FA Cup 1994/1995,17/01/1995,H,Notts County,5:2,3
44,FA Cup 1994/1995,27/01/1995,H,Aston Villa,1:0,3
45,FA Cup 1994/1995,18/02/1995,A,Newcastle United,1:3,0
46,League Cup 1994/1995,24/10/1994,A,Queens Park Rangers,4:3,3
47,League Cup 1994/1995,29/11/1994,H,Newcastle United,1:1,1
48,League Cup 1994/1995,20/12/1994,A,Newcastle United,2:0,3
49,League Cup 1994/1995,10/01/1995,A,Crystal Palace,0:4,0
