,match_type,date,home,away,score,points
0,Premier League 1993/1994,13/08/1993,H,Leeds United,1:1 (0:0),1
1,Premier League 1993/1994,16/08/1993,A,Everton FC,0:1 (0:1),0
2,Premier League 1993/1994,20/08/1993,A,Tottenham Hotspur,0:1 (0:0),0
3,Premier League 1993/1994,23/08/1993,H,Blackburn Rovers,0:2 (0:1),0
4,Premier League 1993/1994,26/08/1993,H,Coventry City,1:1 (1:0),1
5,Premier League 1993/1994,31/08/1993,A,Swindon Town,3:1 (0:0),3
6,Premier League 1993/1994,10/09/1993,H,Queens Park Rangers,3:0 (2:0),3
7,Premier League 1993/1994,19/09/1993,A,Wimbledon FC,0:1 (0:0),0
8,Premier League 1993/1994,24/09/1993,A,Sheffield United,1:0 (0:0),3
9,Premier League 1993/1994,04/10/1993,H,Oldham Athletic,1:1 (0:0),1
10,Premier League 1993/1994,16/10/1993,A,Arsenal FC,0:0 (0:0),1
11,Premier League 1993/1994,23/10/1993,H,Liverpool FC,1:1 (0:0),1
12,Premier League 1993/1994,31/10/1993,A,West Ham United,1:3 (0:2),0
13,Premier League 1993/1994,06/11/1993,H,Manchester United,2:3 (2:0),0
14,Premier League 1993/1994,19/11/1993,A,Norwich City,1:1 (0:0),1
15,Premier League 1993/1994,21/11/1993,A,Chelsea FC,0:0 (0:0),1
16,Premier League 1993/1994,26/11/1993,H,Sheffield Wednesday,1:3 (0:0),0
17,Premier League 1993/1994,03/12/1993,A,Leeds United,2:3 (0:2),0
18,Premier League 1993/1994,07/12/1993,H,Everton FC,1:0 (1:0),3
19,Premier League 1993/1994,10/12/1993,H,Tottenham Hotspur,0:2 (0:0),0
20,Premier League 1993/1994,17/12/1993,A,Blackburn Rovers,0:2 (0:1),0
21,Premier League 1993/1994,27/12/1993,H,Southampton FC,1:1 (1:1),1
22,Premier League 1993/1994,31/12/1993,A,Newcastle United,0:2 (0:2),0
23,Premier League 1993/1994,14/01/1994,H,Arsenal FC,0:0 (0:0),1
24,Premier League 1993/1994,21/01/1994,A,Liverpool FC,1:2 (1:1),0
25,Premier League 1993/1994,04/02/1994,H,Ipswich Town,2:1 (1:1),3
26,Premier League 1993/1994,11/02/1994,H,West Ham United,0:0 (0:0),1
27,Premier League 1993/1994,18/02/1994,A,Coventry City,0:4 (0:0),0
28,Premier League 1993/1994,21/02/1994,A,Aston Villa,0:0 (0:0),1
29,Premier League 1993/1994,25/02/1994,H,Swindon Town,2:1 (1:1),3
30,Premier League 1993/1994,04/03/1994,A,Queens Park Rangers,1:1 (0:1),1
31,Premier League 1993/1994,11/03/1994,H,Wimbledon FC,0:1 (0:1),0
32,Premier League 1993/1994,18/03/1994,H,Sheffield United,0:0 (0:0),1
33,Premier League 1993/1994,25/03/1994,A,Oldham Athletic,0:0 (0:0),1
34,Premier League 1993/1994,28/03/1994,A,Ipswich Town,2:2 (1:1),1
35,Premier League 1993/1994,01/04/1994,H,Aston Villa,3:0 (2:0),3
36,Premier League 1993/1994,03/04/1994,A,Southampton FC,1:0 (0:0),3
37,Premier League 1993/1994,08/04/1994,H,Newcastle United,2:1 (1:1),3
38,Premier League 1993/1994,15/04/1994,H,Norwich City,1:1 (0:1),1
39,Premier League 1993/1994,22/04/1994,A,Manchester United,0:2 (0:2),0
40,Premier League 1993/1994,29/04/1994,H,Chelsea FC,2:2 (2:2),1
41,Premier League 1993/1994,06/05/1994,A,Sheffield Wednesday,1:1 (0:1),1
42,FA Cup 1993/1994,07/01/1994,H,Leicester City,4:1,3
43,FA Cup 1993/1994,28/01/1994,A,Cardiff City,0:1,0
44,League Cup 1993/1994,25/10/1993,H,Chelsea FC,1:0,3
45,League Cup 1993/1994,30/11/1993,A,Nottingham Forest,0:0,1
46,League Cup 1993/1994,14/12/1993,H,Nottingham Forest,1:2,0
