,match_type,date,home,away,score,points
0,Champions League 1989/1990,12/09/1989,A,Malmö FF,0:1 (0:0),0
1,Champions League 1989/1990,27/09/1989,H,Malmö FF,1:1 (0:0),1
2,Serie A 1989/1990,26/08/1989,H,US Cremonese,2:1 (0:0),3
3,Serie A 1989/1990,02/09/1989,A,Bologna FC,2:2 (1:1),1
4,Serie A 1989/1990,05/09/1989,H,US Lecce,2:1 (1:1),3
5,Serie A 1989/1990,09/09/1989,A,Sampdoria,0:2 (0:1),0
6,Serie A 1989/1990,16/09/1989,H,Juventus,2:1 (1:0),3
7,Serie A 1989/1990,23/09/1989,A,Ascoli Calcio,1:0 (1:0),3
8,Serie A 1989/1990,01/10/1989,H,AS Roma,3:0 (2:0),3
9,Serie A 1989/1990,08/10/1989,H,AS Bari,1:1 (0:1),1
10,Serie A 1989/1990,22/10/1989,A,SSC Napoli,0:2 (0:0),0
11,Serie A 1989/1990,29/10/1989,H,Lazio Roma,3:0 (1:0),3
12,Serie A 1989/1990,04/11/1989,A,Hellas Verona,3:0 (2:0),3
13,Serie A 1989/1990,18/11/1989,H,AC Milan,0:3 (0:0),0
14,Serie A 1989/1990,25/11/1989,A,Atalanta,1:2 (0:1),0
15,Serie A 1989/1990,02/12/1989,A,AC Cesena,3:2 (2:1),3
16,Serie A 1989/1990,09/12/1989,H,Genoa CFC,1:0 (0:0),3
17,Serie A 1989/1990,16/12/1989,A,ACF Fiorentina,2:2 (0:1),1
18,Serie A 1989/1990,29/12/1989,H,Udinese Calcio,2:0 (1:0),3
19,Serie A 1989/1990,06/01/1990,A,US Cremonese,1:0 (0:0),3
20,Serie A 1989/1990,13/01/1990,H,Bologna FC,3:0 (3:0),3
21,Serie A 1989/1990,16/01/1990,A,US Lecce,0:0 (0:0),1
22,Serie A 1989/1990,20/01/1990,H,Sampdoria,2:0 (2:0),3
23,Serie A 1989/1990,27/01/1990,A,Juventus,0:1 (0:0),0
24,Serie A 1989/1990,03/02/1990,H,Ascoli Calcio,0:0 (0:0),1
25,Serie A 1989/1990,10/02/1990,A,AS Roma,1:1 (1:0),1
26,Serie A 1989/1990,17/02/1990,A,AS Bari,0:0 (0:0),1
27,Serie A 1989/1990,24/02/1990,H,SSC Napoli,3:1 (0:1),3
28,Serie A 1989/1990,03/03/1990,A,Lazio Roma,1:2 (1:1),0
29,Serie A 1989/1990,10/03/1990,H,Hellas Verona,0:0 (0:0),1
30,Serie A 1989/1990,17/03/1990,A,AC Milan,3:1 (2:0),3
31,Serie A 1989/1990,24/03/1990,H,Atalanta,7:2 (4:0),3
32,Serie A 1989/1990,07/04/1990,H,AC Cesena,1:1 (0:0),1
33,Serie A 1989/1990,13/04/1990,A,Genoa CFC,0:0 (0:0),1
34,Serie A 1989/1990,21/04/1990,H,ACF Fiorentina,2:0 (1:0),3
35,Serie A 1989/1990,28/04/1990,A,Udinese Calcio,3:4 (1:2),0
36,Coppa Italia 1989/1990,23/08/1989,H,Spezia Calcio 1906,1:0,3
37,Coppa Italia 1989/1990,30/08/1989,A,Cosenza Calcio,2:0 aet,3
38,Coppa Italia 1989/1990,09/01/1990,A,Ascoli Calcio,1:2,0
39,Coppa Italia 1989/1990,23/01/1990,H,AS Roma,3:1,3
40,Supercoppa 1989,28/11/1989,H,Sampdoria,2:0,3
