,match_type,date,home,away,score,points
0,Champions League 2005/2006,13/09/2005,A,Artmedia Petržalka,1:0 (1:0),3
1,Champions League 2005/2006,28/09/2005,H,Rangers FC,1:0 (0:0),3
2,Champions League 2005/2006,19/10/2005,A,FC Porto,0:2 (0:2),0
3,Champions League 2005/2006,01/11/2005,H,FC Porto,2:1 (0:1),3
4,Champions League 2005/2006,23/11/2005,H,Artmedia Petržalka,4:0 (2:0),3
5,Champions League 2005/2006,06/12/2005,A,Rangers FC,1:1 (1:1),1
6,Champions League 2005/2006,22/02/2006,A,AFC Ajax,2:2 (0:2),1
7,Champions League 2005/2006,14/03/2006,H,AFC Ajax,1:0 (0:0),3
8,Champions League 2005/2006,29/03/2006,H,Villarreal CF,2:1 (1:1),3
9,Champions League 2005/2006,04/04/2006,A,Villarreal CF,0:1 (0:0),0
10,Champions League Qual. 2005/2006,10/08/2005,A,Shakhtar Donetsk,2:0 (0:0),3
11,Champions League Qual. 2005/2006,24/08/2005,H,Shakhtar Donetsk,1:1 (1:1),1
12,Serie A 2005/2006,28/08/2005,H,Treviso FBC,3:0 (1:0),3
13,Serie A 2005/2006,10/09/2005,A,US Palermo,2:3 (0:1),0
14,Serie A 2005/2006,17/09/2005,H,US Lecce,3:0 (2:0),3
15,Serie A 2005/2006,21/09/2005,A,Chievo Verona,1:0 (0:0),3
16,Serie A 2005/2006,25/09/2005,H,ACF Fiorentina,1:0 (1:0),3
17,Serie A 2005/2006,02/10/2005,A,Juventus,0:2 (0:2),0
18,Serie A 2005/2006,16/10/2005,H,AS Livorno,5:0 (2:0),3
19,Serie A 2005/2006,23/10/2005,A,Udinese Calcio,1:0 (1:0),3
20,Serie A 2005/2006,26/10/2005,H,AS Roma,2:3 (0:2),0
21,Serie A 2005/2006,29/10/2005,A,Sampdoria,2:2 (2:2),1
22,Serie A 2005/2006,05/11/2005,A,Lazio Roma,0:0 (0:0),1
23,Serie A 2005/2006,20/11/2005,H,Parma FC,2:0 (0:0),3
24,Serie A 2005/2006,27/11/2005,A,FC Messina,2:1 (1:0),3
25,Serie A 2005/2006,03/12/2005,H,Ascoli Calcio,1:0 (1:0),3
26,Serie A 2005/2006,11/12/2005,H,AC Milan,3:2 (1:1),3
27,Serie A 2005/2006,18/12/2005,A,Reggina Calcio,4:0 (3:0),3
28,Serie A 2005/2006,21/12/2005,H,Empoli FC,4:1 (2:0),3
29,Serie A 2005/2006,08/01/2006,A,AC Siena,0:0 (0:0),1
30,Serie A 2005/2006,15/01/2006,H,Cagliari Calcio,3:2 (2:1),3
31,Serie A 2005/2006,18/01/2006,A,Treviso FBC,1:0 (1:0),3
32,Serie A 2005/2006,21/01/2006,H,US Palermo,3:0 (1:0),3
33,Serie A 2005/2006,29/01/2006,A,US Lecce,2:0 (0:0),3
34,Serie A 2005/2006,05/02/2006,H,Chievo Verona,1:0 (1:0),3
35,Serie A 2005/2006,08/02/2006,A,ACF Fiorentina,1:2 (0:1),0
36,Serie A 2005/2006,12/02/2006,H,Juventus,1:2 (0:0),0
37,Serie A 2005/2006,18/02/2006,A,AS Livorno,0:0 (0:0),1
38,Serie A 2005/2006,26/02/2006,H,Udinese Calcio,3:1 (1:0),3
39,Serie A 2005/2006,05/03/2006,A,AS Roma,1:1 (0:1),1
40,Serie A 2005/2006,11/03/2006,H,Sampdoria,1:0 (1:0),3
41,Serie A 2005/2006,19/03/2006,H,Lazio Roma,3:1 (1:0),3
42,Serie A 2005/2006,25/03/2006,A,Parma FC,0:1 (0:1),0
43,Serie A 2005/2006,01/04/2006,H,FC Messina,3:0 (3:0),3
44,Serie A 2005/2006,08/04/2006,A,Ascoli Calcio,2:1 (0:1),3
45,Serie A 2005/2006,14/04/2006,A,AC Milan,0:1 (0:0),0
46,Serie A 2005/2006,22/04/2006,H,Reggina Calcio,4:0 (3:0),3
47,Serie A 2005/2006,30/04/2006,A,Empoli FC,0:1 (0:0),0
48,Serie A 2005/2006,07/05/2006,H,AC Siena,1:1 (0:0),1
49,Serie A 2005/2006,14/05/2006,A,Cagliari Calcio,2:2 (2:2),1
50,Coppa Italia 2005/2006,30/11/2005,A,Parma FC,1:0,3
51,Coppa Italia 2005/2006,12/01/2006,H,Parma FC,0:0,1
52,Coppa Italia 2005/2006,24/01/2006,A,Lazio Roma,1:1,1
53,Coppa Italia 2005/2006,02/02/2006,H,Lazio Roma,1:0,3
54,Coppa Italia 2005/2006,22/03/2006,H,Udinese Calcio,1:0,3
55,Coppa Italia 2005/2006,11/04/2006,A,Udinese Calcio,2:2,1
56,Coppa Italia 2005/2006,03/05/2006,A,AS Roma,1:1,1
57,Coppa Italia 2005/2006,11/05/2006,H,AS Roma,3:1,3
58,Supercoppa 2005,20/08/2005,N,Juventus,"1:0 (0:0, 0:0) aet",3
