,match_type,date,home,away,score,points
0,Europa League 2007/2008,20/09/2007,H,BATE Borisov,4:1 (2:0),3
1,Europa League 2007/2008,04/10/2007,A,BATE Borisov,2:0 (1:0),3
2,Europa League 2007/2008,25/10/2007,H,ACF Fiorentina,1:1 (0:0),1
3,Europa League 2007/2008,08/11/2007,A,FK Mladá Boleslav,2:1 (1:0),3
4,Europa League 2007/2008,05/12/2007,H,IF Elfsborg,2:0 (1:0),3
5,Europa League 2007/2008,20/12/2007,A,AEK Athen,2:1 (1:0),3
6,Europa League 2007/2008,13/02/2008,A,Zenit St. Petersburg,0:1 (0:0),0
7,Europa League 2007/2008,21/02/2008,H,Zenit St. Petersburg,2:1 (0:1),3
8,Primera División 2007/2008,26/08/2007,A,Valencia CF,3:0 (1:0),3
9,Primera División 2007/2008,02/09/2007,H,Real Madrid,0:5 (0:1),0
10,Primera División 2007/2008,16/09/2007,A,RCD Mallorca,1:0 (0:0),3
11,Primera División 2007/2008,23/09/2007,H,Real Murcia,2:0 (0:0),3
12,Primera División 2007/2008,26/09/2007,A,Racing Santander,2:0 (1:0),3
13,Primera División 2007/2008,30/09/2007,H,Athletic Bilbao,1:0 (0:0),3
14,Primera División 2007/2008,07/10/2007,A,CA Osasuna,2:3 (2:2),0
15,Primera División 2007/2008,20/10/2007,H,FC Barcelona,3:1 (3:1),3
16,Primera División 2007/2008,28/10/2007,A,Real Zaragoza,1:4 (0:1),0
17,Primera División 2007/2008,31/10/2007,H,Levante UD,3:0 (3:0),3
18,Primera División 2007/2008,04/11/2007,A,Atlético Madrid,4:3 (2:2),3
19,Primera División 2007/2008,11/11/2007,H,Sevilla FC,3:2 (1:1),3
20,Primera División 2007/2008,25/11/2007,H,UD Almería,1:1 (1:0),1
21,Primera División 2007/2008,02/12/2007,A,Real Valladolid,0:2 (0:1),0
22,Primera División 2007/2008,09/12/2007,H,Real Betis,0:1 (0:1),0
23,Primera División 2007/2008,16/12/2007,A,Getafe CF,3:1 (1:0),3
24,Primera División 2007/2008,23/12/2007,H,Recreativo Huelva,1:1 (1:1),1
25,Primera División 2007/2008,05/01/2008,A,Espanyol Barcelona,0:3 (0:3),0
26,Primera División 2007/2008,13/01/2008,H,Deportivo La Coruña,4:3 (1:1),3
27,Primera División 2007/2008,19/01/2008,H,Valencia CF,3:0 (1:0),3
28,Primera División 2007/2008,27/01/2008,A,Real Madrid,2:3 (1:1),0
29,Primera División 2007/2008,03/02/2008,H,RCD Mallorca,1:1 (1:1),1
30,Primera División 2007/2008,09/02/2008,A,Real Murcia,1:0 (0:0),3
31,Primera División 2007/2008,17/02/2008,H,Racing Santander,0:0 (0:0),1
32,Primera División 2007/2008,24/02/2008,A,Athletic Bilbao,2:1 (0:1),3
33,Primera División 2007/2008,02/03/2008,H,CA Osasuna,0:0 (0:0),1
34,Primera División 2007/2008,09/03/2008,A,FC Barcelona,2:1 (1:0),3
35,Primera División 2007/2008,16/03/2008,H,Real Zaragoza,2:0 (1:0),3
36,Primera División 2007/2008,23/03/2008,A,Levante UD,2:1 (1:0),3
37,Primera División 2007/2008,29/03/2008,H,Atlético Madrid,3:0 (2:0),3
38,Primera División 2007/2008,06/04/2008,A,Sevilla FC,0:2 (0:1),0
39,Primera División 2007/2008,13/04/2008,A,UD Almería,0:1 (0:0),0
40,Primera División 2007/2008,20/04/2008,H,Real Valladolid,2:0 (1:0),3
41,Primera División 2007/2008,27/04/2008,A,Real Betis,1:0 (1:0),3
42,Primera División 2007/2008,04/05/2008,H,Getafe CF,2:0 (2:0),3
43,Primera División 2007/2008,07/05/2008,A,Recreativo Huelva,2:0 (0:0),3
44,Primera División 2007/2008,11/05/2008,H,Espanyol Barcelona,2:0 (2:0),3
45,Primera División 2007/2008,18/05/2008,A,Deportivo La Coruña,2:0 (1:0),3
46,Copa del Rey 2007/2008,14/11/2007,A,UD Las Palmas,4:2,3
47,Copa del Rey 2007/2008,02/01/2008,H,UD Las Palmas,2:1,3
48,Copa del Rey 2007/2008,09/01/2008,A,Recreativo Huelva,0:1 (0:1),0
49,Copa del Rey 2007/2008,16/01/2008,H,Recreativo Huelva,"2:0 (1:0, 1:0, 2:0) aet",3
50,Copa del Rey 2007/2008,24/01/2008,H,FC Barcelona,0:0 (0:0),1
51,Copa del Rey 2007/2008,31/01/2008,A,FC Barcelona,0:1 (0:1),0
