,match_type,date,home,away,score,points
0,Primera División 2001/2002,25/08/2001,A,Rayo Vallecano,2:1 (2:1),3
1,Primera División 2001/2002,07/09/2001,H,CA Osasuna,3:0 (1:0),3
2,Primera División 2001/2002,15/09/2001,A,CD Tenerife,0:2 (0:1),0
3,Primera División 2001/2002,21/09/2001,H,Real Sociedad,1:0 (0:0),3
4,Primera División 2001/2002,29/09/2001,A,RCD Mallorca,1:0 (1:0),3
5,Primera División 2001/2002,02/10/2001,H,Deportivo La Coruña,1:1 (1:0),1
6,Primera División 2001/2002,06/10/2001,A,Valencia CF,0:1 (0:1),0
7,Primera División 2001/2002,13/10/2001,H,Málaga CF,1:2 (1:1),0
8,Primera División 2001/2002,19/10/2001,A,Real Betis,1:1 (1:0),1
9,Primera División 2001/2002,26/10/2001,H,Real Madrid,2:3 (1:0),0
10,Primera División 2001/2002,03/11/2001,A,Real Valladolid,0:1 (0:1),0
11,Primera División 2001/2002,10/11/2001,H,UD Las Palmas,2:0 (1:0),3
12,Primera División 2001/2002,17/11/2001,A,Athletic Bilbao,0:0 (0:0),1
13,Primera División 2001/2002,24/11/2001,H,CD Alavés,1:0 (1:0),3
14,Primera División 2001/2002,01/12/2001,A,Celta Vigo,1:3 (0:1),0
15,Primera División 2001/2002,08/12/2001,H,Espanyol Barcelona,1:1 (1:1),1
16,Primera División 2001/2002,15/12/2001,H,FC Barcelona,0:1 (0:1),0
17,Primera División 2001/2002,22/12/2001,A,Real Zaragoza,2:3 (0:2),0
18,Primera División 2001/2002,04/01/2002,H,Sevilla FC,0:2 (0:1),0
19,Primera División 2001/2002,11/01/2002,H,Rayo Vallecano,1:1 (0:0),1
20,Primera División 2001/2002,19/01/2002,A,CA Osasuna,2:2 (1:2),1
21,Primera División 2001/2002,26/01/2002,H,CD Tenerife,2:1 (2:0),3
22,Primera División 2001/2002,01/02/2002,A,Real Sociedad,1:2 (0:0),0
23,Primera División 2001/2002,05/02/2002,H,RCD Mallorca,2:1 (1:0),3
24,Primera División 2001/2002,09/02/2002,A,Deportivo La Coruña,0:0 (0:0),1
25,Primera División 2001/2002,15/02/2002,H,Valencia CF,1:1 (0:0),1
26,Primera División 2001/2002,23/02/2002,A,Málaga CF,1:2 (0:1),0
27,Primera División 2001/2002,01/03/2002,H,Real Betis,1:1 (1:1),1
28,Primera División 2001/2002,08/03/2002,A,Real Madrid,0:3 (0:1),0
29,Primera División 2001/2002,16/03/2002,H,Real Valladolid,2:2 (0:2),1
30,Primera División 2001/2002,22/03/2002,A,UD Las Palmas,2:3 (2:2),0
31,Primera División 2001/2002,30/03/2002,H,Athletic Bilbao,5:2 (5:0),3
32,Primera División 2001/2002,07/04/2002,A,CD Alavés,1:2 (1:1),0
33,Primera División 2001/2002,13/04/2002,H,Celta Vigo,2:1 (0:0),3
34,Primera División 2001/2002,20/04/2002,A,Espanyol Barcelona,1:3 (0:2),0
35,Primera División 2001/2002,26/04/2002,A,FC Barcelona,1:4 (1:0),0
36,Primera División 2001/2002,04/05/2002,H,Real Zaragoza,2:1 (2:0),3
37,Primera División 2001/2002,10/05/2002,A,Sevilla FC,0:1 (0:1),0
38,Copa del Rey 2001/2002,10/10/2001,A,Getafe CF,2:1 (2:1),3
39,Copa del Rey 2001/2002,29/11/2001,A,Levante UD,"4:3 (0:0, 0:0, 1:1) pso",3
40,Copa del Rey 2001/2002,12/12/2001,A,Sporting Gijón,4:2 (1:1),3
41,Copa del Rey 2001/2002,19/12/2001,H,Sporting Gijón,3:1 (1:1),3
42,Copa del Rey 2001/2002,09/01/2002,H,Athletic Bilbao,0:2 (0:2),0
43,Copa del Rey 2001/2002,15/01/2002,A,Athletic Bilbao,0:1 (0:1),0
