,match_type,date,home,away,score,points
0,Segunda División 1995/1996,02/09/1995,H,CD Logroñés,1:0,3
1,Segunda División 1995/1996,09/09/1995,A,CD Alavés,2:0,3
2,Segunda División 1995/1996,16/09/1995,H,CF Extremadura,1:1,1
3,Segunda División 1995/1996,23/09/1995,A,Athletic Bilbao B,2:0,3
4,Segunda División 1995/1996,30/09/1995,H,CD Badajoz,1:1,1
5,Segunda División 1995/1996,07/10/1995,A,SD Eibar,0:1,0
6,Segunda División 1995/1996,15/10/1995,H,RCD Mallorca,1:3,0
7,Segunda División 1995/1996,22/10/1995,A,FC Barcelona B,0:1,0
8,Segunda División 1995/1996,27/10/1995,H,Hércules CF,0:6,0
9,Segunda División 1995/1996,04/11/1995,A,Getafe CF,0:1,0
10,Segunda División 1995/1996,11/11/1995,H,CA Osasuna,1:4,0
11,Segunda División 1995/1996,17/11/1995,A,Écija Balompié,1:1,1
12,Segunda División 1995/1996,24/11/1995,H,UE Lleida,2:1,3
13,Segunda División 1995/1996,01/12/1995,A,Atletico Marbella,2:0,3
14,Segunda División 1995/1996,09/12/1995,H,Sestao SC,2:0,3
15,Segunda División 1995/1996,16/12/1995,A,CD Toledo,0:1,0
16,Segunda División 1995/1996,18/12/1995,A,Real Madrid B,4:0,3
17,Segunda División 1995/1996,05/01/1996,H,Almería CF,1:0,3
18,Segunda División 1995/1996,12/01/1996,A,CD Leganés,0:2,0
19,Segunda División 1995/1996,20/01/1996,A,CD Logroñés,1:2,0
20,Segunda División 1995/1996,23/01/1996,H,CD Alavés,0:1,0
21,Segunda División 1995/1996,27/01/1996,A,CF Extremadura,0:1,0
22,Segunda División 1995/1996,03/02/1996,H,Athletic Bilbao B,3:0,3
23,Segunda División 1995/1996,10/02/1996,A,CD Badajoz,0:2,0
24,Segunda División 1995/1996,16/02/1996,H,SD Eibar,1:0,3
25,Segunda División 1995/1996,24/02/1996,A,RCD Mallorca,1:1,1
26,Segunda División 1995/1996,01/03/1996,H,FC Barcelona B,0:0,1
27,Segunda División 1995/1996,08/03/1996,A,Hércules CF,1:2,0
28,Segunda División 1995/1996,16/03/1996,H,Getafe CF,0:0,1
29,Segunda División 1995/1996,22/03/1996,A,CA Osasuna,0:0,1
30,Segunda División 1995/1996,29/03/1996,H,Écija Balompié,1:0,3
31,Segunda División 1995/1996,05/04/1996,A,UE Lleida,0:1,0
32,Segunda División 1995/1996,13/04/1996,H,Atletico Marbella,0:0,1
33,Segunda División 1995/1996,19/04/1996,A,Sestao SC,2:2,1
34,Segunda División 1995/1996,27/04/1996,H,CD Toledo,0:2,0
35,Segunda División 1995/1996,04/05/1996,H,Real Madrid B,1:1,1
36,Segunda División 1995/1996,11/05/1996,A,Almería CF,0:0,1
37,Segunda División 1995/1996,18/05/1996,H,CD Leganés,0:1,0
38,Copa del Rey 1995/1996,06/09/1995,A,Andorra CF,0:3,0
39,Copa del Rey 1995/1996,20/09/1995,H,Andorra CF,4:1,3
