,match_type,date,home,away,score,points
0,UI-Cup 2002/2003,06/07/2002,H,FH Hafnarfjörður,2:0 (1:0),3
1,UI-Cup 2002/2003,13/07/2002,A,FH Hafnarfjörður,2:2 (1:1),1
2,UI-Cup 2002/2003,21/07/2002,A,Torino FC,0:2 (0:1),0
3,UI-Cup 2002/2003,27/07/2002,H,Torino FC,"4:3 (1:0, 2:0, 2:0) pso",3
4,UI-Cup 2002/2003,31/07/2002,H,ESTAC Troyes,0:0 (0:0),1
5,UI-Cup 2002/2003,07/08/2002,A,ESTAC Troyes,3:0 dec.,3
6,UI-Cup 2002/2003,13/08/2002,H,Málaga CF,0:1 (0:1),0
7,UI-Cup 2002/2003,27/08/2002,A,Málaga CF,1:1 (0:1),1
8,Primera División 2002/2003,01/09/2002,H,CA Osasuna,2:2 (2:0),1
9,Primera División 2002/2003,15/09/2002,A,Real Valladolid,0:1 (0:1),0
10,Primera División 2002/2003,22/09/2002,H,CD Alavés,0:1 (0:1),0
11,Primera División 2002/2003,29/09/2002,A,Racing Santander,1:1 (0:0),1
12,Primera División 2002/2003,06/10/2002,A,Rayo Vallecano,2:2 (2:1),1
13,Primera División 2002/2003,19/10/2002,H,Deportivo La Coruña,3:1 (0:1),3
14,Primera División 2002/2003,26/10/2002,A,Real Madrid,1:1 (1:1),1
15,Primera División 2002/2003,03/11/2002,H,Real Sociedad,0:1 (0:1),0
16,Primera División 2002/2003,09/11/2002,A,FC Barcelona,0:1 (0:0),0
17,Primera División 2002/2003,16/11/2002,H,Sevilla FC,1:0 (0:0),3
18,Primera División 2002/2003,24/11/2002,A,RCD Mallorca,1:1 (1:0),1
19,Primera División 2002/2003,01/12/2002,H,Recreativo Huelva,1:0 (0:0),3
20,Primera División 2002/2003,07/12/2002,A,Málaga CF,1:1 (0:0),1
21,Primera División 2002/2003,14/12/2002,H,Valencia CF,0:2 (0:0),0
22,Primera División 2002/2003,21/12/2002,A,Celta Vigo,1:3 (1:2),0
23,Primera División 2002/2003,05/01/2003,H,Atlético Madrid,4:3 (3:2),3
24,Primera División 2002/2003,12/01/2003,A,Athletic Bilbao,1:0 (1:0),3
25,Primera División 2002/2003,19/01/2003,H,Espanyol Barcelona,0:0 (0:0),1
26,Primera División 2002/2003,26/01/2003,A,Real Betis,1:2 (0:1),0
27,Primera División 2002/2003,02/02/2003,A,CA Osasuna,1:0 (1:0),3
28,Primera División 2002/2003,08/02/2003,H,Real Valladolid,1:0 (1:0),3
29,Primera División 2002/2003,16/02/2003,A,CD Alavés,0:1 (0:0),0
30,Primera División 2002/2003,23/02/2003,H,Racing Santander,0:3 (0:0),0
31,Primera División 2002/2003,02/03/2003,H,Rayo Vallecano,2:1 (1:0),3
32,Primera División 2002/2003,08/03/2003,A,Deportivo La Coruña,1:2 (1:2),0
33,Primera División 2002/2003,15/03/2003,H,Real Madrid,0:1 (0:0),0
34,Primera División 2002/2003,23/03/2003,A,Real Sociedad,2:2 (0:1),1
35,Primera División 2002/2003,05/04/2003,H,FC Barcelona,2:0 (0:0),3
36,Primera División 2002/2003,12/04/2003,A,Sevilla FC,1:3 (1:1),0
37,Primera División 2002/2003,19/04/2003,H,RCD Mallorca,1:1 (1:1),1
38,Primera División 2002/2003,27/04/2003,A,Recreativo Huelva,0:5 (0:1),0
39,Primera División 2002/2003,04/05/2003,H,Málaga CF,0:0 (0:0),1
40,Primera División 2002/2003,11/05/2003,A,Valencia CF,2:1 (2:0),3
41,Primera División 2002/2003,18/05/2003,H,Celta Vigo,5:0 (0:0),3
42,Primera División 2002/2003,24/05/2003,A,Atlético Madrid,2:3 (2:1),0
43,Primera División 2002/2003,01/06/2003,H,Athletic Bilbao,1:1 (1:1),1
44,Primera División 2002/2003,15/06/2003,A,Espanyol Barcelona,2:2 (0:1),1
45,Primera División 2002/2003,22/06/2003,H,Real Betis,1:4 (1:2),0
46,Copa del Rey 2002/2003,10/09/2002,A,Hércules CF,1:2 (0:1),0
