,match_type,date,home,away,score,points
0,Europa League 1999/2000,15/09/1999,A,FK Bodø/Glimt,5:0 (2:0),3
1,Europa League 1999/2000,29/09/1999,H,FK Bodø/Glimt,1:1 (0:1),1
2,Europa League 1999/2000,20/10/1999,H,Viking FK,0:0 (0:0),1
3,Europa League 1999/2000,03/11/1999,A,Viking FK,2:2 (1:1),1
4,Europa League 1999/2000,24/11/1999,A,Olympique Lyon,0:3 (0:2),0
5,Europa League 1999/2000,06/12/1999,H,Olympique Lyon,4:0 (2:0),3
6,Europa League 1999/2000,28/02/2000,A,Parma AC,0:1 (0:1),0
7,Europa League 1999/2000,08/03/2000,H,Parma AC,3:1 (2:1),3
8,Europa League 1999/2000,15/03/2000,A,Arsenal FC,0:2 (0:1),0
9,Europa League 1999/2000,22/03/2000,H,Arsenal FC,2:4 (1:2),0
10,Bundesliga 1999/2000,14/08/1999,A,VfB Stuttgart,0:0 (0:0),1
11,Bundesliga 1999/2000,21/08/1999,H,FC Schalke 04,0:1 (0:0),0
12,Bundesliga 1999/2000,28/08/1999,A,Hertha BSC,1:1 (0:1),1
13,Bundesliga 1999/2000,12/09/1999,H,1. FC Kaiserslautern,5:0 (2:0),3
14,Bundesliga 1999/2000,19/09/1999,A,VfL Wolfsburg,7:2 (3:2),3
15,Bundesliga 1999/2000,25/09/1999,H,SSV Ulm 1846,2:2 (1:0),1
16,Bundesliga 1999/2000,03/10/1999,A,SC Freiburg,1:2 (0:1),0
17,Bundesliga 1999/2000,16/10/1999,H,TSV 1860 München,1:3 (0:1),0
18,Bundesliga 1999/2000,24/10/1999,A,Borussia Dortmund,3:1 (2:0),3
19,Bundesliga 1999/2000,29/10/1999,H,Hansa Rostock,2:1 (1:0),3
20,Bundesliga 1999/2000,07/11/1999,A,Arminia Bielefeld,2:2 (0:1),1
21,Bundesliga 1999/2000,19/11/1999,H,Eintracht Frankfurt,3:1 (1:1),3
22,Bundesliga 1999/2000,28/11/1999,H,Hamburger SV,2:1 (0:0),3
23,Bundesliga 1999/2000,04/12/1999,A,Bayer Leverkusen,2:3 (1:1),0
24,Bundesliga 1999/2000,10/12/1999,H,SpVgg Unterhaching,2:2 (2:0),1
25,Bundesliga 1999/2000,14/12/1999,A,MSV Duisburg,1:0 (1:0),3
26,Bundesliga 1999/2000,17/12/1999,H,Bayern München,0:2 (0:0),0
27,Bundesliga 1999/2000,05/02/2000,H,VfB Stuttgart,2:1 (2:0),3
28,Bundesliga 1999/2000,08/02/2000,A,FC Schalke 04,1:3 (1:1),0
29,Bundesliga 1999/2000,11/02/2000,H,Hertha BSC,4:1 (3:0),3
30,Bundesliga 1999/2000,19/02/2000,A,1. FC Kaiserslautern,3:4 (2:1),0
31,Bundesliga 1999/2000,26/02/2000,H,VfL Wolfsburg,2:2 (1:1),1
32,Bundesliga 1999/2000,05/03/2000,A,SSV Ulm 1846,1:2 (0:1),0
33,Bundesliga 1999/2000,12/03/2000,H,SC Freiburg,5:2 (2:1),3
34,Bundesliga 1999/2000,19/03/2000,A,TSV 1860 München,0:1 (0:0),0
35,Bundesliga 1999/2000,26/03/2000,H,Borussia Dortmund,3:2 (2:1),3
36,Bundesliga 1999/2000,02/04/2000,A,Hansa Rostock,1:1 (1:1),1
37,Bundesliga 1999/2000,09/04/2000,H,Arminia Bielefeld,3:1 (2:0),3
38,Bundesliga 1999/2000,12/04/2000,A,Eintracht Frankfurt,0:1 (0:0),0
39,Bundesliga 1999/2000,15/04/2000,A,Hamburger SV,0:0 (0:0),1
40,Bundesliga 1999/2000,20/04/2000,H,Bayer Leverkusen,1:3 (0:3),0
41,Bundesliga 1999/2000,30/04/2000,A,SpVgg Unterhaching,0:1 (0:0),0
42,Bundesliga 1999/2000,13/05/2000,H,MSV Duisburg,4:0 (2:0),3
43,Bundesliga 1999/2000,20/05/2000,A,Bayern München,1:3 (1:3),0
44,DFB-Pokal 1999/2000,12/10/1999,H,1. FC Kaiserslautern,"4:3 (0:0, 1:1, 2:2) pso",3
45,DFB-Pokal 1999/2000,01/12/1999,H,SSV Ulm 1846,2:1 (1:1),3
46,DFB-Pokal 1999/2000,21/12/1999,A,VfL Bochum,2:1 (0:0),3
47,DFB-Pokal 1999/2000,15/02/2000,H,Stuttgarter Kickers,"2:1 (1:0, 1:1) aet",3
48,DFB-Pokal 1999/2000,06/05/2000,N,Bayern München,0:3 (0:0),0
49,League Cup 1999,13/07/1999,N,Bayer Leverkusen,2:1 (1:1),3
50,League Cup 1999,17/07/1999,N,Bayern München,1:2 (0:2),0
