,match_type,date,home,away,score,points
0,UI-Cup 1997/1998,04/07/1997,A,Universitāte Rīga,3:0,3
1,UI-Cup 1997/1998,11/07/1997,H,Istanbulspor,0:0 (0:0),1
2,UI-Cup 1997/1998,18/07/1997,A,Budapesti Vasas,0:2,0
3,Bundesliga 1997/1998,02/08/1997,A,Karlsruher SC,1:3 (0:1),0
4,Bundesliga 1997/1998,05/08/1997,H,Hansa Rostock,1:1 (1:0),1
5,Bundesliga 1997/1998,09/08/1997,H,TSV 1860 München,3:3 (2:1),1
6,Bundesliga 1997/1998,23/08/1997,A,Arminia Bielefeld,0:3 (0:1),0
7,Bundesliga 1997/1998,30/08/1997,H,Bayer Leverkusen,2:1 (1:0),3
8,Bundesliga 1997/1998,13/09/1997,A,MSV Duisburg,1:2 (1:2),0
9,Bundesliga 1997/1998,20/09/1997,H,Borussia Dortmund,2:1 (2:1),3
10,Bundesliga 1997/1998,27/09/1997,A,1. FC Kaiserslautern,3:1 (0:1),3
11,Bundesliga 1997/1998,03/10/1997,H,Bor. Mönchengladbach,1:0 (0:0),3
12,Bundesliga 1997/1998,14/10/1997,A,VfL Wolfsburg,0:1 (0:0),0
13,Bundesliga 1997/1998,17/10/1997,H,Hamburger SV,0:0 (0:0),1
14,Bundesliga 1997/1998,25/10/1997,A,Bayern München,0:2 (0:1),0
15,Bundesliga 1997/1998,01/11/1997,H,Hertha BSC,0:2 (0:1),0
16,Bundesliga 1997/1998,08/11/1997,A,1. FC Köln,0:2 (0:0),0
17,Bundesliga 1997/1998,18/11/1997,H,FC Schalke 04,2:1 (2:1),3
18,Bundesliga 1997/1998,21/11/1997,A,VfL Bochum,1:0 (0:0),3
19,Bundesliga 1997/1998,29/11/1997,H,VfB Stuttgart,2:2 (0:0),1
20,Bundesliga 1997/1998,06/12/1997,H,Karlsruher SC,2:4 (2:1),0
21,Bundesliga 1997/1998,12/12/1997,A,Hansa Rostock,2:1 (1:1),3
22,Bundesliga 1997/1998,20/12/1997,A,TSV 1860 München,1:0 (0:0),3
23,Bundesliga 1997/1998,31/01/1998,H,Arminia Bielefeld,2:1 (1:1),3
24,Bundesliga 1997/1998,07/02/1998,A,Bayer Leverkusen,1:4 (1:1),0
25,Bundesliga 1997/1998,13/02/1998,H,MSV Duisburg,2:2 (1:0),1
26,Bundesliga 1997/1998,27/02/1998,A,Borussia Dortmund,2:2 (0:0),1
27,Bundesliga 1997/1998,06/03/1998,H,1. FC Kaiserslautern,1:1 (1:1),1
28,Bundesliga 1997/1998,14/03/1998,A,Bor. Mönchengladbach,0:0 (0:0),1
29,Bundesliga 1997/1998,21/03/1998,H,VfL Wolfsburg,3:1 (1:0),3
30,Bundesliga 1997/1998,27/03/1998,A,Hamburger SV,1:2 (1:0),0
31,Bundesliga 1997/1998,04/04/1998,H,Bayern München,0:3 (0:1),0
32,Bundesliga 1997/1998,11/04/1998,A,Hertha BSC,2:0 (1:0),3
33,Bundesliga 1997/1998,17/04/1998,H,1. FC Köln,3:0 (1:0),3
34,Bundesliga 1997/1998,25/04/1998,A,FC Schalke 04,1:0 (1:0),3
35,Bundesliga 1997/1998,02/05/1998,H,VfL Bochum,1:0 (0:0),3
36,Bundesliga 1997/1998,09/05/1998,A,VfB Stuttgart,0:1 (0:0),0
37,DFB-Pokal 1997/1998,14/08/1997,A,Rot-Weiß Oberhausen,2:0 (1:0),3
38,DFB-Pokal 1997/1998,23/09/1997,A,Eintracht Frankfurt,0:3 (0:2),0
