,match_type,date,home,away,score,points
0,Champions League 1994/1995,13/09/1994,H,IFK Göteborg,4:2 (1:1),3
1,Champions League 1994/1995,28/09/1994,A,Galatasaray,0:0 (0:0),1
2,Champions League 1994/1995,19/10/1994,H,FC Barcelona,2:2 (1:1),1
3,Champions League 1994/1995,01/11/1994,A,FC Barcelona,0:4 (0:2),0
4,Champions League 1994/1995,22/11/1994,A,IFK Göteborg,1:3 (0:1),0
5,Champions League 1994/1995,06/12/1994,H,Galatasaray,4:0 (2:0),3
6,Premier League 1994/1995,19/08/1994,H,Queens Park Rangers,2:0 (0:0),3
7,Premier League 1994/1995,21/08/1994,A,Nottingham Forest,1:1 (1:1),1
8,Premier League 1994/1995,26/08/1994,A,Tottenham Hotspur,1:0 (0:0),3
9,Premier League 1994/1995,30/08/1994,H,Wimbledon FC,3:0 (1:0),3
10,Premier League 1994/1995,10/09/1994,A,Leeds United,1:2 (0:1),0
11,Premier League 1994/1995,16/09/1994,H,Liverpool FC,2:0 (0:0),3
12,Premier League 1994/1995,23/09/1994,A,Ipswich Town,2:3 (0:2),0
13,Premier League 1994/1995,01/10/1994,H,Everton FC,2:0 (1:0),3
14,Premier League 1994/1995,08/10/1994,A,Sheffield Wednesday,0:1 (0:1),0
15,Premier League 1994/1995,15/10/1994,H,West Ham United,1:0 (1:0),3
16,Premier League 1994/1995,23/10/1994,A,Blackburn Rovers,4:2 (1:1),3
17,Premier League 1994/1995,28/10/1994,H,Newcastle United,2:0 (1:0),3
18,Premier League 1994/1995,05/11/1994,A,Aston Villa,2:1 (1:1),3
19,Premier League 1994/1995,09/11/1994,H,Manchester City,5:0 (2:0),3
20,Premier League 1994/1995,18/11/1994,H,Crystal Palace,3:0 (2:0),3
21,Premier League 1994/1995,25/11/1994,A,Arsenal FC,0:0 (0:0),1
22,Premier League 1994/1995,02/12/1994,H,Norwich City,1:0 (1:0),3
23,Premier League 1994/1995,09/12/1994,A,Queens Park Rangers,3:2 (2:1),3
24,Premier League 1994/1995,16/12/1994,H,Nottingham Forest,1:2 (0:1),0
25,Premier League 1994/1995,25/12/1994,A,Chelsea FC,3:2 (1:0),3
26,Premier League 1994/1995,27/12/1994,H,Leicester City,1:1 (0:0),1
27,Premier League 1994/1995,30/12/1994,A,Southampton FC,2:2 (0:1),1
28,Premier League 1994/1995,02/01/1995,H,Coventry City,2:0 (1:0),3
29,Premier League 1994/1995,14/01/1995,A,Newcastle United,1:1 (1:0),1
30,Premier League 1994/1995,21/01/1995,H,Blackburn Rovers,1:0 (0:0),3
31,Premier League 1994/1995,24/01/1995,A,Crystal Palace,1:1 (0:0),1
32,Premier League 1994/1995,03/02/1995,H,Aston Villa,1:0 (1:0),3
33,Premier League 1994/1995,10/02/1995,A,Manchester City,3:0 (0:0),3
34,Premier League 1994/1995,21/02/1995,A,Norwich City,2:0 (2:0),3
35,Premier League 1994/1995,24/02/1995,A,Everton FC,0:1 (0:0),0
36,Premier League 1994/1995,03/03/1995,H,Ipswich Town,9:0 (3:0),3
37,Premier League 1994/1995,06/03/1995,A,Wimbledon FC,1:0 (0:0),3
38,Premier League 1994/1995,14/03/1995,H,Tottenham Hotspur,0:0 (0:0),1
39,Premier League 1994/1995,18/03/1995,A,Liverpool FC,0:2 (0:1),0
40,Premier League 1994/1995,21/03/1995,H,Arsenal FC,3:0 (2:0),3
41,Premier League 1994/1995,01/04/1995,H,Leeds United,0:0 (0:0),1
42,Premier League 1994/1995,14/04/1995,A,Leicester City,4:0 (2:0),3
43,Premier League 1994/1995,16/04/1995,H,Chelsea FC,0:0 (0:0),1
44,Premier League 1994/1995,30/04/1995,A,Coventry City,3:2 (1:1),3
45,Premier League 1994/1995,06/05/1995,H,Sheffield Wednesday,1:0 (1:0),3
46,Premier League 1994/1995,09/05/1995,H,Southampton FC,2:1 (1:1),3
47,Premier League 1994/1995,13/05/1995,A,West Ham United,1:1 (0:1),1
48,FA Cup 1994/1995,08/01/1995,A,Sheffield United,2:0,3
49,FA Cup 1994/1995,27/01/1995,H,Wrexham AFC,5:2,3
50,FA Cup 1994/1995,18/02/1995,H,Leeds United,3:1,3
51,FA Cup 1994/1995,11/03/1995,H,Queens Park Rangers,2:0,3
52,FA Cup 1994/1995,08/04/1995,H,Crystal Palace,"2:2 (0:1, 1:1) aet",1
53,FA Cup 1994/1995,11/04/1995,A,Crystal Palace,2:0 (2:0),3
54,FA Cup 1994/1995,20/05/1995,N,Everton FC,0:1 (0:1),0
55,League Cup 1994/1995,25/10/1994,A,Newcastle United,0:2,0
56,FA Community Shield 1994,13/08/1994,N,Blackburn Rovers,2:0 (1:0),3
