,match_type,date,home,away,score,points
0,Champions League 2015/2016,15/09/2015,A,PSV Eindhoven,1:2 (1:1),0
1,Champions League 2015/2016,30/09/2015,H,VfL Wolfsburg,2:1 (1:1),3
2,Champions League 2015/2016,21/10/2015,A,CSKA Moskva,1:1 (0:1),1
3,Champions League 2015/2016,03/11/2015,H,CSKA Moskva,1:0 (0:0),3
4,Champions League 2015/2016,25/11/2015,H,PSV Eindhoven,0:0 (0:0),1
5,Champions League 2015/2016,08/12/2015,A,VfL Wolfsburg,2:3 (1:2),0
6,Champions League Qual. 2015/2016,18/08/2015,H,Club Brugge KV,3:1 (2:1),3
7,Champions League Qual. 2015/2016,26/08/2015,A,Club Brugge KV,4:0 (1:0),3
8,Europa League 2015/2016,18/02/2016,A,FC Midtjylland,1:2 (1:1),0
9,Europa League 2015/2016,25/02/2016,H,FC Midtjylland,5:1 (1:1),3
10,Europa League 2015/2016,10/03/2016,A,Liverpool FC,0:2 (0:1),0
11,Europa League 2015/2016,17/03/2016,H,Liverpool FC,1:1 (1:1),1
12,Premier League 2015/2016,08/08/2015,H,Tottenham Hotspur,1:0 (1:0),3
13,Premier League 2015/2016,14/08/2015,A,Aston Villa,1:0 (1:0),3
14,Premier League 2015/2016,22/08/2015,H,Newcastle United,0:0 (0:0),1
15,Premier League 2015/2016,30/08/2015,A,Swansea City,1:2 (0:0),0
16,Premier League 2015/2016,12/09/2015,H,Liverpool FC,3:1 (0:0),3
17,Premier League 2015/2016,20/09/2015,A,Southampton FC,3:2 (1:1),3
18,Premier League 2015/2016,26/09/2015,H,Sunderland AFC,3:0 (1:0),3
19,Premier League 2015/2016,04/10/2015,A,Arsenal FC,0:3 (0:3),0
20,Premier League 2015/2016,17/10/2015,A,Everton FC,3:0 (2:0),3
21,Premier League 2015/2016,25/10/2015,H,Manchester City,0:0 (0:0),1
22,Premier League 2015/2016,31/10/2015,A,Crystal Palace,0:0 (0:0),1
23,Premier League 2015/2016,07/11/2015,H,West Bromwich Albion,2:0 (0:0),3
24,Premier League 2015/2016,21/11/2015,A,Watford FC,2:1 (1:0),3
25,Premier League 2015/2016,28/11/2015,A,Leicester City,1:1 (1:1),1
26,Premier League 2015/2016,05/12/2015,H,West Ham United,0:0 (0:0),1
27,Premier League 2015/2016,12/12/2015,A,AFC Bournemouth,1:2 (1:1),0
28,Premier League 2015/2016,19/12/2015,H,Norwich City,1:2 (0:1),0
29,Premier League 2015/2016,26/12/2015,A,Stoke City,0:2 (0:2),0
30,Premier League 2015/2016,28/12/2015,H,Chelsea FC,0:0 (0:0),1
31,Premier League 2015/2016,02/01/2016,H,Swansea City,2:1 (0:0),3
32,Premier League 2015/2016,12/01/2016,A,Newcastle United,3:3 (2:1),1
33,Premier League 2015/2016,17/01/2016,A,Liverpool FC,1:0 (0:0),3
34,Premier League 2015/2016,23/01/2016,H,Southampton FC,0:1 (0:0),0
35,Premier League 2015/2016,02/02/2016,H,Stoke City,3:0 (2:0),3
36,Premier League 2015/2016,07/02/2016,A,Chelsea FC,1:1 (0:0),1
37,Premier League 2015/2016,13/02/2016,A,Sunderland AFC,1:2 (1:1),0
38,Premier League 2015/2016,28/02/2016,H,Arsenal FC,3:2 (2:1),3
39,Premier League 2015/2016,02/03/2016,H,Watford FC,1:0 (0:0),3
40,Premier League 2015/2016,06/03/2016,A,West Bromwich Albion,0:1 (0:0),0
41,Premier League 2015/2016,20/03/2016,A,Manchester City,1:0 (1:0),3
42,Premier League 2015/2016,03/04/2016,H,Everton FC,1:0 (0:0),3
43,Premier League 2015/2016,10/04/2016,A,Tottenham Hotspur,0:3 (0:0),0
44,Premier League 2015/2016,16/04/2016,H,Aston Villa,1:0 (1:0),3
45,Premier League 2015/2016,20/04/2016,H,Crystal Palace,2:0 (1:0),3
46,Premier League 2015/2016,01/05/2016,H,Leicester City,1:1 (1:1),1
47,Premier League 2015/2016,07/05/2016,A,Norwich City,1:0 (0:0),3
48,Premier League 2015/2016,10/05/2016,A,West Ham United,2:3 (0:1),0
49,Premier League 2015/2016,17/05/2016,H,AFC Bournemouth,3:1 (1:0),3
50,FA Cup 2015/2016,09/01/2016,H,Sheffield United,1:0 (0:0),3
51,FA Cup 2015/2016,29/01/2016,A,Derby County,3:1 (1:1),3
52,FA Cup 2015/2016,22/02/2016,A,Shrewsbury Town,3:0 (2:0),3
53,FA Cup 2015/2016,13/03/2016,H,West Ham United,1:1 (0:0),1
54,FA Cup 2015/2016,13/04/2016,A,West Ham United,2:1 (0:0),3
55,FA Cup 2015/2016,23/04/2016,A,Everton FC,2:1 (1:0),3
56,FA Cup 2015/2016,21/05/2016,N,Crystal Palace,"2:1 (0:0, 1:1) aet",3
57,League Cup 2015/2016,23/09/2015,H,Ipswich Town,3:0 (1:0),3
58,League Cup 2015/2016,28/10/2015,H,Middlesbrough FC,"1:3 (0:0, 0:0, 0:0) pso",0
