,match_type,date,home,away,score,points
0,Champions League 2009/2010,15/09/2009,A,Beşiktaş,1:0 (0:0),3
1,Champions League 2009/2010,30/09/2009,H,VfL Wolfsburg,2:1 (0:0),3
2,Champions League 2009/2010,21/10/2009,A,CSKA Moskva,1:0 (0:0),3
3,Champions League 2009/2010,03/11/2009,H,CSKA Moskva,3:3 (1:2),1
4,Champions League 2009/2010,25/11/2009,H,Beşiktaş,0:1 (0:1),0
5,Champions League 2009/2010,08/12/2009,A,VfL Wolfsburg,3:1 (1:0),3
6,Champions League 2009/2010,16/02/2010,A,AC Milan,3:2 (1:1),3
7,Champions League 2009/2010,10/03/2010,H,AC Milan,4:0 (1:0),3
8,Champions League 2009/2010,30/03/2010,A,Bayern München,1:2 (1:0),0
9,Champions League 2009/2010,07/04/2010,H,Bayern München,3:2 (3:1),3
10,Premier League 2009/2010,16/08/2009,H,Birmingham City,1:0 (1:0),3
11,Premier League 2009/2010,19/08/2009,A,Burnley FC,0:1 (0:1),0
12,Premier League 2009/2010,22/08/2009,A,Wigan Athletic,5:0 (0:0),3
13,Premier League 2009/2010,29/08/2009,H,Arsenal FC,2:1 (0:1),3
14,Premier League 2009/2010,12/09/2009,A,Tottenham Hotspur,3:1 (2:1),3
15,Premier League 2009/2010,20/09/2009,H,Manchester City,4:3 (1:1),3
16,Premier League 2009/2010,26/09/2009,A,Stoke City,2:0 (0:0),3
17,Premier League 2009/2010,03/10/2009,H,Sunderland AFC,2:2 (0:1),1
18,Premier League 2009/2010,17/10/2009,H,Bolton Wanderers,2:1 (2:0),3
19,Premier League 2009/2010,25/10/2009,A,Liverpool FC,0:2 (0:0),0
20,Premier League 2009/2010,31/10/2009,H,Blackburn Rovers,2:0 (0:0),3
21,Premier League 2009/2010,08/11/2009,A,Chelsea FC,0:1 (0:0),0
22,Premier League 2009/2010,21/11/2009,H,Everton FC,3:0 (1:0),3
23,Premier League 2009/2010,28/11/2009,A,Portsmouth FC,4:1 (1:1),3
24,Premier League 2009/2010,05/12/2009,A,West Ham United,4:0 (1:0),3
25,Premier League 2009/2010,12/12/2009,H,Aston Villa,0:1 (0:1),0
26,Premier League 2009/2010,15/12/2009,H,Wolverhampton Wanderers,3:0 (2:0),3
27,Premier League 2009/2010,19/12/2009,A,Fulham FC,0:3 (0:1),0
28,Premier League 2009/2010,27/12/2009,A,Hull City,3:1 (1:0),3
29,Premier League 2009/2010,30/12/2009,H,Wigan Athletic,5:0 (3:0),3
30,Premier League 2009/2010,09/01/2010,A,Birmingham City,1:1 (0:1),1
31,Premier League 2009/2010,16/01/2010,H,Burnley FC,3:0 (0:0),3
32,Premier League 2009/2010,23/01/2010,H,Hull City,4:0 (1:0),3
33,Premier League 2009/2010,31/01/2010,A,Arsenal FC,3:1 (2:0),3
34,Premier League 2009/2010,06/02/2010,H,Portsmouth FC,5:0 (2:0),3
35,Premier League 2009/2010,10/02/2010,A,Aston Villa,1:1 (1:1),1
36,Premier League 2009/2010,20/02/2010,A,Everton FC,1:3 (1:1),0
37,Premier League 2009/2010,23/02/2010,H,West Ham United,3:0 (1:0),3
38,Premier League 2009/2010,06/03/2010,A,Wolverhampton Wanderers,1:0 (0:0),3
39,Premier League 2009/2010,14/03/2010,H,Fulham FC,3:0 (0:0),3
40,Premier League 2009/2010,21/03/2010,H,Liverpool FC,2:1 (1:1),3
41,Premier League 2009/2010,27/03/2010,A,Bolton Wanderers,4:0 (1:0),3
42,Premier League 2009/2010,03/04/2010,H,Chelsea FC,1:2 (0:1),0
43,Premier League 2009/2010,11/04/2010,A,Blackburn Rovers,0:0 (0:0),1
44,Premier League 2009/2010,17/04/2010,A,Manchester City,1:0 (0:0),3
45,Premier League 2009/2010,24/04/2010,H,Tottenham Hotspur,3:1 (0:0),3
46,Premier League 2009/2010,02/05/2010,A,Sunderland AFC,1:0 (1:0),3
47,Premier League 2009/2010,09/05/2010,H,Stoke City,4:0 (2:0),3
48,FA Cup 2009/2010,03/01/2010,H,Leeds United,0:1 (0:1),0
49,League Cup 2009/2010,23/09/2009,H,Wolverhampton Wanderers,1:0 (0:0),3
50,League Cup 2009/2010,27/10/2009,A,Barnsley FC,2:0 (1:0),3
51,League Cup 2009/2010,01/12/2009,H,Tottenham Hotspur,2:0 (2:0),3
52,League Cup 2009/2010,19/01/2010,A,Manchester City,1:2 (1:1),0
53,League Cup 2009/2010,27/01/2010,H,Manchester City,3:1 (0:0),3
54,League Cup 2009/2010,28/02/2010,N,Aston Villa,2:1 (1:1),3
55,FA Community Shield 2009,09/08/2009,N,Chelsea FC,"1:4 (1:0, 2:2, 2:2) pso",0
