Date,Open,High,Low,Close,Volume,OpenInt
1985-04-30,150.65,153.16,144.83,149.7
1985-05-31,151.57,154.52,147.06,147.86
1985-06-28,146.94,149.41,145.92,146.12
1985-07-31,146.44,146.61,137.26,137.26
1985-08-30,138.42,139.85,135.56,138.2
1985-09-30,139.91,144.19,131.55,132.12
1985-10-31,131.15,132.38,129.39,129.39
1985-11-29,128.69,129.44,124.93,125.18
1985-12-31,124.8,128.18,123.5,123.55
1986-01-31,123.63,125.62,121.4,121.91
1986-02-28,122.1,123.55,113.48,115.15
1986-03-31,115.35,119.5,113.89,118.08
1986-04-30,118.1,121.7,111.15,112.62
1986-05-30,112.9,117.74,110.5,117.65
1986-06-30,118.15,118.35,111.95,112.05
1986-07-31,111.8,112.8,108.55,108.58
1986-08-29,108.2,109.4,106.47,106.72
1986-09-30,106.55,109.97,105.55,107.54
1986-10-31,107.83,110.31,105.25,109.69
1986-11-28,110.06,110.18,106.12,106.15
1986-12-31,106.26,108.93,104.2,104.24
1987-01-30,104.5,105.02,97.74,100.49
1987-02-27,99.83,101.66,98.4,99.48
1987-03-31,99.37,101.35,97.35,97.61
1987-04-30,98.22,98.96,95.5,96.19
1987-05-29,96.09,98.98,95.05,98.42
1987-06-30,98.4,99.54,96.55,98.6
1987-07-31,98.47,100.51,98.2,100.04
1987-08-31,99.93,101.88,97.08,97.43
1987-09-30,97.13,99.09,96.38,98.96
1987-10-30,98.91,99.2,93.37,93.78
1987-11-30,93.4,93.45,89.1,89.19
1987-12-31,90.05,91.39,85.55,85.66
1988-01-29,86.1,91.75,86.07,90.48
1988-02-29,91.01,92.5,89.1,90.54
1988-03-31,90.59,91.03,88.25,88.47
1988-04-29,88.24,90.25,88,89.21
1988-05-31,89.38,91.1,88.9,90.98
1988-06-30,90.85,96.15,90.52,95.37
1988-07-29,95.9,98.64,95.06,97.58
1988-08-31,97.47,99.7,96.6,98.44
1988-09-30,98.57,98.95,96.77,97.78
1988-10-31,97.58,97.75,92.9,93.89
1988-11-30,93.67,94.07,90.1,90.6
1988-12-30,90.54,93.75,89.97,92.29
1989-01-31,91.94,96.9,91.75,96.79
1989-02-28,96.65,97.4,94.28,94.87
1989-03-31,95.63,98.7,95.59,98.12
1989-04-28,97.95,98.04,96,97.74
1989-05-31,98.08,104.35,97.81,103.03
1989-06-30,102.8,106.52,100.6,102.22
1989-07-31,101.1,101.32,97.25,97.41
1989-08-31,97.6,102.68,96.75,102.46
1989-09-29,102.5,104.48,98.2,98.56
1989-10-31,98.8,101.58,97.71,98.41
1989-11-30,98.47,99.41,96.12,96.32
1989-12-29,96.6,96.81,93.15,93.93
1990-01-31,93.8,95.42,92.25,92.82
1990-02-28,92.72,93.65,91.5,93.49
1990-03-30,93.85,95.75,93.38,94.2
1990-04-30,94.8,94.9,92.97,93.28
1990-05-31,93.47,93.61,90.7,93.11
1990-06-29,92.98,93.48,91.58,91.64
1990-07-31,91.16,91.32,87.37,87.43
1990-08-31,87.75,89.22,85.1,86.85
1990-09-28,86.74,87.75,85.26,86.52
1990-10-31,85.67,86.1,82.2,83.56
1990-11-30,83.83,83.85,81.46,83.05
1990-12-31,83.68,85.94,81.78,83.89
1991-01-31,83.78,86,82.3,82.31
1991-02-28,82.59,84.53,80.6,84.35
1991-03-29,84.95,93.5,84.35,92.99
1991-04-30,92.15,95.19,90.04,92.13
1991-05-31,91.7,94.2,91.02,93.38
1991-06-28,93.96,97.77,93.15,96.99
1991-07-31,96.95,98.23,93.53,94.07
1991-08-30,94.18,97,92.33,93.65
1991-09-30,93.35,93.5,90.6,90.72
1991-10-31,90.94,92.85,90.22,90.52
1991-11-29,90.32,90.34,86.54,88.37
1991-12-31,87.73,88.23,84.4,84.69
1992-01-31,84.47,89.73,83.87,88.41
1992-02-28,87.94,90.55,85.83,89.32
1992-03-31,89.57,92.95,89,90.88
1992-04-30,90.76,91.82,89.28,90.33
1992-05-29,90.25,90.35,86.96,87.5
1992-06-30,87.48,88.1,84.34,84.78
1992-07-31,84.79,85.09,81.5,82.59
1992-08-31,82.63,83.2,78.95,79.12
1992-09-30,79.1,88.05,78.43,83.1
1992-10-30,82.71,88.8,82.64,88.39
1992-11-30,88.45,91.98,88.45,91.12
1992-12-31,91.1,94.2,88.63,93.87
1993-01-29,94.15,94.97,90.78,93.37
1993-02-26,93.55,95.96,92.78,94.42
1993-03-31,94.42,96.36,92.87,92.94
1993-04-30,92.98,93.28,88.98,90.14
1993-05-31,90.12,91.68,88.92,89.17
1993-06-30,89.13,95.34,88.92,94.64
1993-07-30,94.58,96.59,93.5,96.33
1993-08-31,96.55,96.73,93.35,94.19
1993-09-30,93.72,94.3,91.2,93.68
1993-10-29,93.56,96,91.77,95.7
1993-11-30,95.68,96.62,94.62,96.43
1993-12-31,96.45,97.69,94.97,97.63
1994-01-31,97.5,97.85,95.5,95.97
1994-02-28,95.9,97.44,94.43,94.67
1994-03-31,94.7,95.52,93.25,93.57
1994-04-29,93.84,95.88,91.83,92.26
1994-05-31,92.39,93.95,91.71,92.56
1994-06-30,92.56,93.64,89.32,89.81
1994-07-29,89.75,90.84,86.85,90.09
1994-08-31,89.38,90.5,87.47,89.74
1994-09-30,89.8,89.8,87.35,88.01
1994-10-31,87.91,88.56,84.95,85.78
1994-11-30,85.61,89.29,85.24,89.19
1994-12-30,89.07,90.33,87.99,88.69
1995-01-31,89.27,89.79,86.95,88.03
1995-02-28,87.98,88.55,85.72,85.92
1995-03-31,85.88,86.14,81.6,82.08
1995-04-28,82.5,83.32,80.14,81.92
1995-05-31,82.07,85.2,80.65,82.67
1995-06-30,82.8,83.7,81.4,81.73
1995-07-31,81.69,82.9,81.15,81.69
1995-08-31,81.71,86.76,81.06,85.61
1995-09-29,85.61,87.6,83.28,84.44
1995-10-31,84.56,85.1,83.05,83.72
1995-11-30,83.76,85.44,83.28,85.37
1995-12-29,85.23,85.75,84.46,84.83
1996-01-31,84.77,87.77,84.51,87.43
1996-02-29,87.61,87.62,85.22,86.32
1996-03-29,86.19,87.17,86.01,86.44
1996-04-30,86.55,88.3,86.19,87.98
1996-05-31,87.99,89.05,87.34,87.8
1996-06-28,87.75,88.55,87.16,87.65
1996-07-31,87.65,88.2,85.5,85.76
1996-08-30,85.8,86.94,85.68,86.34
1996-09-30,86.65,87.85,86.22,87.72
1996-10-31,87.64,88.4,86.76,87.28
1996-11-29,87.28,87.93,85.95,87.88
1996-12-31,87.83,89.2,87.6,87.86
1997-01-31,88.14,93.45,88.01,92.92
1997-02-28,92.92,95.73,92.78,94.9
1997-03-31,94.96,96.3,93.85,94.47
1997-04-30,94.45,97.36,93.69,97
1997-05-30,97.04,97.2,92.93,94.77
1997-06-30,95.2,96.2,94.07,95.4
1997-07-31,95.34,99.94,94.88,99.5
1997-08-29,99.5,101.68,97.85,99
1997-09-30,99.18,100.2,96.4,96.92
1997-10-31,97,98.1,94.75,95.4
1997-11-28,95.5,97.94,94.65,97.81
1997-12-31,97.72,99.68,97.42,99.57
1998-01-30,99.83,101.65,97.05,100.68
1998-02-27,100.72,100.92,98.42,99.76
1998-03-31,99.63,101.5,99.1,101.37
1998-04-30,101.42,102,98.31,99.59
1998-05-29,99.6,100.63,98.4,100.43
1998-06-30,100.3,102.3,99.35,100.98
1998-07-31,100.77,102.46,99.97,101.09
1998-08-31,101.5,102.82,99.5,100.13
1998-09-30,99.58,100.1,95.31,96.02
1998-10-30,96.02,96.19,90.74,93.62
1998-11-30,93.4,96.95,93.22,96.18
1998-12-31,96,96,92.98,93.95
1999-01-29,93.7,96.16,93.12,96.04
1999-02-26,95.83,99.45,95.37,98.69
1999-03-31,98.85,100.58,97.9,99.92
1999-04-30,99.89,101.27,99.25,100.89
1999-05-31,100.82,102.55,99.18,102.51
1999-06-30,102.25,103.33,100.48,102.53
1999-07-30,102.47,104.6,99.42,99.54
1999-08-31,99.8,101.37,98.68,99.86
1999-09-30,100,100.95,97.92,98.2
1999-10-29,98.1,99.71,96.65,98.93
1999-11-30,98.81,102.3,98.55,101.91
1999-12-31,101.9,102.73,100.11,101.42
2000-01-31,101.39,105.14,99.4,104.97
2000-02-29,104.86,106.24,102.92,105.88
2000-03-31,106.16,106.41,104.18,105.16
2000-04-28,105.31,110.15,103.85,110
2000-05-31,109.8,112.66,108.14,108.69
2000-06-30,108.54,109.35,105.5,106.58
2000-07-31,106.73,109.7,106.44,109.37
2000-08-31,109.28,112.88,109.1,112.57
2000-09-29,112.37,116.02,111.2,112.79
2000-10-31,112.98,118.72,112.98,116.45
2000-11-30,115.63,118.38,113.75,114.86
2000-12-29,114.77,115.18,109.13,109.13
2001-01-31,108.96,112.6,108.04,110.53
2001-02-28,110.3,113.65,109.4,112
2001-03-30,112.01,117.78,110.81,117.63
2001-04-30,117.77,117.89,114.01,115.95
2001-05-31,115.84,119.33,114.38,119.19
2001-06-29,119.14,120.65,117.75,119.75
2001-07-31,119.7,121.47,116.58,117.39
2001-08-31,117.25,117.25,112.47,113.54
2001-09-28,114.65,116,111.35,113.96
2001-10-31,113.76,116.54,112.85,115.15
2001-11-30,114.23,117.98,113.92,115.55
2001-12-31,115.9,118.85,115.31,117.21
2002-01-31,116.81,120.8,116,120.59
2002-02-28,120.55,120.55,118.26,119.28
2002-03-29,119.44,119.7,116.8,119.06
2002-04-30,118.95,118.95,114.93,115.4
2002-05-31,115.34,115.47,110.95,111.91
2002-06-28,112,112.32,105.97,106.55
2002-07-31,106.32,107.95,104.12,107.7
2002-08-30,107.82,109.25,106.32,107.09
2002-09-30,106.53,109.75,105.53,107.26
2002-10-31,107.36,108.95,106.71,106.82
2002-11-29,106.75,107.1,104.36,106.5
2002-12-31,106.65,107.38,102.26,102.26
2003-01-31,102.65,103.67,99.05,100.14
2003-02-28,100.47,101.24,98.87,99.81
2003-03-31,99.77,102.68,97.62,99.49
2003-04-30,99.34,102.19,97.32,97.38
2003-05-30,97.4,97.43,92.35,93.31
2003-06-30,93.81,95.7,92.3,95.11
2003-07-31,94.86,97.8,94.3,97.14
2003-08-29,97.1,99.57,95.67,98.1
2003-09-30,97.96,99.4,92.43,93.23
2003-10-31,93.11,93.62,91.23,92.88
2003-11-28,92.86,94.32,90.13,90.28
2003-12-31,90.15,90.6,86.7,87.38
2004-01-30,87.09,88.32,85.1,87.42
2004-02-27,87.44,88.18,84.77,87.42
2004-03-31,87.11,89.95,87.11,87.95
2004-04-30,87.9,91.79,87.3,90.68
2004-05-31,90.81,92.5,88.59,88.98
2004-06-30,88.7,90.77,88.06,89
2004-07-30,89.07,90.49,87.2,90.11
2004-08-31,89.98,90.34,87.73,89.02
2004-09-30,89,89.8,87.49,87.51
2004-10-29,87.52,88.79,84.85,84.98
2004-11-30,84.76,85.68,81.6,81.82
2004-12-31,81.87,83.33,80.48,81
2005-01-31,81.11,84.14,81.11,83.64
2005-02-28,83.57,85.46,82.28,82.51
2005-03-31,82.68,84.75,81.24,84.05
2005-04-29,84.1,85.31,83.31,84.42
2005-05-31,84.47,87.8,83.72,87.8
2005-06-30,87.73,89.35,87.12,88.98
2005-07-29,89.01,90.66,88.15,89.23
2005-08-31,89.26,89.35,86.69,87.54
2005-09-30,87.56,89.6,86.02,89.35
2005-10-31,89.27,90.55,88.35,89.93
2005-11-30,89.94,92.53,89.45,91.51
2005-12-30,91.5,92.33,89.2,90.96
2006-01-31,90.53,90.68,87.69,88.81
2006-02-28,88.83,90.94,88.75,90.08
2006-03-31,90,90.85,88.45,89.39
2006-04-28,89.39,90.03,85.77,85.88
2006-05-31,85.69,86.1,83.41,84.65
2006-06-30,84.63,86.68,83.66,84.9
2006-07-31,84.83,87.05,84.42,85.09
2006-08-31,85.09,85.55,84.17,85.02
2006-09-29,84.99,86.03,84.56,85.68
2006-10-31,85.72,87.08,84.98,85.11
2006-11-30,85.07,85.77,82.7,82.85
2006-12-29,82.81,83.93,82.18,83.43
2007-01-31,83.2,85.25,82.9,84.43
2007-02-28,84.48,85.09,83.32,83.5
2007-03-30,83.53,84.36,82.38,82.66
2007-04-30,82.64,82.97,81.1,81.3
2007-05-31,81.25,82.5,81.1,82.25
2007-06-29,82.23,83.01,81.66,81.69
2007-07-31,81.66,81.68,79.87,80.66
2007-08-31,80.78,82,79.86,80.75
2007-09-28,80.77,81.1,77.58,77.62
2007-10-31,77.71,78.8,76.46,76.46
2007-11-30,76.58,76.83,74.65,76.17
2007-12-31,75.97,77.88,75.61,76.7
2008-01-31,76.33,77.49,75.1,75.28,85172,46203
2008-02-29,75.34,77.18,73.68,73.75,127093,44311
2008-03-31,73.73,74,71.2,72.17,242197,44667
2008-04-30,72.23,73.3,71.05,72.76,141771,36165
2008-05-30,72.75,74.06,71.92,72.87,150177,37696
2008-06-30,72.95,74.75,72.17,72.87,246937,34503
2008-07-31,72.75,73.73,71.56,73.39,136489,36628
2008-08-29,73.42,77.71,73.36,77.5,148047,45790
2008-09-30,77.84,80.9,76.11,79.3,302757,46809
2008-10-31,79.18,88.5,79.05,86.34,143659,38471
2008-11-28,86.34,89.25,84.45,86.7,80305,40468
2008-12-31,86.58,87.85,78.78,82.15,143085,15706
2009-01-30,82.19,87.41,81.99,86.6,81413,19076
2009-02-27,86.69,88.67,84.67,88.33,103975,24666
2009-03-31,88.4,89.71,83.14,86.05,199853,24587
2009-04-30,86.01,87.22,84.03,84.97,102743,22966
2009-05-29,84.9,85.03,79.25,79.25,113605,39833
2009-06-30,79.13,81.8,78.38,80.48,229262,19886
2009-07-31,80.39,81.17,78.31,78.35,116253,24638
2009-08-31,78.16,79.69,77.52,78.21,143703,27845
2009-09-30,78.17,79.01,76.05,76.93,242088,29776
2009-10-30,76.87,77.72,75.08,76.47,260026,35948
2009-11-30,76.47,77.5,74.27,74.89,327629,40063
2009-12-31,74.84,78.75,74.31,78.28,498643,64585
2010-01-29,78.5,79.65,76.73,79.64,365132,60089
2010-02-26,79.61,81.41,78.81,80.37,493666,56486
2010-03-31,80.36,82.5,79.67,81.27,660212,54251
2010-04-30,81.19,82.85,80.13,82.01,429023,48896
2010-05-31,81.91,87.59,81.91,86.67,585269,36609
2010-06-30,86.77,88.77,85.34,86.28,508597,30072
2010-07-30,86.28,86.53,81.56,81.62,360572,22911
2010-08-31,81.63,83.61,80.16,83.14,393195,24350
2010-09-30,83.16,83.25,78.61,78.96,483389,32921
2010-10-29,78.98,78.99,76.33,77.23,463881,40621
2010-11-30,77.17,81.5,75.75,81.34,529659,34435
2010-12-31,81.31,81.42,79.01,79.31,488553,26118
2011-01-31,79.5,81.64,77.67,77.9,443329,40858
2011-02-28,77.85,78.98,76.78,76.95,398534,47362
2011-03-31,76.93,77.55,75.51,76.25,712516,54215
2011-04-29,76.26,76.87,73.02,73.2,448507,49367
2011-05-31,73.18,76.54,72.86,74.66,809088,55794
2011-06-30,74.65,76.59,73.52,74.7,794282,45008
2011-07-29,74.69,77.18,73.59,73.9,506358,63046
2011-08-31,74.06,75.63,73.52,74.14,594705,55677
2011-09-30,74.25,79.65,74.2,79.3,891671,71675
2011-10-31,79.41,80.43,74.86,76.63,656083,64606
2011-11-30,76.73,79.88,76.62,78.44,525621,55363
2011-12-30,78.37,81.31,78.06,80.56,454032,67562
2012-01-31,80.16,82.05,78.855,79.42,407178,54946
2012-02-29,79.48,80.24,78.12,78.865,575850,47254
2012-03-30,78.81,80.72,78.69,79.12,594040,44506
2012-04-30,79.08,80.38,78.685,78.855,426778,45852
2012-05-31,78.87,83.295,78.67,83.16,639149,76356
2012-06-29,83.24,83.67,81.255,81.72,758420,63277
2012-07-31,81.825,84.245,81.655,82.73,450295,66186
2012-08-31,82.765,83.61,80.96,81.2,373794,63698
2012-09-28,81.285,81.675,78.6,80,501499,45525
2012-10-31,80.195,80.425,78.97,79.99,384487,40233
2012-11-30,79.995,81.515,79.925,80.21,402026,35610
2012-12-31,80.125,80.665,79.015,79.87,474023,42545
2013-01-31,79.62,81,79.13,79.22,592451,54593
2013-02-28,79.11,82,78.92,81.95,688201,73883
2013-03-29,81.93,83.3,81.78,82.98,731644,88962
2013-04-30,83.05,83.49,81.6,81.72,598829,70776
2013-05-31,81.69,84.5,81.33,83.38,930403,82468
2013-06-28,83.26,83.38,80.5,83.14,1030436,53395
2013-07-31,83.2,84.75,81.41,81.66,812139,65409
2013-08-30,81.66,82.47,80.75,82.03,644069,69511
2013-09-30,82.1,82.67,80.03,80.24,611071,54858
2013-10-31,80.27,80.75,79,80.24,419046,48741
2013-11-29,80.33,81.48,80.28,80.64,381301,46637
2013-12-31,80.6,80.99,79.76,80.21,496428,43762
2014-01-31,80.21,81.39,80.08,81.25,495570,48855
2014-02-28,81.26,81.32,79.69,79.78,391007,48510
2014-03-31,79.83,80.35,79.27,80.11,546152,52555
2014-04-30,80.11,80.58,79.33,79.52,289315,54282
2014-05-30,79.5,80.58,78.91,80.39,300066,49877
2014-06-30,80.43,81.02,79.76,79.78,484390,58762
2014-07-31,79.8,81.57,79.74,81.46,354286,74987
2014-08-29,81.45,82.75,81.19,82.74,377812,89930
2014-09-30,82.78,86.22,82.67,85.9,697235,95588
2014-10-31,85.95,87.13,84.47,86.92,889491,91555
2014-11-28,87.3,88.44,86.88,88.22,729204,98130
2014-12-31,88.39,90.33,87.63,90.28,1013396,109483
2015-01-30,90.84,95.48,90.8,94.8,755262,129269
2015-02-27,94.69,95.36,93.25,95.24,598995,120767
2015-03-31,95.48,100.39,95.06,98.4,1624346,118796
2015-04-30,98.4,99.99,94.4,94.83,1124134,103421
2015-05-29,94.85,97.78,93.13,96.88,1013113,102750
2015-06-30,97.08,97.68,93.56,95.51,1355074,83260
2015-07-31,95.57,98.15,95.45,97.19,812978,98447
2015-08-31,97.35,98.33,92.62,95.96,1018862,99674
2015-09-30,95.87,96.7,94.06,96.27,863379,72108
