,match_type,date,home,away,score,points
0,UI-Cup 2003/2004,05/07/2003,A,Marek Dupnitza,1:1 (1:0),1
1,UI-Cup 2003/2004,12/07/2003,H,Marek Dupnitza,2:0 (1:0),3
2,UI-Cup 2003/2004,19/07/2003,A,1. FC Synot Stare Mesto,1:0 (0:0),3
3,UI-Cup 2003/2004,26/07/2003,H,1. FC Synot Stare Mesto,2:0 (1:0),3
4,UI-Cup 2003/2004,30/07/2003,A,HNK Cibalia,4:1 (2:1),3
5,UI-Cup 2003/2004,06/08/2003,H,HNK Cibalia,4:0 (1:0),3
6,UI-Cup 2003/2004,12/08/2003,A,AC Perugia,0:1 (0:1),0
7,UI-Cup 2003/2004,26/08/2003,H,AC Perugia,0:2 (0:1),0
8,Bundesliga 2003/2004,02/08/2003,H,VfL Bochum,3:2 (2:2),3
9,Bundesliga 2003/2004,09/08/2003,A,Borussia Dortmund,0:4 (0:1),0
10,Bundesliga 2003/2004,17/08/2003,H,Hamburger SV,5:1 (0:0),3
11,Bundesliga 2003/2004,23/08/2003,A,TSV 1860 München,0:1 (0:0),0
12,Bundesliga 2003/2004,13/09/2003,H,Bayern München,3:2 (1:0),3
13,Bundesliga 2003/2004,20/09/2003,A,1. FC Köln,3:2 (2:1),3
14,Bundesliga 2003/2004,27/09/2003,H,Bayer Leverkusen,0:1 (0:0),0
15,Bundesliga 2003/2004,05/10/2003,A,Werder Bremen,3:5 (1:3),0
16,Bundesliga 2003/2004,18/10/2003,H,Hansa Rostock,3:1 (2:1),3
17,Bundesliga 2003/2004,25/10/2003,A,VfB Stuttgart,0:1 (0:0),0
18,Bundesliga 2003/2004,01/11/2003,H,Hertha BSC,3:0 (1:0),3
19,Bundesliga 2003/2004,08/11/2003,A,SC Freiburg,2:3 (0:2),0
20,Bundesliga 2003/2004,22/11/2003,H,Bor. Mönchengladbach,1:3 (1:1),0
21,Bundesliga 2003/2004,29/11/2003,A,Eintracht Frankfurt,2:3 (2:1),0
22,Bundesliga 2003/2004,06/12/2003,H,1. FC Kaiserslautern,4:1 (1:1),3
23,Bundesliga 2003/2004,14/12/2003,H,Hannover 96,2:1 (1:1),3
24,Bundesliga 2003/2004,17/12/2003,A,FC Schalke 04,1:1 (1:1),1
25,Bundesliga 2003/2004,31/01/2004,A,VfL Bochum,0:1 (0:1),0
26,Bundesliga 2003/2004,07/02/2004,H,Borussia Dortmund,2:4 (1:2),0
27,Bundesliga 2003/2004,14/02/2004,A,Hamburger SV,0:2 (0:1),0
28,Bundesliga 2003/2004,21/02/2004,H,TSV 1860 München,3:1 (2:1),3
29,Bundesliga 2003/2004,28/02/2004,A,Bayern München,0:2 (0:1),0
30,Bundesliga 2003/2004,07/03/2004,H,1. FC Köln,2:0 (1:0),3
31,Bundesliga 2003/2004,13/03/2004,A,Bayer Leverkusen,2:4 (1:3),0
32,Bundesliga 2003/2004,21/03/2004,H,Werder Bremen,0:2 (0:0),0
33,Bundesliga 2003/2004,27/03/2004,A,Hansa Rostock,1:3 (1:3),0
34,Bundesliga 2003/2004,03/04/2004,H,VfB Stuttgart,1:5 (1:3),0
35,Bundesliga 2003/2004,10/04/2004,A,Hertha BSC,0:1 (0:1),0
36,Bundesliga 2003/2004,17/04/2004,H,SC Freiburg,4:0 (2:0),3
37,Bundesliga 2003/2004,24/04/2004,A,Bor. Mönchengladbach,2:0 (1:0),3
38,Bundesliga 2003/2004,01/05/2004,H,Eintracht Frankfurt,1:0 (1:0),3
39,Bundesliga 2003/2004,08/05/2004,A,1. FC Kaiserslautern,2:3 (0:0),0
40,Bundesliga 2003/2004,15/05/2004,A,Hannover 96,0:0 (0:0),1
41,Bundesliga 2003/2004,22/05/2004,H,FC Schalke 04,1:1 (1:1),1
42,DFB-Pokal 2003/2004,30/08/2003,A,ASV Bergedorf,6:1 (2:1),3
43,DFB-Pokal 2003/2004,28/10/2003,A,Werder Bremen,"1:3 (1:0, 1:1) aet",0
