,match_type,date,home,away,score,points
0,Europa League 1999/2000,13/09/1999,H,Debreceni VSC,2:0 (0:0),3
1,Europa League 1999/2000,27/09/1999,A,Debreceni VSC,1:2 (1:0),0
2,Europa League 1999/2000,20/10/1999,A,Roda JC Kerkrade,0:0 (0:0),1
3,Europa League 1999/2000,01/11/1999,H,Roda JC Kerkrade,1:0 (0:0),3
4,Europa League 1999/2000,22/11/1999,H,Atlético Madrid,2:3 (1:2),0
5,Europa League 1999/2000,08/12/1999,A,Atlético Madrid,1:2 (0:1),0
6,Bundesliga 1999/2000,13/08/1999,H,TSV 1860 München,2:1 (0:1),3
7,Bundesliga 1999/2000,21/08/1999,A,Borussia Dortmund,1:2 (0:0),0
8,Bundesliga 1999/2000,28/08/1999,H,Hansa Rostock,2:0 (2:0),3
9,Bundesliga 1999/2000,10/09/1999,A,Arminia Bielefeld,0:0 (0:0),1
10,Bundesliga 1999/2000,19/09/1999,H,Werder Bremen,2:7 (2:3),0
11,Bundesliga 1999/2000,24/09/1999,A,Hamburger SV,2:2 (1:1),1
12,Bundesliga 1999/2000,02/10/1999,H,Bayer Leverkusen,3:1 (1:0),3
13,Bundesliga 1999/2000,17/10/1999,A,SpVgg Unterhaching,1:1 (0:0),1
14,Bundesliga 1999/2000,24/10/1999,H,MSV Duisburg,1:0 (0:0),3
15,Bundesliga 1999/2000,30/10/1999,A,Bayern München,0:5 (0:3),0
16,Bundesliga 1999/2000,06/11/1999,H,VfB Stuttgart,0:2 (0:1),0
17,Bundesliga 1999/2000,20/11/1999,A,FC Schalke 04,1:1 (1:1),1
18,Bundesliga 1999/2000,27/11/1999,H,Hertha BSC,2:3 (2:1),0
19,Bundesliga 1999/2000,05/12/1999,A,1. FC Kaiserslautern,2:2 (0:2),1
20,Bundesliga 1999/2000,12/12/1999,H,Eintracht Frankfurt,1:0 (0:0),3
21,Bundesliga 1999/2000,15/12/1999,H,SSV Ulm 1846,1:2 (0:1),0
22,Bundesliga 1999/2000,18/12/1999,A,SC Freiburg,1:1 (1:0),1
23,Bundesliga 1999/2000,05/02/2000,A,TSV 1860 München,2:1 (1:1),3
24,Bundesliga 1999/2000,09/02/2000,H,Borussia Dortmund,1:0 (1:0),3
25,Bundesliga 1999/2000,12/02/2000,A,Hansa Rostock,1:1 (0:1),1
26,Bundesliga 1999/2000,20/02/2000,H,Arminia Bielefeld,2:0 (1:0),3
27,Bundesliga 1999/2000,26/02/2000,A,Werder Bremen,2:2 (1:1),1
28,Bundesliga 1999/2000,03/03/2000,H,Hamburger SV,4:4 (1:3),1
29,Bundesliga 1999/2000,11/03/2000,A,Bayer Leverkusen,1:4 (0:1),0
30,Bundesliga 1999/2000,17/03/2000,H,SpVgg Unterhaching,2:2 (1:0),1
31,Bundesliga 1999/2000,25/03/2000,A,MSV Duisburg,3:2 (0:1),3
32,Bundesliga 1999/2000,01/04/2000,H,Bayern München,1:1 (0:1),1
33,Bundesliga 1999/2000,08/04/2000,A,VfB Stuttgart,5:2 (2:2),3
34,Bundesliga 1999/2000,11/04/2000,H,FC Schalke 04,0:0 (0:0),1
35,Bundesliga 1999/2000,14/04/2000,A,Hertha BSC,0:0 (0:0),1
36,Bundesliga 1999/2000,22/04/2000,H,1. FC Kaiserslautern,3:2 (0:2),3
37,Bundesliga 1999/2000,28/04/2000,A,Eintracht Frankfurt,0:4 (0:2),0
38,Bundesliga 1999/2000,13/05/2000,A,SSV Ulm 1846,0:2 (0:1),0
39,Bundesliga 1999/2000,20/05/2000,H,SC Freiburg,2:1 (1:0),3
40,DFB-Pokal 1999/2000,13/10/1999,A,Chemnitzer FC,3:2 (2:1),3
41,DFB-Pokal 1999/2000,01/12/1999,A,VfL Bochum,4:5 (2:2),0
