,match_type,date,home,away,score,points
0,Bundesliga 1998/1999,15/08/1998,H,Bayern München,0:1 (0:0),0
1,Bundesliga 1998/1999,21/08/1998,A,Hansa Rostock,3:3 (2:2),1
2,Bundesliga 1998/1999,08/09/1998,H,SC Freiburg,1:1 (0:1),1
3,Bundesliga 1998/1999,12/09/1998,A,Hamburger SV,1:1 (0:1),1
4,Bundesliga 1998/1999,19/09/1998,H,Werder Bremen,2:4 (0:3),0
5,Bundesliga 1998/1999,26/09/1998,A,Borussia Dortmund,1:2 (1:1),0
6,Bundesliga 1998/1999,02/10/1998,H,FC Schalke 04,0:0 (0:0),1
7,Bundesliga 1998/1999,16/10/1998,A,1. FC Kaiserslautern,1:1 (0:0),1
8,Bundesliga 1998/1999,24/10/1998,H,Eintracht Frankfurt,2:0 (1:0),3
9,Bundesliga 1998/1999,31/10/1998,A,TSV 1860 München,3:2 (1:0),3
10,Bundesliga 1998/1999,07/11/1998,H,Bor. Mönchengladbach,7:1 (4:1),3
11,Bundesliga 1998/1999,11/11/1998,A,VfB Stuttgart,2:1 (1:1),3
12,Bundesliga 1998/1999,14/11/1998,H,Hertha BSC,2:1 (2:1),3
13,Bundesliga 1998/1999,21/11/1998,A,1. FC Nürnberg,1:1 (0:0),1
14,Bundesliga 1998/1999,28/11/1998,H,VfL Bochum,4:1 (2:1),3
15,Bundesliga 1998/1999,05/12/1998,A,Bayer Leverkusen,0:3 (0:2),0
16,Bundesliga 1998/1999,12/12/1998,H,MSV Duisburg,4:2 (1:0),3
17,Bundesliga 1998/1999,19/12/1998,A,Bayern München,0:3 (0:1),0
18,Bundesliga 1998/1999,19/02/1999,H,Hansa Rostock,1:1 (0:1),1
19,Bundesliga 1998/1999,27/02/1999,A,SC Freiburg,0:0 (0:0),1
20,Bundesliga 1998/1999,06/03/1999,H,Hamburger SV,4:1 (1:1),3
21,Bundesliga 1998/1999,13/03/1999,A,Werder Bremen,1:0 (0:0),3
22,Bundesliga 1998/1999,19/03/1999,H,Borussia Dortmund,0:0 (0:0),1
23,Bundesliga 1998/1999,03/04/1999,A,FC Schalke 04,0:2 (0:0),0
24,Bundesliga 1998/1999,10/04/1999,H,1. FC Kaiserslautern,2:1 (1:0),3
25,Bundesliga 1998/1999,13/04/1999,A,Eintracht Frankfurt,1:0 (1:0),3
26,Bundesliga 1998/1999,17/04/1999,H,TSV 1860 München,1:0 (0:0),3
27,Bundesliga 1998/1999,24/04/1999,A,Bor. Mönchengladbach,2:5 (0:2),0
28,Bundesliga 1998/1999,01/05/1999,H,VfB Stuttgart,3:2 (0:2),3
29,Bundesliga 1998/1999,05/05/1999,A,Hertha BSC,0:2 (0:1),0
30,Bundesliga 1998/1999,08/05/1999,H,1. FC Nürnberg,1:1 (0:1),1
31,Bundesliga 1998/1999,15/05/1999,A,VfL Bochum,2:0 (1:0),3
32,Bundesliga 1998/1999,22/05/1999,H,Bayer Leverkusen,1:0 (0:0),3
33,Bundesliga 1998/1999,29/05/1999,A,MSV Duisburg,1:6 (1:2),0
34,DFB-Pokal 1998/1999,28/08/1998,A,Karlsruher SC,4:3 (1:2),3
35,DFB-Pokal 1998/1999,23/09/1998,H,1. FC Nürnberg,"3:0 (0:0, 0:0) aet",3
36,DFB-Pokal 1998/1999,27/10/1998,H,Arminia Bielefeld,3:1 (1:1),3
37,DFB-Pokal 1998/1999,02/12/1998,A,Sportfreunde Siegen,3:1 (2:1),3
38,DFB-Pokal 1998/1999,10/03/1999,H,Werder Bremen,0:1 (0:0),0
