,match_type,date,home,away,score,points
0,UI-Cup 2002/2003,22/06/2002,H,Levadia Maardu,0:3,0
1,UI-Cup 2002/2003,29/06/2002,A,Levadia Maardu,2:1 (0:0),3
2,Primeira Liga 2001/2002,10/08/2001,A,Sporting Braga,0:0,1
3,Primeira Liga 2001/2002,18/08/2001,H,CD Santa Clara,2:2,1
4,Primeira Liga 2001/2002,25/08/2001,A,Paços de Ferreira,2:1,3
5,Primeira Liga 2001/2002,07/09/2001,H,Sporting CP,1:1,1
6,Primeira Liga 2001/2002,14/09/2001,A,Boavista,0:1,0
7,Primeira Liga 2001/2002,22/09/2001,H,CS Marítimo,2:0,3
8,Primeira Liga 2001/2002,29/09/2001,A,Varzim SC,0:2,0
9,Primeira Liga 2001/2002,12/10/2001,H,SL Benfica,1:1,1
10,Primeira Liga 2001/2002,20/10/2001,A,Vitória Setúbal,1:1,1
11,Primeira Liga 2001/2002,27/10/2001,H,SC Beira-Mar,4:1,3
12,Primeira Liga 2001/2002,03/11/2001,A,FC Porto,1:2,0
13,Primeira Liga 2001/2002,24/11/2001,H,Os Belenenses,3:0,3
14,Primeira Liga 2001/2002,01/12/2001,A,FC Alverca,1:1,1
15,Primeira Liga 2001/2002,08/12/2001,H,SC Salgueiros,7:0,3
16,Primeira Liga 2001/2002,14/12/2001,H,Gil Vicente,2:1,3
17,Primeira Liga 2001/2002,21/12/2001,A,SC Farense,1:0,3
18,Primeira Liga 2001/2002,04/01/2002,H,Vitória Guimarães,2:1,3
19,Primeira Liga 2001/2002,12/01/2002,H,Sporting Braga,3:1,3
20,Primeira Liga 2001/2002,19/01/2002,A,CD Santa Clara,1:1,1
21,Primeira Liga 2001/2002,26/01/2002,H,Paços de Ferreira,2:1,3
22,Primeira Liga 2001/2002,01/02/2002,A,Sporting CP,1:4,0
23,Primeira Liga 2001/2002,08/02/2002,H,Boavista,0:1,0
24,Primeira Liga 2001/2002,17/02/2002,A,CS Marítimo,0:3,0
25,Primeira Liga 2001/2002,23/02/2002,H,Varzim SC,0:1,0
26,Primeira Liga 2001/2002,01/03/2002,A,SL Benfica,2:0 (1:0),3
27,Primeira Liga 2001/2002,09/03/2002,H,Vitória Setúbal,0:0,1
28,Primeira Liga 2001/2002,15/03/2002,A,SC Beira-Mar,1:2,0
29,Primeira Liga 2001/2002,23/03/2002,H,FC Porto,1:1,1
30,Primeira Liga 2001/2002,31/03/2002,A,Os Belenenses,0:1,0
31,Primeira Liga 2001/2002,06/04/2002,H,FC Alverca,2:1,3
32,Primeira Liga 2001/2002,13/04/2002,A,SC Salgueiros,1:0,3
33,Primeira Liga 2001/2002,20/04/2002,A,Gil Vicente,0:0,1
34,Primeira Liga 2001/2002,27/04/2002,H,SC Farense,4:1,3
35,Primeira Liga 2001/2002,04/05/2002,A,Vitória Guimarães,4:2,3
36,Taça 2001/2002,17/11/2001,A,Boavista,0:3 aet,0
