,match_type,date,home,away,score,points
0,Primeira Liga 2009/2010,16/08/2009,H,Rio Ave FC,1:1 (0:1),1
1,Primeira Liga 2009/2010,21/08/2009,A,SC Olhanense,0:0 (0:0),1
2,Primeira Liga 2009/2010,30/08/2009,H,CS Marítimo,0:0 (0:0),1
3,Primeira Liga 2009/2010,13/09/2009,A,Vitória Setúbal,4:0 (1:0),3
4,Primeira Liga 2009/2010,20/09/2009,H,SL Benfica,1:2 (1:1),0
5,Primeira Liga 2009/2010,28/09/2009,A,Vitória Guimarães,2:2 (1:1),1
6,Primeira Liga 2009/2010,04/10/2009,A,Leixões SC,2:3 (1:1),0
7,Primeira Liga 2009/2010,24/10/2009,H,Naval 1° de Maio,2:0 (2:0),3
8,Primeira Liga 2009/2010,01/11/2009,A,Paços de Ferreira,1:0 (1:0),3
9,Primeira Liga 2009/2010,08/11/2009,H,Académica de Coimbra,1:1 (0:0),1
10,Primeira Liga 2009/2010,30/11/2009,A,Sporting Braga,0:2 (0:1),0
11,Primeira Liga 2009/2010,07/12/2009,H,CD Nacional,1:2 (0:1),0
12,Primeira Liga 2009/2010,12/12/2009,A,Sporting CP,1:0 (1:0),3
13,Primeira Liga 2009/2010,20/12/2009,H,Os Belenenses,1:0 (0:0),3
14,Primeira Liga 2009/2010,10/01/2010,A,FC Porto,2:3 (1:2),0
15,Primeira Liga 2009/2010,17/01/2010,A,Rio Ave FC,2:0 (1:0),3
16,Primeira Liga 2009/2010,30/01/2010,H,SC Olhanense,2:0 (0:0),3
17,Primeira Liga 2009/2010,03/02/2010,A,SL Benfica,0:3 (0:1),0
18,Primeira Liga 2009/2010,07/02/2010,A,CS Marítimo,0:1 (0:1),0
19,Primeira Liga 2009/2010,14/02/2010,H,Vitória Setúbal,3:3 (2:3),1
20,Primeira Liga 2009/2010,26/02/2010,H,Vitória Guimarães,0:1 (0:0),0
21,Primeira Liga 2009/2010,05/03/2010,H,Leixões SC,2:1 (1:0),3
22,Primeira Liga 2009/2010,12/03/2010,A,Naval 1° de Maio,0:1 (0:0),0
23,Primeira Liga 2009/2010,28/03/2010,H,Paços de Ferreira,2:1 (1:0),3
24,Primeira Liga 2009/2010,03/04/2010,A,Académica de Coimbra,0:0 (0:0),1
25,Primeira Liga 2009/2010,10/04/2010,H,Sporting Braga,1:2 (1:2),0
26,Primeira Liga 2009/2010,18/04/2010,A,CD Nacional,0:2 (0:1),0
27,Primeira Liga 2009/2010,25/04/2010,H,Sporting CP,1:1 (0:1),1
28,Primeira Liga 2009/2010,02/05/2010,A,Os Belenenses,2:5 (2:2),0
29,Primeira Liga 2009/2010,08/05/2010,H,FC Porto,1:4 (1:0),0
30,Taça 2009/2010,18/10/2009,A,Merelinense FC,2:1,3
31,Taça 2009/2010,22/11/2009,A,SC Freamunde,4:5 pso,0
32,Taça da Liga 2009/2010,28/10/2009,A,CD Santa Clara,2:1,3
33,Taça da Liga 2009/2010,18/11/2009,H,Naval 1° de Maio,1:1,1
34,Taça da Liga 2009/2010,03/01/2010,H,CD Trofense,1:1,1
35,Taça da Liga 2009/2010,13/01/2010,H,Sporting CP,1:2,0
36,Taça da Liga 2009/2010,24/01/2010,A,Sporting Braga,1:4,0
