,match_type,date,home,away,score,points
0,Primeira Liga 2011/2012,15/08/2011,H,Académica de Coimbra,1:2 (1:0),0
1,Primeira Liga 2011/2012,21/08/2011,A,Paços de Ferreira,1:2 (0:0),0
2,Primeira Liga 2011/2012,06/09/2011,H,FC Porto,2:5 (0:2),0
3,Primeira Liga 2011/2012,11/09/2011,A,SC Beira-Mar,1:0 (0:0),3
4,Primeira Liga 2011/2012,18/09/2011,H,CS Marítimo,1:3 (0:2),0
5,Primeira Liga 2011/2012,25/09/2011,A,SC Olhanense,1:2 (0:1),0
6,Primeira Liga 2011/2012,02/10/2011,H,Sporting Braga,1:0 (1:0),3
7,Primeira Liga 2011/2012,23/10/2011,A,Rio Ave FC,0:2 (0:1),0
8,Primeira Liga 2011/2012,30/10/2011,H,Vitória Setúbal,2:0 (2:0),3
9,Primeira Liga 2011/2012,06/11/2011,A,Sporting CP,1:3 (1:1),0
10,Primeira Liga 2011/2012,27/11/2011,A,Gil Vicente,1:2 (0:1),0
11,Primeira Liga 2011/2012,11/12/2011,H,Vitória Guimarães,1:0 (1:0),3
12,Primeira Liga 2011/2012,18/12/2011,A,CD Feirense,1:2 (0:1),0
13,Primeira Liga 2011/2012,08/01/2012,H,SL Benfica,0:4 (0:1),0
14,Primeira Liga 2011/2012,15/01/2012,A,CD Nacional,2:2 (1:0),1
15,Primeira Liga 2011/2012,20/01/2012,A,Académica de Coimbra,0:0 (0:0),1
16,Primeira Liga 2011/2012,29/01/2012,H,Paços de Ferreira,2:4 (2:2),0
17,Primeira Liga 2011/2012,12/02/2012,A,FC Porto,0:4 (0:0),0
18,Primeira Liga 2011/2012,19/02/2012,H,SC Beira-Mar,0:0 (0:0),1
19,Primeira Liga 2011/2012,24/02/2012,A,CS Marítimo,0:1 (0:0),0
20,Primeira Liga 2011/2012,05/03/2012,H,SC Olhanense,1:3 (0:1),0
21,Primeira Liga 2011/2012,10/03/2012,A,Sporting Braga,1:2 (0:1),0
22,Primeira Liga 2011/2012,17/03/2012,H,Rio Ave FC,1:0 (0:0),3
23,Primeira Liga 2011/2012,25/03/2012,A,Vitória Setúbal,0:1 (0:1),0
24,Primeira Liga 2011/2012,01/04/2012,H,Sporting CP,0:1 (0:0),0
25,Primeira Liga 2011/2012,06/04/2012,H,Gil Vicente,0:0 (0:0),1
26,Primeira Liga 2011/2012,21/04/2012,A,Vitória Guimarães,2:3 (0:0),0
27,Primeira Liga 2011/2012,29/04/2012,H,CD Feirense,0:4 (0:1),0
28,Primeira Liga 2011/2012,05/05/2012,A,SL Benfica,0:1 (0:1),0
29,Primeira Liga 2011/2012,12/05/2012,H,CD Nacional,2:3 (0:2),0
30,Taça 2011/2012,16/10/2011,A,GD Alcochetense,1:2 (1:0),0
31,Taça da Liga 2011/2012,09/10/2011,A,CD Santa Clara,1:3,0
32,Taça da Liga 2011/2012,13/11/2011,H,CD Santa Clara,1:0,3
