,match_type,date,home,away,score,points
0,Intercontinental Cup 2004,12/12/2004,N,Once Caldas,"8:7 (0:0, 0:0, 0:0) pso",3
1,Champions League 2004/2005,14/09/2004,H,CSKA Moskva,0:0 (0:0),1
2,Champions League 2004/2005,29/09/2004,A,Chelsea FC,1:3 (0:1),0
3,Champions League 2004/2005,20/10/2004,A,Paris Saint-Germain,0:2 (0:2),0
4,Champions League 2004/2005,02/11/2004,H,Paris Saint-Germain,0:0 (0:0),1
5,Champions League 2004/2005,24/11/2004,A,CSKA Moskva,1:0 (1:0),3
6,Champions League 2004/2005,07/12/2004,H,Chelsea FC,2:1 (0:1),3
7,Champions League 2004/2005,23/02/2005,H,Inter,1:1 (0:1),1
8,Champions League 2004/2005,15/03/2005,A,Inter,1:3 (0:1),0
9,UEFA-Supercup 2004,27/08/2004,N,Valencia CF,1:2 (0:1),0
10,Primeira Liga 2004/2005,11/09/2004,A,Sporting Braga,1:1 (1:0),1
11,Primeira Liga 2004/2005,18/09/2004,H,GD Estoril,2:2 (1:2),1
12,Primeira Liga 2004/2005,22/09/2004,H,União Leiria,1:1 (1:0),1
13,Primeira Liga 2004/2005,25/09/2004,A,Vitória Guimarães,1:0 (0:0),3
14,Primeira Liga 2004/2005,03/10/2004,H,Os Belenenses,3:0 (1:0),3
15,Primeira Liga 2004/2005,17/10/2004,A,SL Benfica,1:0 (1:0),3
16,Primeira Liga 2004/2005,24/10/2004,H,FC Penafiel,2:0 (2:0),3
17,Primeira Liga 2004/2005,30/10/2004,A,CD Nacional,2:2 (1:0),1
18,Primeira Liga 2004/2005,08/11/2004,H,Sporting CP,3:0 (0:0),3
19,Primeira Liga 2004/2005,13/11/2004,A,Gil Vicente,2:0 (1:0),3
20,Primeira Liga 2004/2005,20/11/2004,H,Boavista,0:1 (0:0),0
21,Primeira Liga 2004/2005,29/11/2004,A,Vitória Setúbal,1:0 (1:0),3
22,Primeira Liga 2004/2005,03/12/2004,H,SC Beira-Mar,0:1 (0:1),0
23,Primeira Liga 2004/2005,17/12/2004,H,Moreirense FC,1:0 (1:0),3
24,Primeira Liga 2004/2005,22/12/2004,A,CS Marítimo,1:1 (1:1),1
25,Primeira Liga 2004/2005,09/01/2005,H,Rio Ave FC,1:1 (0:1),1
26,Primeira Liga 2004/2005,15/01/2005,A,Académica de Coimbra,0:0 (0:0),1
27,Primeira Liga 2004/2005,23/01/2005,A,União Leiria,1:0 (1:0),3
28,Primeira Liga 2004/2005,30/01/2005,H,Sporting Braga,1:3 (1:2),0
29,Primeira Liga 2004/2005,05/02/2005,A,GD Estoril,2:1 (2:1),3
30,Primeira Liga 2004/2005,13/02/2005,H,Vitória Guimarães,0:0,1
31,Primeira Liga 2004/2005,18/02/2005,A,Os Belenenses,1:0 (0:0),3
32,Primeira Liga 2004/2005,28/02/2005,H,SL Benfica,1:1 (0:0),1
33,Primeira Liga 2004/2005,05/03/2005,A,FC Penafiel,2:1 (0:1),3
34,Primeira Liga 2004/2005,11/03/2005,H,CD Nacional,0:4 (0:1),0
35,Primeira Liga 2004/2005,21/03/2005,A,Sporting CP,0:2 (0:0),0
36,Primeira Liga 2004/2005,03/04/2005,H,Gil Vicente,1:0 (1:0),3
37,Primeira Liga 2004/2005,09/04/2005,A,Boavista,0:1 (0:0),0
38,Primeira Liga 2004/2005,16/04/2005,H,Vitória Setúbal,2:1 (1:1),3
39,Primeira Liga 2004/2005,24/04/2005,A,SC Beira-Mar,1:0 (0:0),3
40,Primeira Liga 2004/2005,30/04/2005,H,CS Marítimo,1:0 (1:0),3
41,Primeira Liga 2004/2005,08/05/2005,A,Moreirense FC,1:1 (0:1),1
42,Primeira Liga 2004/2005,14/05/2005,A,Rio Ave FC,2:0 (0:0),3
43,Primeira Liga 2004/2005,22/05/2005,H,Académica de Coimbra,1:1 (0:0),1
44,Taça 2004/2005,26/10/2004,A,Vitória Guimarães,1:2,0
