,match_type,date,home,away,score,points
0,Friendlies Clubs 2017,18/07/2017,A,Cruz Azul,"2:3 (0:0, 0:0) pso",0
1,Friendlies Clubs 2017,20/07/2017,N,Deportivo Guadalajara,2:2 (2:0),1
2,Friendlies Clubs 2017,23/07/2017,A,Vitória Guimarães,2:0 (2:0),3
3,Friendlies Clubs 2017,27/07/2017,A,Portimonense SC,5:1 (3:1),3
4,Friendlies Clubs 2017,30/07/2017,H,Deportivo La Coruña,4:0 (2:0),3
5,Friendlies Clubs 2017,02/08/2017,A,Gil Vicente,3:1 (1:1),3
6,Champions League 2017/2018,13/09/2017,H,Beşiktaş,1:3 (1:2),0
7,Champions League 2017/2018,26/09/2017,A,AS Monaco,3:0 (1:0),3
8,Champions League 2017/2018,17/10/2017,A,RB Leipzig,2:3 (2:3),0
9,Champions League 2017/2018,01/11/2017,H,RB Leipzig,3:1 (1:0),3
10,Champions League 2017/2018,21/11/2017,A,Beşiktaş,1:1 (1:1),1
11,Champions League 2017/2018,06/12/2017,H,AS Monaco,5:2 (3:0),3
12,Champions League 2017/2018,14/02/2018,H,Liverpool FC,0:5 (0:2),0
13,Champions League 2017/2018,06/03/2018,A,Liverpool FC,0:0 (0:0),1
14,Primeira Liga 2017/2018,09/08/2017,H,GD Estoril,4:0 (1:0),3
15,Primeira Liga 2017/2018,13/08/2017,A,CD Tondela,1:0 (1:0),3
16,Primeira Liga 2017/2018,20/08/2017,H,Moreirense FC,3:0 (2:0),3
17,Primeira Liga 2017/2018,27/08/2017,A,Sporting Braga,1:0 (1:0),3
18,Primeira Liga 2017/2018,09/09/2017,H,GD Chaves,3:0 (0:0),3
19,Primeira Liga 2017/2018,17/09/2017,A,Rio Ave FC,2:1 (0:0),3
20,Primeira Liga 2017/2018,22/09/2017,H,Portimonense SC,5:2 (3:1),3
21,Primeira Liga 2017/2018,01/10/2017,A,Sporting CP,0:0 (0:0),1
22,Primeira Liga 2017/2018,21/10/2017,H,Paços de Ferreira,6:1 (4:1),3
23,Primeira Liga 2017/2018,28/10/2017,A,Boavista,3:0 (0:0),3
24,Primeira Liga 2017/2018,04/11/2017,H,Os Belenenses,2:0 (1:0),3
25,Primeira Liga 2017/2018,25/11/2017,A,CD Aves,1:1 (1:0),1
26,Primeira Liga 2017/2018,01/12/2017,H,SL Benfica,0:0 (0:0),1
27,Primeira Liga 2017/2018,10/12/2017,A,Vitória Setúbal,5:0 (3:0),3
28,Primeira Liga 2017/2018,18/12/2017,H,CS Marítimo,3:1 (2:1),3
29,Primeira Liga 2017/2018,03/01/2018,A,CD Feirense,2:1 (1:1),3
30,Primeira Liga 2017/2018,07/01/2018,H,Vitória Guimarães,4:2 (0:1),3
31,Primeira Liga 2017/2018,19/01/2018,H,CD Tondela,1:0 (1:0),3
32,Primeira Liga 2017/2018,30/01/2018,A,Moreirense FC,0:0 (0:0),1
33,Primeira Liga 2017/2018,03/02/2018,H,Sporting Braga,3:1 (2:1),3
34,Primeira Liga 2017/2018,11/02/2018,A,GD Chaves,4:0 (2:0),3
35,Primeira Liga 2017/2018,18/02/2018,H,Rio Ave FC,5:0 (3:0),3
36,Primeira Liga 2017/2018,21/02/2018,A,GD Estoril,3:1 (0:1),3
37,Primeira Liga 2017/2018,25/02/2018,A,Portimonense SC,5:1 (3:0),3
38,Primeira Liga 2017/2018,02/03/2018,H,Sporting CP,2:1 (1:1),3
39,Primeira Liga 2017/2018,11/03/2018,A,Paços de Ferreira,0:1 (0:1),0
40,Primeira Liga 2017/2018,17/03/2018,H,Boavista,2:0 (1:0),3
41,Primeira Liga 2017/2018,02/04/2018,A,Os Belenenses,0:2 (0:1),0
42,Primeira Liga 2017/2018,08/04/2018,H,CD Aves,2:0 (2:0),3
43,Primeira Liga 2017/2018,15/04/2018,A,SL Benfica,1:0 (0:0),3
44,Primeira Liga 2017/2018,23/04/2018,H,Vitória Setúbal,-:-,1
45,Primeira Liga 2017/2018,29/04/2018,A,CS Marítimo,-:-,1
46,Primeira Liga 2017/2018,06/05/2018,H,CD Feirense,-:-,1
47,Primeira Liga 2017/2018,13/05/2018,A,Vitória Guimarães,-:-,1
48,Taça 2017/2018,13/10/2017,A,Lusitano GC,6:0 (2:0),3
49,Taça 2017/2018,17/11/2017,H,Portimonense SC,3:2 (1:1),3
50,Taça 2017/2018,14/12/2017,H,Vitória Guimarães,4:0 (1:0),3
51,Taça 2017/2018,11/01/2018,A,Moreirense FC,2:1 (2:0),3
52,Taça 2017/2018,07/02/2018,H,Sporting CP,1:0 (0:0),3
53,Taça 2017/2018,18/04/2018,A,Sporting CP,"4:5 (0:0, 0:1, 0:1) pso",0
54,Taça da Liga 2017/2018,24/10/2017,H,Leixões SC,0:0 (0:0),1
55,Taça da Liga 2017/2018,21/12/2017,H,Rio Ave FC,3:0 (2:0),3
56,Taça da Liga 2017/2018,30/12/2017,A,Paços de Ferreira,3:2 (2:2),3
57,Taça da Liga 2017/2018,24/01/2018,N,Sporting CP,"3:4 (0:0, 0:0) pso",0
