,match_type,date,home,away,score,points
0,Europa League 2002/2003,19/09/2002,H,Polonia Warszawa,6:0 (2:0),3
1,Europa League 2002/2003,03/10/2002,A,Polonia Warszawa,0:2 (0:0),0
2,Europa League 2002/2003,31/10/2002,A,Austria Wien,1:0 (0:0),3
3,Europa League 2002/2003,14/11/2002,H,Austria Wien,2:0 (1:0),3
4,Europa League 2002/2003,28/11/2002,H,RC Lens,3:0 (2:0),3
5,Europa League 2002/2003,12/12/2002,A,RC Lens,0:1 (0:1),0
6,Europa League 2002/2003,20/02/2003,H,Denizlispor,6:1 (0:0),3
7,Europa League 2002/2003,27/02/2003,A,Denizlispor,2:2 (1:0),1
8,Europa League 2002/2003,13/03/2003,H,Panathinaikos,0:1 (0:0),0
9,Europa League 2002/2003,20/03/2003,A,Panathinaikos,"2:0 (1:0, 1:0) aet",3
10,Europa League 2002/2003,10/04/2003,H,Lazio Roma,4:1 (2:1),3
11,Europa League 2002/2003,24/04/2003,A,Lazio Roma,0:0 (0:0),1
12,Europa League 2002/2003,21/05/2003,A,Celtic FC,"3:2 (1:0, 2:2) aet",3
13,Primeira Liga 2002/2003,25/08/2002,H,Os Belenenses,2:2,1
14,Primeira Liga 2002/2003,02/09/2002,A,Boavista,1:0,3
15,Primeira Liga 2002/2003,15/09/2002,H,Gil Vicente,3:1,3
16,Primeira Liga 2002/2003,23/09/2002,A,Vitória Guimarães,2:0,3
17,Primeira Liga 2002/2003,28/09/2002,H,CS Marítimo,1:0,3
18,Primeira Liga 2002/2003,07/10/2002,A,SC Beira-Mar,1:1,1
19,Primeira Liga 2002/2003,20/10/2002,H,SL Benfica,2:1,3
20,Primeira Liga 2002/2003,26/10/2002,A,União Leiria,2:2,1
21,Primeira Liga 2002/2003,04/11/2002,H,CD Nacional,5:2,3
22,Primeira Liga 2002/2003,09/11/2002,A,Vitória Setúbal,1:0,3
23,Primeira Liga 2002/2003,18/11/2002,A,Moreirense FC,1:0,3
24,Primeira Liga 2002/2003,02/12/2002,H,Académica de Coimbra,4:1,3
25,Primeira Liga 2002/2003,08/12/2002,A,CD Santa Clara,3:1 (1:0),3
26,Primeira Liga 2002/2003,16/12/2002,H,Paços de Ferreira,2:1,3
27,Primeira Liga 2002/2003,22/12/2002,A,Varzim SC,2:0,3
28,Primeira Liga 2002/2003,05/01/2003,H,Sporting Braga,3:0,3
29,Primeira Liga 2002/2003,11/01/2003,A,Sporting CP,1:0,3
30,Primeira Liga 2002/2003,19/01/2003,A,Os Belenenses,3:1,3
31,Primeira Liga 2002/2003,25/01/2003,H,Boavista,1:0,3
32,Primeira Liga 2002/2003,02/02/2003,A,Gil Vicente,5:3,3
33,Primeira Liga 2002/2003,09/02/2003,H,Vitória Guimarães,2:1,3
34,Primeira Liga 2002/2003,15/02/2003,A,CS Marítimo,1:2,0
35,Primeira Liga 2002/2003,23/02/2003,H,SC Beira-Mar,3:0,3
36,Primeira Liga 2002/2003,04/03/2003,A,SL Benfica,1:0,3
37,Primeira Liga 2002/2003,16/03/2003,H,União Leiria,2:0,3
38,Primeira Liga 2002/2003,24/03/2003,A,CD Nacional,2:1,3
39,Primeira Liga 2002/2003,06/04/2003,H,Vitória Setúbal,3:0,3
40,Primeira Liga 2002/2003,19/04/2003,H,Moreirense FC,2:1,3
41,Primeira Liga 2002/2003,28/04/2003,A,Académica de Coimbra,1:1 (0:1),1
42,Primeira Liga 2002/2003,04/05/2003,H,CD Santa Clara,5:0,3
43,Primeira Liga 2002/2003,11/05/2003,A,Paços de Ferreira,0:1,0
44,Primeira Liga 2002/2003,17/05/2003,H,Varzim SC,3:2,3
45,Primeira Liga 2002/2003,25/05/2003,A,Sporting Braga,1:1,1
46,Primeira Liga 2002/2003,01/06/2003,H,Sporting CP,2:0 (1:0),3
47,Taça 2002/2003,23/11/2002,H,CD Trofense,2:0,3
48,Taça 2002/2003,14/01/2003,H,Gil Vicente,2:1,3
49,Taça 2002/2003,28/01/2003,A,Vitória Guimarães,2:1,3
50,Taça 2002/2003,07/03/2003,H,Varzim SC,7:0,3
51,Taça 2002/2003,13/04/2003,H,Naval 1° de Maio,2:0,3
52,Taça 2002/2003,15/06/2003,N,União Leiria,1:0 (0:0),3
