,match_type,date,home,away,score,points
0,Champions League 2005/2006,13/09/2005,A,Rangers FC,2:3 (0:1),0
1,Champions League 2005/2006,28/09/2005,H,Artmedia Petržalka,2:3 (2:1),0
2,Champions League 2005/2006,19/10/2005,H,Inter,2:0 (2:0),3
3,Champions League 2005/2006,01/11/2005,A,Inter,1:2 (1:0),0
4,Champions League 2005/2006,23/11/2005,H,Rangers FC,1:1 (0:0),1
5,Champions League 2005/2006,06/12/2005,A,Artmedia Petržalka,0:0 (0:0),1
6,Primeira Liga 2005/2006,21/08/2005,H,Estrela Amadora,1:0 (0:0),3
7,Primeira Liga 2005/2006,26/08/2005,A,Naval 1° de Maio,3:2 (1:0),3
8,Primeira Liga 2005/2006,10/09/2005,H,Rio Ave FC,3:0 (0:0),3
9,Primeira Liga 2005/2006,18/09/2005,A,Sporting Braga,0:0,1
10,Primeira Liga 2005/2006,24/09/2005,H,Os Belenenses,2:0 (1:0),3
11,Primeira Liga 2005/2006,02/10/2005,A,CS Marítimo,2:2 (0:1),1
12,Primeira Liga 2005/2006,15/10/2005,H,SL Benfica,0:2,0
13,Primeira Liga 2005/2006,23/10/2005,A,CD Nacional,1:0 (0:0),3
14,Primeira Liga 2005/2006,29/10/2005,H,Vitória Setúbal,0:0,1
15,Primeira Liga 2005/2006,06/11/2005,A,Paços de Ferreira,1:0 (1:0),3
16,Primeira Liga 2005/2006,19/11/2005,H,Académica de Coimbra,5:1 (2:0),3
17,Primeira Liga 2005/2006,28/11/2005,A,Gil Vicente,1:0 (1:0),3
18,Primeira Liga 2005/2006,02/12/2005,H,Sporting CP,1:1,1
19,Primeira Liga 2005/2006,10/12/2005,A,União Leiria,3:1 (2:1),3
20,Primeira Liga 2005/2006,17/12/2005,H,FC Penafiel,3:1 (2:1),3
21,Primeira Liga 2005/2006,22/12/2005,A,Vitória Guimarães,2:0 (1:0),3
22,Primeira Liga 2005/2006,08/01/2006,H,Boavista,1:0 (1:0),3
23,Primeira Liga 2005/2006,15/01/2006,A,Estrela Amadora,1:2 (0:2),0
24,Primeira Liga 2005/2006,21/01/2006,H,Naval 1° de Maio,1:0 (1:0),3
25,Primeira Liga 2005/2006,29/01/2006,A,Rio Ave FC,0:0,1
26,Primeira Liga 2005/2006,06/02/2006,H,Sporting Braga,1:1 (0:0),1
27,Primeira Liga 2005/2006,11/02/2006,A,Os Belenenses,2:0 (1:0),3
28,Primeira Liga 2005/2006,19/02/2006,H,CS Marítimo,1:0 (1:0),3
29,Primeira Liga 2005/2006,26/02/2006,A,SL Benfica,0:1,0
30,Primeira Liga 2005/2006,05/03/2006,H,CD Nacional,3:0 (2:0),3
31,Primeira Liga 2005/2006,10/03/2006,A,Vitória Setúbal,2:0 (1:0),3
32,Primeira Liga 2005/2006,18/03/2006,H,Paços de Ferreira,3:0 (1:0),3
33,Primeira Liga 2005/2006,26/03/2006,A,Académica de Coimbra,1:0 (0:0),3
34,Primeira Liga 2005/2006,02/04/2006,H,Gil Vicente,3:0 (1:0),3
35,Primeira Liga 2005/2006,08/04/2006,A,Sporting CP,1:0,3
36,Primeira Liga 2005/2006,14/04/2006,H,União Leiria,1:0 (1:0),3
37,Primeira Liga 2005/2006,22/04/2006,A,FC Penafiel,1:0,3
38,Primeira Liga 2005/2006,30/04/2006,H,Vitória Guimarães,3:1,3
39,Primeira Liga 2005/2006,06/05/2006,A,Boavista,1:1,1
40,Taça 2005/2006,25/10/2005,H,Marco,1:0,3
41,Taça 2005/2006,10/01/2006,A,Naval 1° de Maio,2:1,3
42,Taça 2005/2006,15/03/2006,A,CS Marítimo,2:1 aet,3
43,Taça 2005/2006,22/03/2006,H,Sporting CP,5:4 pso,3
44,Taça 2005/2006,14/05/2006,N,Vitória Setúbal,1:0 (1:0),3
