,match_type,date,home,away,score,points
0,Europa League 1995/1996,11/09/1995,A,SC Farense,1:0 (1:0),3
1,Europa League 1995/1996,26/09/1995,H,SC Farense,1:0 (0:0),3
2,Europa League 1995/1996,17/10/1995,H,Lazio Roma,2:1 (1:1),3
3,Europa League 1995/1996,30/10/1995,A,Lazio Roma,2:0 (1:0),3
4,Europa League 1995/1996,20/11/1995,A,Nottingham Forest,0:1 (0:0),0
5,Europa League 1995/1996,04/12/1995,H,Nottingham Forest,0:0 (0:0),1
6,Ligue 1 1995/1996,18/07/1995,A,AS Cannes,0:3 (0:0),0
7,Ligue 1 1995/1996,25/07/1995,H,Montpellier HSC,3:2 (1:1),3
8,Ligue 1 1995/1996,04/08/1995,A,Le Havre AC,1:2 (0:2),0
9,Ligue 1 1995/1996,18/08/1995,A,RC Lens,2:2 (1:1),1
10,Ligue 1 1995/1996,25/08/1995,A,Stade Rennes,0:1 (0:1),0
11,Ligue 1 1995/1996,28/08/1995,H,FC Metz,1:1 (1:0),1
12,Ligue 1 1995/1996,31/08/1995,H,RC Strasbourg,1:1 (1:1),1
13,Ligue 1 1995/1996,08/09/1995,A,FC Martigues,2:1 (2:0),3
14,Ligue 1 1995/1996,15/09/1995,H,AJ Auxerre,0:1 (0:1),0
15,Ligue 1 1995/1996,21/09/1995,A,OGC Nice,0:1 (0:0),0
16,Ligue 1 1995/1996,30/09/1995,H,AS Saint-Étienne,2:1 (2:0),3
17,Ligue 1 1995/1996,04/10/1995,A,Girondins Bordeaux,1:1 (0:1),1
18,Ligue 1 1995/1996,14/10/1995,H,Paris Saint-Germain,0:0 (0:0),1
19,Ligue 1 1995/1996,21/10/1995,A,FC Nantes,0:0 (0:0),1
20,Ligue 1 1995/1996,26/10/1995,H,SC Bastia,1:1 (0:0),1
21,Ligue 1 1995/1996,03/11/1995,A,EA Guingamp,0:1 (0:0),0
22,Ligue 1 1995/1996,07/11/1995,H,FC Gueugnon,0:0 (0:0),1
23,Ligue 1 1995/1996,17/11/1995,A,AS Monaco,2:0 (0:0),3
24,Ligue 1 1995/1996,24/11/1995,H,Lille OSC,1:1 (0:0),1
25,Ligue 1 1995/1996,30/11/1995,A,Montpellier HSC,1:2 (0:0),0
26,Ligue 1 1995/1996,08/12/1995,H,Le Havre AC,3:2 (3:1),3
27,Ligue 1 1995/1996,15/12/1995,A,RC Strasbourg,2:2 (1:1),1
28,Ligue 1 1995/1996,09/01/1996,H,RC Lens,0:0 (0:0),1
29,Ligue 1 1995/1996,19/01/1996,H,Stade Rennes,2:2 (1:2),1
30,Ligue 1 1995/1996,06/02/1996,H,FC Martigues,5:1 (2:1),3
31,Ligue 1 1995/1996,09/02/1996,A,AJ Auxerre,0:2 (0:1),0
32,Ligue 1 1995/1996,16/02/1996,H,OGC Nice,1:0 (0:0),3
33,Ligue 1 1995/1996,26/02/1996,A,AS Saint-Étienne,1:1 (1:1),1
34,Ligue 1 1995/1996,29/02/1996,H,Girondins Bordeaux,1:0 (1:0),3
35,Ligue 1 1995/1996,04/03/1996,A,FC Metz,1:0 (0:0),3
36,Ligue 1 1995/1996,09/03/1996,A,Paris Saint-Germain,0:2 (0:1),0
37,Ligue 1 1995/1996,22/03/1996,H,FC Nantes,1:1 (1:0),1
38,Ligue 1 1995/1996,29/03/1996,A,SC Bastia,0:0 (0:0),1
39,Ligue 1 1995/1996,09/04/1996,H,EA Guingamp,1:1 (1:0),1
40,Ligue 1 1995/1996,19/04/1996,A,FC Gueugnon,0:0 (0:0),1
41,Ligue 1 1995/1996,26/04/1996,H,AS Monaco,3:3 (3:2),1
42,Ligue 1 1995/1996,10/05/1996,A,Lille OSC,1:2 (1:1),0
43,Ligue 1 1995/1996,17/05/1996,H,AS Cannes,1:0 (0:0),3
