,match_type,date,home,away,score,points
0,Champions League 2016/2017,14/09/2016,H,Dinamo Zagreb,3:0 (1:0),3
1,Champions League 2016/2017,27/09/2016,A,Sevilla FC,0:1 (0:0),0
2,Champions League 2016/2017,18/10/2016,H,Juventus,0:1 (0:0),0
3,Champions League 2016/2017,02/11/2016,A,Juventus,1:1 (0:1),1
4,Champions League 2016/2017,22/11/2016,A,Dinamo Zagreb,1:0 (0:0),3
5,Champions League 2016/2017,07/12/2016,H,Sevilla FC,0:0 (0:0),1
6,Europa League 2016/2017,16/02/2017,A,AZ Alkmaar,4:1 (2:0),3
7,Europa League 2016/2017,23/02/2017,H,AZ Alkmaar,7:1 (4:1),3
8,Europa League 2016/2017,09/03/2017,H,AS Roma,4:2 (1:2),3
9,Europa League 2016/2017,16/03/2017,A,AS Roma,1:2 (1:1),0
10,Europa League 2016/2017,13/04/2017,H,Beşiktaş,2:1 (0:1),3
11,Europa League 2016/2017,20/04/2017,A,Beşiktaş,"7:6 (1:1, 1:2, 1:2) pso",3
12,Ligue 1 2016/2017,14/08/2016,A,AS Nancy,3:0 (2:0),3
13,Ligue 1 2016/2017,19/08/2016,H,SM Caen,2:0 (1:0),3
14,Ligue 1 2016/2017,27/08/2016,A,Dijon FCO,2:4 (2:2),0
15,Ligue 1 2016/2017,10/09/2016,H,Girondins Bordeaux,1:3 (1:1),0
16,Ligue 1 2016/2017,18/09/2016,A,Olympique Marseille,0:0 (0:0),1
17,Ligue 1 2016/2017,21/09/2016,H,Montpellier HSC,5:1 (2:1),3
18,Ligue 1 2016/2017,24/09/2016,A,FC Lorient,0:1 (0:0),0
19,Ligue 1 2016/2017,02/10/2016,H,AS Saint-Étienne,2:0 (1:0),3
20,Ligue 1 2016/2017,14/10/2016,A,OGC Nice,0:2 (0:1),0
21,Ligue 1 2016/2017,22/10/2016,H,EA Guingamp,1:3 (1:0),0
22,Ligue 1 2016/2017,29/10/2016,A,Toulouse FC,2:1 (1:1),3
23,Ligue 1 2016/2017,05/11/2016,H,SC Bastia,2:1 (1:0),3
24,Ligue 1 2016/2017,18/11/2016,A,Lille OSC,1:0 (1:0),3
25,Ligue 1 2016/2017,27/11/2016,H,Paris Saint-Germain,1:2 (0:1),0
26,Ligue 1 2016/2017,30/11/2016,A,FC Nantes,6:0 (3:0),3
27,Ligue 1 2016/2017,11/12/2016,H,Stade Rennes,1:0 (1:0),3
28,Ligue 1 2016/2017,18/12/2016,A,AS Monaco,3:1 (1:0),3
29,Ligue 1 2016/2017,21/12/2016,H,Angers SCO,2:0 (1:0),3
30,Ligue 1 2016/2017,15/01/2017,A,SM Caen,2:3 (2:2),0
31,Ligue 1 2016/2017,22/01/2017,H,Olympique Marseille,3:1 (1:0),3
32,Ligue 1 2016/2017,28/01/2017,H,Lille OSC,1:2 (0:1),0
33,Ligue 1 2016/2017,05/02/2017,A,AS Saint-Étienne,0:2 (0:2),0
34,Ligue 1 2016/2017,08/02/2017,H,AS Nancy,4:0 (2:0),3
35,Ligue 1 2016/2017,11/02/2017,A,EA Guingamp,1:2 (1:2),0
36,Ligue 1 2016/2017,19/02/2017,H,Dijon FCO,4:2 (1:1),3
37,Ligue 1 2016/2017,26/02/2017,H,FC Metz,5:0 (1:0),3
38,Ligue 1 2016/2017,03/03/2017,A,Girondins Bordeaux,1:1 (0:1),1
39,Ligue 1 2016/2017,12/03/2017,H,Toulouse FC,4:0 (1:0),3
40,Ligue 1 2016/2017,19/03/2017,A,Paris Saint-Germain,1:2 (1:2),0
41,Ligue 1 2016/2017,02/04/2017,A,Stade Rennes,1:1 (0:0),1
42,Ligue 1 2016/2017,05/04/2017,A,FC Metz,3:0 (0:0),3
43,Ligue 1 2016/2017,08/04/2017,H,FC Lorient,1:4 (1:1),0
44,Ligue 1 2016/2017,16/04/2017,A,SC Bastia,abor.,0
45,Ligue 1 2016/2017,23/04/2017,H,AS Monaco,1:2 (0:2),0
46,Ligue 1 2016/2017,28/04/2017,A,Angers SCO,2:1 (2:0),3
47,Coupe de France 2016/2017,08/01/2017,H,Montpellier HSC,5:0 (3:0),3
48,Coupe de France 2016/2017,31/01/2017,A,Olympique Marseille,"1:2 (0:1, 1:1) aet",0
49,Coupe de la Ligue 2016/2017,14/12/2016,H,EA Guingamp,"3:4 (1:1, 2:2) pso",0
50,Trophée des Champions 2016,06/08/2016,N,Paris Saint-Germain,1:4 (0:3),0
