,match_type,date,home,away,score,points
0,Champions League Qual. 1999/2000,10/08/1999,H,Maribor Teatanic,0:1 (0:0),0
1,Champions League Qual. 1999/2000,25/08/1999,A,Maribor Teatanic,0:2 (0:2),0
2,Europa League 1999/2000,14/09/1999,A,HJK Helsinki,1:0 (1:0),3
3,Europa League 1999/2000,29/09/1999,H,HJK Helsinki,5:1 (3:1),3
4,Europa League 1999/2000,20/10/1999,H,Celtic FC,1:0 (0:0),3
5,Europa League 1999/2000,03/11/1999,A,Celtic FC,1:0 (1:0),3
6,Europa League 1999/2000,24/11/1999,H,Werder Bremen,3:0 (2:0),3
7,Europa League 1999/2000,06/12/1999,A,Werder Bremen,0:4 (0:2),0
8,Ligue 1 1999/2000,30/07/1999,H,Montpellier HSC,1:2 (0:1),0
9,Ligue 1 1999/2000,05/08/1999,A,ATAC Troyes,2:1 (1:0),3
10,Ligue 1 1999/2000,14/08/1999,H,Stade Rennes,2:2 (1:1),1
11,Ligue 1 1999/2000,19/08/1999,A,FC Metz,1:0 (0:0),3
12,Ligue 1 1999/2000,28/08/1999,H,Paris Saint-Germain,1:0 (0:0),3
13,Ligue 1 1999/2000,10/09/1999,H,AJ Auxerre,0:0 (0:0),1
14,Ligue 1 1999/2000,17/09/1999,A,Girondins Bordeaux,3:1 (2:0),3
15,Ligue 1 1999/2000,24/09/1999,H,RC Strasbourg,0:0 (0:0),1
16,Ligue 1 1999/2000,02/10/1999,A,AS Monaco,0:1 (0:1),0
17,Ligue 1 1999/2000,11/10/1999,H,FC Nantes,2:0 (0:0),3
18,Ligue 1 1999/2000,14/10/1999,A,Olympique Marseille,1:0 (1:0),3
19,Ligue 1 1999/2000,23/10/1999,H,AS Nancy,2:1 (1:1),3
20,Ligue 1 1999/2000,28/10/1999,A,CS Sedan,0:2 (0:1),0
21,Ligue 1 1999/2000,06/11/1999,H,Le Havre AC,3:0 (1:0),3
22,Ligue 1 1999/2000,09/11/1999,A,AS Saint-Étienne,1:1 (1:1),1
23,Ligue 1 1999/2000,19/11/1999,H,RC Lens,1:0 (0:0),3
24,Ligue 1 1999/2000,27/11/1999,A,SC Bastia,0:3 (0:1),0
25,Ligue 1 1999/2000,02/12/1999,H,ATAC Troyes,1:3 (1:1),0
26,Ligue 1 1999/2000,10/12/1999,A,Stade Rennes,2:1 (1:1),3
27,Ligue 1 1999/2000,16/12/1999,H,FC Metz,2:0 (0:0),3
28,Ligue 1 1999/2000,10/01/2000,A,Paris Saint-Germain,2:2 (0:1),1
29,Ligue 1 1999/2000,18/01/2000,A,AJ Auxerre,0:2 (0:1),0
30,Ligue 1 1999/2000,25/01/2000,H,Girondins Bordeaux,1:1 (1:1),1
31,Ligue 1 1999/2000,01/02/2000,A,RC Strasbourg,2:4 (0:1),0
32,Ligue 1 1999/2000,04/02/2000,H,AS Monaco,2:1 (2:1),3
33,Ligue 1 1999/2000,14/02/2000,A,FC Nantes,1:6 (1:4),0
34,Ligue 1 1999/2000,25/02/2000,H,Olympique Marseille,2:0 (1:0),3
35,Ligue 1 1999/2000,11/03/2000,A,AS Nancy,0:1 (0:0),0
36,Ligue 1 1999/2000,26/03/2000,H,CS Sedan,2:0 (0:0),3
37,Ligue 1 1999/2000,08/04/2000,A,Le Havre AC,1:0 (1:0),3
38,Ligue 1 1999/2000,14/04/2000,H,AS Saint-Étienne,0:0 (0:0),1
39,Ligue 1 1999/2000,29/04/2000,A,RC Lens,3:4 (2:2),0
40,Ligue 1 1999/2000,04/05/2000,H,SC Bastia,2:1 (1:1),3
41,Ligue 1 1999/2000,13/05/2000,A,Montpellier HSC,2:2 (2:1),1
