,match_type,date,home,away,score,points
0,Primera División 2009/2010,29/08/2009,A,Real Madrid,2:3 (1:2),0
1,Primera División 2009/2010,13/09/2009,H,Málaga CF,1:0 (0:0),3
2,Primera División 2009/2010,19/09/2009,H,Espanyol Barcelona,2:3 (1:2),0
3,Primera División 2009/2010,23/09/2009,A,Xerez CD,3:0 (1:0),3
4,Primera División 2009/2010,27/09/2009,H,Villarreal CF,1:0 (1:0),3
5,Primera División 2009/2010,03/10/2009,A,CD Tenerife,1:0 (0:0),3
6,Primera División 2009/2010,17/10/2009,H,Sevilla FC,1:0 (1:0),3
7,Primera División 2009/2010,25/10/2009,A,Real Valladolid,0:4 (0:1),0
8,Primera División 2009/2010,01/11/2009,H,Sporting Gijón,1:1 (1:0),1
9,Primera División 2009/2010,07/11/2009,A,Getafe CF,2:0 (1:0),3
10,Primera División 2009/2010,21/11/2009,H,Atlético Madrid,2:1 (1:1),3
11,Primera División 2009/2010,29/11/2009,A,Racing Santander,1:0 (0:0),3
12,Primera División 2009/2010,05/12/2009,H,FC Barcelona,1:3 (1:1),0
13,Primera División 2009/2010,13/12/2009,A,UD Almería,1:1 (0:0),1
14,Primera División 2009/2010,20/12/2009,H,Valencia CF,0:0 (0:0),1
15,Primera División 2009/2010,03/01/2010,A,Real Zaragoza,0:0 (0:0),1
16,Primera División 2009/2010,10/01/2010,H,CA Osasuna,1:0 (0:0),3
17,Primera División 2009/2010,17/01/2010,A,RCD Mallorca,0:2 (0:0),0
18,Primera División 2009/2010,23/01/2010,H,Athletic Bilbao,3:1 (0:0),3
19,Primera División 2009/2010,30/01/2010,H,Real Madrid,1:3 (0:2),0
20,Primera División 2009/2010,07/02/2010,A,Málaga CF,0:0 (0:0),1
21,Primera División 2009/2010,14/02/2010,A,Espanyol Barcelona,0:2 (0:1),0
22,Primera División 2009/2010,20/02/2010,H,Xerez CD,2:1 (2:1),3
23,Primera División 2009/2010,28/02/2010,A,Villarreal CF,0:1 (0:1),0
24,Primera División 2009/2010,06/03/2010,H,CD Tenerife,3:1 (1:1),3
25,Primera División 2009/2010,13/03/2010,A,Sevilla FC,1:1 (1:1),1
26,Primera División 2009/2010,20/03/2010,H,Real Valladolid,0:2 (0:1),0
27,Primera División 2009/2010,23/03/2010,A,Sporting Gijón,1:2 (0:1),0
28,Primera División 2009/2010,28/03/2010,H,Getafe CF,1:3 (0:2),0
29,Primera División 2009/2010,04/04/2010,A,Atlético Madrid,0:3 (0:1),0
30,Primera División 2009/2010,11/04/2010,H,Racing Santander,1:1 (1:0),1
31,Primera División 2009/2010,14/04/2010,A,FC Barcelona,0:3 (0:1),0
32,Primera División 2009/2010,18/04/2010,H,UD Almería,0:0 (0:0),1
33,Primera División 2009/2010,24/04/2010,A,Valencia CF,0:1 (0:1),0
34,Primera División 2009/2010,01/05/2010,H,Real Zaragoza,0:1 (0:0),0
35,Primera División 2009/2010,05/05/2010,A,CA Osasuna,1:3 (1:3),0
36,Primera División 2009/2010,08/05/2010,H,RCD Mallorca,1:0 (0:0),3
37,Primera División 2009/2010,15/05/2010,A,Athletic Bilbao,0:2 (0:1),0
38,Copa del Rey 2009/2010,28/10/2009,A,Real Murcia,1:0 (0:0),3
39,Copa del Rey 2009/2010,10/11/2009,H,Real Murcia,0:0 (0:0),1
40,Copa del Rey 2009/2010,06/01/2010,A,Valencia CF,2:1 (0:0),3
41,Copa del Rey 2009/2010,13/01/2010,H,Valencia CF,2:2 (0:2),1
42,Copa del Rey 2009/2010,20/01/2010,H,Sevilla FC,0:3 (0:1),0
43,Copa del Rey 2009/2010,27/01/2010,A,Sevilla FC,1:0 (1:0),3
