,match_type,date,home,away,score,points
0,Primera División 2012/2013,20/08/2012,H,CA Osasuna,2:0 (0:0),3
1,Primera División 2012/2013,26/08/2012,A,Valencia CF,3:3 (1:3),1
2,Primera División 2012/2013,01/09/2012,H,Getafe CF,1:1 (1:1),1
3,Primera División 2012/2013,16/09/2012,A,Granada CF,1:1 (1:0),1
4,Primera División 2012/2013,24/09/2012,H,Sevilla FC,0:2 (0:0),0
5,Primera División 2012/2013,30/09/2012,A,Real Madrid,1:5 (1:3),0
6,Primera División 2012/2013,06/10/2012,A,Rayo Vallecano,1:2 (1:2),0
7,Primera División 2012/2013,20/10/2012,H,FC Barcelona,4:5 (2:4),0
8,Primera División 2012/2013,27/10/2012,A,Celta Vigo,1:1 (1:1),1
9,Primera División 2012/2013,04/11/2012,H,RCD Mallorca,1:0 (1:0),3
10,Primera División 2012/2013,10/11/2012,A,Real Zaragoza,3:5 (2:1),0
11,Primera División 2012/2013,18/11/2012,H,Levante UD,0:2 (0:1),0
12,Primera División 2012/2013,25/11/2012,A,Athletic Bilbao,1:1 (0:1),1
13,Primera División 2012/2013,02/12/2012,H,Real Betis,2:3 (0:1),0
14,Primera División 2012/2013,09/12/2012,A,Atlético Madrid,0:6 (0:3),0
15,Primera División 2012/2013,17/12/2012,H,Real Valladolid,0:0 (0:0),1
16,Primera División 2012/2013,20/12/2012,A,Espanyol Barcelona,0:2 (0:1),0
17,Primera División 2012/2013,05/01/2013,H,Málaga CF,1:0 (0:0),3
18,Primera División 2012/2013,13/01/2013,A,Real Sociedad,1:1 (1:1),1
19,Primera División 2012/2013,20/01/2013,A,CA Osasuna,1:2 (0:1),0
20,Primera División 2012/2013,26/01/2013,H,Valencia CF,2:3 (2:1),0
21,Primera División 2012/2013,02/02/2013,A,Getafe CF,1:3 (1:1),0
22,Primera División 2012/2013,09/02/2013,H,Granada CF,0:3 (0:1),0
23,Primera División 2012/2013,15/02/2013,A,Sevilla FC,1:3 (1:3),0
24,Primera División 2012/2013,23/02/2013,H,Real Madrid,1:2 (1:0),0
25,Primera División 2012/2013,02/03/2013,H,Rayo Vallecano,0:0 (0:0),1
26,Primera División 2012/2013,09/03/2013,A,FC Barcelona,0:2 (0:1),0
27,Primera División 2012/2013,15/03/2013,H,Celta Vigo,3:1 (1:0),3
28,Primera División 2012/2013,31/03/2013,A,RCD Mallorca,3:2 (1:1),3
29,Primera División 2012/2013,06/04/2013,H,Real Zaragoza,3:2 (2:2),3
30,Primera División 2012/2013,13/04/2013,A,Levante UD,4:0 (3:0),3
31,Primera División 2012/2013,21/04/2013,H,Athletic Bilbao,1:1 (1:1),1
32,Primera División 2012/2013,29/04/2013,A,Real Betis,1:1 (1:0),1
33,Primera División 2012/2013,04/05/2013,H,Atlético Madrid,0:0 (0:0),1
34,Primera División 2012/2013,11/05/2013,A,Real Valladolid,0:1 (0:0),0
35,Primera División 2012/2013,19/05/2013,H,Espanyol Barcelona,2:0 (0:0),3
36,Primera División 2012/2013,26/05/2013,A,Málaga CF,1:3 (0:1),0
37,Primera División 2012/2013,01/06/2013,H,Real Sociedad,0:1 (0:1),0
38,Copa del Rey 2012/2013,01/11/2012,H,RCD Mallorca,1:1 (0:0),1
39,Copa del Rey 2012/2013,29/11/2012,A,RCD Mallorca,0:0 (0:0),1
