,match_type,date,home,away,score,points
0,Primera División 1998/1999,29/08/1998,A,Celta Vigo,0:0 (0:0),1
1,Primera División 1998/1999,11/09/1998,H,Valencia CF,1:0 (1:0),3
2,Primera División 1998/1999,19/09/1998,A,UD Salamanca,1:3 (0:1),0
3,Primera División 1998/1999,26/09/1998,H,Espanyol Barcelona,1:0 (0:0),3
4,Primera División 1998/1999,03/10/1998,A,Real Sociedad,0:2 (0:1),0
5,Primera División 1998/1999,17/10/1998,H,Real Oviedo,4:0 (3:0),3
6,Primera División 1998/1999,24/10/1998,A,CD Tenerife,1:1 (0:1),1
7,Primera División 1998/1999,31/10/1998,H,RCD Mallorca,1:1 (1:1),1
8,Primera División 1998/1999,07/11/1998,A,Atlético Madrid,1:1 (0:0),1
9,Primera División 1998/1999,14/11/1998,H,CD Alavés,2:2 (1:1),1
10,Primera División 1998/1999,21/11/1998,H,Villarreal CF,2:1 (1:1),3
11,Primera División 1998/1999,28/11/1998,A,Real Valladolid,1:0 (1:0),3
12,Primera División 1998/1999,04/12/1998,H,FC Barcelona,2:1 (0:0),3
13,Primera División 1998/1999,12/12/1998,A,Athletic Bilbao,1:2 (1:1),0
14,Primera División 1998/1999,18/12/1998,H,Real Betis,2:2 (1:1),1
15,Primera División 1998/1999,02/01/1999,A,Real Zaragoza,1:3 (1:1),0
16,Primera División 1998/1999,09/01/1999,H,Racing Santander,1:2 (0:1),0
17,Primera División 1998/1999,16/01/1999,A,CF Extremadura,2:1 (1:0),3
18,Primera División 1998/1999,23/01/1999,H,Real Madrid,4:0 (3:0),3
19,Primera División 1998/1999,30/01/1999,H,Celta Vigo,2:1 (2:0),3
20,Primera División 1998/1999,05/02/1999,A,Valencia CF,0:0 (0:0),1
21,Primera División 1998/1999,12/02/1999,H,UD Salamanca,1:0 (0:0),3
22,Primera División 1998/1999,20/02/1999,A,Espanyol Barcelona,2:2 (0:1),1
23,Primera División 1998/1999,27/02/1999,H,Real Sociedad,0:1 (0:0),0
24,Primera División 1998/1999,05/03/1999,A,Real Oviedo,2:1 (1:0),3
25,Primera División 1998/1999,13/03/1999,H,CD Tenerife,2:0 (1:0),3
26,Primera División 1998/1999,20/03/1999,A,RCD Mallorca,2:1 (1:0),3
27,Primera División 1998/1999,02/04/1999,H,Atlético Madrid,1:1 (0:1),1
28,Primera División 1998/1999,10/04/1999,A,CD Alavés,1:2 (1:1),0
29,Primera División 1998/1999,17/04/1999,A,Villarreal CF,2:1 (2:0),3
30,Primera División 1998/1999,24/04/1999,H,Real Valladolid,3:0 (2:0),3
31,Primera División 1998/1999,01/05/1999,A,FC Barcelona,0:4 (0:3),0
32,Primera División 1998/1999,08/05/1999,H,Athletic Bilbao,1:1 (0:1),1
33,Primera División 1998/1999,15/05/1999,A,Real Betis,3:0 (2:0),3
34,Primera División 1998/1999,22/05/1999,H,Real Zaragoza,2:1 (1:0),3
35,Primera División 1998/1999,29/05/1999,A,Racing Santander,1:1 (0:0),1
36,Primera División 1998/1999,11/06/1999,H,CF Extremadura,1:1 (0:1),1
37,Primera División 1998/1999,19/06/1999,A,Real Madrid,1:3 (0:2),0
38,Copa del Rey 1998/1999,27/10/1998,A,Jerez CF,3:1,3
39,Copa del Rey 1998/1999,09/11/1998,H,Jerez CF,3:1,3
40,Copa del Rey 1998/1999,15/12/1998,H,Sporting Gijón,1:1,1
41,Copa del Rey 1998/1999,12/01/1999,A,Sporting Gijón,1:0,3
42,Copa del Rey 1998/1999,19/01/1999,A,Celta Vigo,1:0,3
43,Copa del Rey 1998/1999,02/02/1999,H,Celta Vigo,1:1 aet,1
44,Copa del Rey 1998/1999,16/02/1999,A,RCD Mallorca,1:1,1
45,Copa del Rey 1998/1999,23/02/1999,H,RCD Mallorca,1:0,3
46,Copa del Rey 1998/1999,07/06/1999,A,Atlético Madrid,0:0,1
47,Copa del Rey 1998/1999,14/06/1999,H,Atlético Madrid,0:1,0
