,match_type,date,home,away,score,points
0,Champions League 2010/2011,14/09/2010,A,Werder Bremen,2:2 (2:1),1
1,Champions League 2010/2011,29/09/2010,H,FC Twente,4:1 (0:0),3
2,Champions League 2010/2011,20/10/2010,A,Inter,3:4 (0:4),0
3,Champions League 2010/2011,02/11/2010,H,Inter,3:1 (1:0),3
4,Champions League 2010/2011,24/11/2010,H,Werder Bremen,3:0 (2:0),3
5,Champions League 2010/2011,07/12/2010,A,FC Twente,3:3 (1:1),1
6,Champions League 2010/2011,15/02/2011,A,AC Milan,1:0 (0:0),3
7,Champions League 2010/2011,09/03/2011,H,AC Milan,0:0 (0:0),1
8,Champions League 2010/2011,05/04/2011,A,Real Madrid,0:4 (0:1),0
9,Champions League 2010/2011,13/04/2011,H,Real Madrid,0:1 (0:0),0
10,Champions League Qual. 2010/2011,17/08/2010,A,BSC Young Boys,2:3 (1:3),0
11,Champions League Qual. 2010/2011,25/08/2010,H,BSC Young Boys,4:0 (2:0),3
12,Premier League 2010/2011,14/08/2010,H,Manchester City,0:0 (0:0),1
13,Premier League 2010/2011,21/08/2010,A,Stoke City,2:1 (2:1),3
14,Premier League 2010/2011,28/08/2010,H,Wigan Athletic,0:1 (0:0),0
15,Premier League 2010/2011,11/09/2010,A,West Bromwich Albion,1:1 (1:1),1
16,Premier League 2010/2011,18/09/2010,H,Wolverhampton Wanderers,3:1 (0:1),3
17,Premier League 2010/2011,25/09/2010,A,West Ham United,0:1 (0:1),0
18,Premier League 2010/2011,02/10/2010,H,Aston Villa,2:1 (1:1),3
19,Premier League 2010/2011,16/10/2010,A,Fulham FC,2:1 (1:1),3
20,Premier League 2010/2011,23/10/2010,H,Everton FC,1:1 (1:1),1
21,Premier League 2010/2011,30/10/2010,A,Manchester United,0:2 (0:1),0
22,Premier League 2010/2011,06/11/2010,A,Bolton Wanderers,2:4 (0:1),0
23,Premier League 2010/2011,09/11/2010,H,Sunderland AFC,1:1 (0:0),1
24,Premier League 2010/2011,13/11/2010,H,Blackburn Rovers,4:2 (2:0),3
25,Premier League 2010/2011,20/11/2010,A,Arsenal FC,3:2 (0:2),3
26,Premier League 2010/2011,28/11/2010,H,Liverpool FC,2:1 (0:1),3
27,Premier League 2010/2011,04/12/2010,A,Birmingham City,1:1 (1:0),1
28,Premier League 2010/2011,12/12/2010,H,Chelsea FC,1:1 (1:0),1
29,Premier League 2010/2011,26/12/2010,A,Aston Villa,2:1 (1:0),3
30,Premier League 2010/2011,28/12/2010,H,Newcastle United,2:0 (0:0),3
31,Premier League 2010/2011,01/01/2011,H,Fulham FC,1:0 (1:0),3
32,Premier League 2010/2011,05/01/2011,A,Everton FC,1:2 (1:1),0
33,Premier League 2010/2011,16/01/2011,H,Manchester United,0:0 (0:0),1
34,Premier League 2010/2011,22/01/2011,A,Newcastle United,1:1 (0:0),1
35,Premier League 2010/2011,02/02/2011,A,Blackburn Rovers,1:0 (1:0),3
36,Premier League 2010/2011,05/02/2011,H,Bolton Wanderers,2:1 (1:0),3
37,Premier League 2010/2011,12/02/2011,A,Sunderland AFC,2:1 (1:1),3
38,Premier League 2010/2011,22/02/2011,A,Blackpool FC,1:3 (0:2),0
39,Premier League 2010/2011,06/03/2011,A,Wolverhampton Wanderers,3:3 (2:2),1
40,Premier League 2010/2011,19/03/2011,H,West Ham United,0:0 (0:0),1
41,Premier League 2010/2011,02/04/2011,A,Wigan Athletic,0:0 (0:0),1
42,Premier League 2010/2011,09/04/2011,H,Stoke City,3:2 (3:2),3
43,Premier League 2010/2011,20/04/2011,H,Arsenal FC,3:3 (2:3),1
44,Premier League 2010/2011,23/04/2011,H,West Bromwich Albion,2:2 (1:1),1
45,Premier League 2010/2011,30/04/2011,A,Chelsea FC,1:2 (1:1),0
46,Premier League 2010/2011,07/05/2011,H,Blackpool FC,1:1 (0:0),1
47,Premier League 2010/2011,10/05/2011,A,Manchester City,0:1 (0:1),0
48,Premier League 2010/2011,15/05/2011,A,Liverpool FC,2:0 (1:0),3
49,Premier League 2010/2011,22/05/2011,H,Birmingham City,2:1 (0:0),3
50,FA Cup 2010/2011,09/01/2011,H,Charlton Athletic,3:0 (0:0),3
51,FA Cup 2010/2011,30/01/2011,A,Fulham FC,0:4 (0:4),0
52,League Cup 2010/2011,21/09/2010,H,Arsenal FC,"1:4 (0:1, 1:1) aet",0
