,match_type,date,home,away,score,points
0,Premier League 1996/1997,16/08/1996,A,Blackburn Rovers,2:0 (1:0),3
1,Premier League 1996/1997,20/08/1996,H,Derby County,1:1 (1:0),1
2,Premier League 1996/1997,23/08/1996,H,Everton FC,0:0 (0:0),1
3,Premier League 1996/1997,03/09/1996,A,Wimbledon FC,0:1 (0:1),0
4,Premier League 1996/1997,06/09/1996,H,Newcastle United,1:2 (1:1),0
5,Premier League 1996/1997,13/09/1996,A,Southampton FC,1:0 (0:0),3
6,Premier League 1996/1997,21/09/1996,H,Leicester City,1:2 (0:1),0
7,Premier League 1996/1997,28/09/1996,A,Manchester United,0:2 (0:1),0
8,Premier League 1996/1997,11/10/1996,H,Aston Villa,1:0 (0:0),3
9,Premier League 1996/1997,18/10/1996,A,Middlesbrough FC,3:0 (2:0),3
10,Premier League 1996/1997,25/10/1996,A,Chelsea FC,1:3 (1:1),0
11,Premier League 1996/1997,01/11/1996,H,West Ham United,1:0 (0:0),3
12,Premier League 1996/1997,15/11/1996,H,Sunderland AFC,2:0 (1:0),3
13,Premier League 1996/1997,23/11/1996,A,Arsenal FC,1:3 (0:1),0
14,Premier League 1996/1997,01/12/1996,H,Liverpool FC,0:2 (0:1),0
15,Premier League 1996/1997,06/12/1996,A,Coventry City,2:1 (1:0),3
16,Premier League 1996/1997,13/12/1996,A,Leeds United,0:0 (0:0),1
17,Premier League 1996/1997,20/12/1996,H,Sheffield Wednesday,1:1 (1:1),1
18,Premier League 1996/1997,25/12/1996,H,Southampton FC,3:1 (2:1),3
19,Premier League 1996/1997,27/12/1996,A,Newcastle United,1:7 (0:2),0
20,Premier League 1996/1997,11/01/1997,H,Manchester United,1:2 (1:1),0
21,Premier League 1996/1997,18/01/1997,A,Nottingham Forest,1:2 (1:0),0
22,Premier League 1996/1997,28/01/1997,H,Blackburn Rovers,2:1 (1:0),3
23,Premier League 1996/1997,31/01/1997,H,Chelsea FC,1:2 (0:1),0
24,Premier League 1996/1997,14/02/1997,H,Arsenal FC,0:0 (0:0),1
25,Premier League 1996/1997,23/02/1997,A,West Ham United,3:4 (2:3),0
26,Premier League 1996/1997,28/02/1997,H,Nottingham Forest,0:1 (0:1),0
27,Premier League 1996/1997,03/03/1997,A,Sunderland AFC,4:0 (3:0),3
28,Premier League 1996/1997,14/03/1997,H,Leeds United,1:0 (1:0),3
29,Premier League 1996/1997,18/03/1997,A,Leicester City,1:1 (0:0),1
30,Premier League 1996/1997,21/03/1997,A,Derby County,2:4 (1:2),0
31,Premier League 1996/1997,04/04/1997,H,Wimbledon FC,1:0 (0:0),3
32,Premier League 1996/1997,08/04/1997,A,Sheffield Wednesday,1:2 (1:1),0
33,Premier League 1996/1997,11/04/1997,A,Everton FC,0:1 (0:1),0
34,Premier League 1996/1997,18/04/1997,A,Aston Villa,1:1 (0:0),1
35,Premier League 1996/1997,23/04/1997,H,Middlesbrough FC,1:0 (0:0),3
36,Premier League 1996/1997,02/05/1997,A,Liverpool FC,1:2 (1:2),0
37,Premier League 1996/1997,10/05/1997,H,Coventry City,1:2 (1:2),0
38,FA Cup 1996/1997,04/01/1997,A,Manchester United,0:2 (0:0),0
39,League Cup 1996/1997,16/09/1996,A,Preston North End,1:1 (1:0),1
40,League Cup 1996/1997,24/09/1996,H,Preston North End,3:0 (1:0),3
41,League Cup 1996/1997,22/10/1996,H,Sunderland AFC,2:1 (0:1),3
42,League Cup 1996/1997,26/11/1996,A,Bolton Wanderers,1:6 (1:2),0
