,match_type,date,home,away,score,points
0,Champions League 2016/2017,14/09/2016,H,AS Monaco,1:2 (1:2),0
1,Champions League 2016/2017,27/09/2016,A,CSKA Moskva,1:0 (0:0),3
2,Champions League 2016/2017,18/10/2016,A,Bayer Leverkusen,0:0 (0:0),1
3,Champions League 2016/2017,02/11/2016,H,Bayer Leverkusen,0:1 (0:0),0
4,Champions League 2016/2017,22/11/2016,A,AS Monaco,1:2 (0:0),0
5,Champions League 2016/2017,07/12/2016,H,CSKA Moskva,3:1 (2:1),3
6,Europa League 2016/2017,16/02/2017,A,KAA Gent,0:1 (0:0),0
7,Europa League 2016/2017,23/02/2017,H,KAA Gent,2:2 (1:1),1
8,Premier League 2016/2017,13/08/2016,A,Everton FC,1:1 (0:1),1
9,Premier League 2016/2017,20/08/2016,H,Crystal Palace,1:0 (0:0),3
10,Premier League 2016/2017,27/08/2016,H,Liverpool FC,1:1 (0:1),1
11,Premier League 2016/2017,10/09/2016,A,Stoke City,4:0 (1:0),3
12,Premier League 2016/2017,18/09/2016,H,Sunderland AFC,1:0 (0:0),3
13,Premier League 2016/2017,24/09/2016,A,Middlesbrough FC,2:1 (2:0),3
14,Premier League 2016/2017,02/10/2016,H,Manchester City,2:0 (2:0),3
15,Premier League 2016/2017,15/10/2016,A,West Bromwich Albion,1:1 (0:0),1
16,Premier League 2016/2017,22/10/2016,A,AFC Bournemouth,0:0 (0:0),1
17,Premier League 2016/2017,29/10/2016,H,Leicester City,1:1 (1:0),1
18,Premier League 2016/2017,06/11/2016,A,Arsenal FC,1:1 (0:1),1
19,Premier League 2016/2017,19/11/2016,H,West Ham United,3:2 (0:1),3
20,Premier League 2016/2017,26/11/2016,A,Chelsea FC,1:2 (1:1),0
21,Premier League 2016/2017,03/12/2016,H,Swansea City,5:0 (2:0),3
22,Premier League 2016/2017,11/12/2016,A,Manchester United,0:1 (0:1),0
23,Premier League 2016/2017,14/12/2016,H,Hull City,3:0 (1:0),3
24,Premier League 2016/2017,18/12/2016,H,Burnley FC,2:1 (1:1),3
25,Premier League 2016/2017,28/12/2016,A,Southampton FC,4:1 (1:1),3
26,Premier League 2016/2017,01/01/2017,A,Watford FC,4:1 (3:0),3
27,Premier League 2016/2017,04/01/2017,H,Chelsea FC,2:0 (1:0),3
28,Premier League 2016/2017,14/01/2017,H,West Bromwich Albion,4:0 (2:0),3
29,Premier League 2016/2017,21/01/2017,A,Manchester City,2:2 (0:0),1
30,Premier League 2016/2017,31/01/2017,A,Sunderland AFC,0:0 (0:0),1
31,Premier League 2016/2017,04/02/2017,H,Middlesbrough FC,1:0 (0:0),3
32,Premier League 2016/2017,11/02/2017,A,Liverpool FC,0:2 (0:2),0
33,Premier League 2016/2017,26/02/2017,H,Stoke City,4:0 (4:0),3
34,Premier League 2016/2017,05/03/2017,H,Everton FC,3:2 (1:0),3
35,Premier League 2016/2017,19/03/2017,H,Southampton FC,2:1 (2:0),3
36,Premier League 2016/2017,01/04/2017,A,Burnley FC,2:0 (0:0),3
37,Premier League 2016/2017,05/04/2017,A,Swansea City,3:1 (0:1),3
38,Premier League 2016/2017,08/04/2017,H,Watford FC,4:0 (3:0),3
39,Premier League 2016/2017,15/04/2017,H,AFC Bournemouth,4:0 (2:0),3
40,Premier League 2016/2017,26/04/2017,A,Crystal Palace,1:0 (0:0),3
41,Premier League 2016/2017,30/04/2017,H,Arsenal FC,2:0 (0:0),3
42,Premier League 2016/2017,05/05/2017,A,West Ham United,0:1 (0:0),0
43,Premier League 2016/2017,14/05/2017,H,Manchester United,2:1 (1:0),3
44,Premier League 2016/2017,18/05/2017,A,Leicester City,6:1 (2:0),3
45,Premier League 2016/2017,21/05/2017,A,Hull City,7:1 (3:0),3
46,FA Cup 2016/2017,08/01/2017,H,Aston Villa,2:0 (0:0),3
47,FA Cup 2016/2017,28/01/2017,H,Wycombe Wanderers,4:3 (0:2),3
48,FA Cup 2016/2017,19/02/2017,A,Fulham FC,3:0 (1:0),3
49,FA Cup 2016/2017,12/03/2017,H,Millwall FC,6:0 (2:0),3
50,FA Cup 2016/2017,22/04/2017,N,Chelsea FC,2:4 (1:2),0
51,League Cup 2016/2017,21/09/2016,H,Gillingham FC,5:0 (1:0),3
52,League Cup 2016/2017,25/10/2016,A,Liverpool FC,1:2 (0:1),0
