,match_type,date,home,away,score,points
0,Premier League 1993/1994,13/08/1993,A,Newcastle United,1:0 (1:0),3
1,Premier League 1993/1994,15/08/1993,H,Arsenal FC,0:1 (0:0),0
2,Premier League 1993/1994,20/08/1993,H,Manchester City,1:0 (0:0),3
3,Premier League 1993/1994,24/08/1993,A,Liverpool FC,2:1 (2:1),3
4,Premier League 1993/1994,27/08/1993,A,Aston Villa,0:1 (0:0),0
5,Premier League 1993/1994,31/08/1993,H,Chelsea FC,1:1 (0:1),1
6,Premier League 1993/1994,10/09/1993,A,Sheffield United,2:2 (1:0),1
7,Premier League 1993/1994,17/09/1993,H,Oldham Athletic,5:0 (3:0),3
8,Premier League 1993/1994,25/09/1993,A,Ipswich Town,2:2 (1:0),1
9,Premier League 1993/1994,03/10/1993,H,Everton FC,3:2 (0:1),3
10,Premier League 1993/1994,16/10/1993,A,Manchester United,1:2 (0:0),0
11,Premier League 1993/1994,23/10/1993,H,Swindon Town,1:1 (0:0),1
12,Premier League 1993/1994,29/10/1993,A,Blackburn Rovers,0:1 (0:1),0
13,Premier League 1993/1994,05/11/1993,A,Southampton FC,0:1 (0:0),0
14,Premier League 1993/1994,19/11/1993,H,Leeds United,1:1 (0:0),1
15,Premier League 1993/1994,23/11/1993,H,Wimbledon FC,1:1 (1:0),1
16,Premier League 1993/1994,26/11/1993,A,Queens Park Rangers,1:1 (0:1),1
17,Premier League 1993/1994,03/12/1993,H,Newcastle United,1:2 (0:0),0
18,Premier League 1993/1994,05/12/1993,A,Arsenal FC,1:1 (1:0),1
19,Premier League 1993/1994,10/12/1993,A,Manchester City,2:0 (0:0),3
20,Premier League 1993/1994,17/12/1993,H,Liverpool FC,3:3 (1:0),1
21,Premier League 1993/1994,26/12/1993,H,Norwich City,1:3 (0:2),0
22,Premier League 1993/1994,27/12/1993,A,West Ham United,3:1 (2:1),3
23,Premier League 1993/1994,31/12/1993,H,Coventry City,1:2 (1:1),0
24,Premier League 1993/1994,02/01/1994,A,Sheffield Wednesday,0:1 (0:1),0
25,Premier League 1993/1994,14/01/1994,H,Manchester United,0:1 (0:0),0
26,Premier League 1993/1994,21/01/1994,A,Swindon Town,1:2 (1:1),0
27,Premier League 1993/1994,04/02/1994,H,Sheffield Wednesday,1:3 (0:1),0
28,Premier League 1993/1994,11/02/1994,H,Blackburn Rovers,0:2 (0:0),0
29,Premier League 1993/1994,26/02/1994,A,Chelsea FC,3:4 (2:3),0
30,Premier League 1993/1994,01/03/1994,H,Aston Villa,1:1 (0:1),1
31,Premier League 1993/1994,04/03/1994,H,Sheffield United,2:2 (0:0),1
32,Premier League 1993/1994,18/03/1994,H,Ipswich Town,1:1 (0:1),1
33,Premier League 1993/1994,25/03/1994,A,Everton FC,1:0 (0:0),3
34,Premier League 1993/1994,01/04/1994,A,Norwich City,2:1 (0:0),3
35,Premier League 1993/1994,03/04/1994,H,West Ham United,1:4 (0:1),0
36,Premier League 1993/1994,08/04/1994,A,Coventry City,0:1 (0:0),0
37,Premier League 1993/1994,16/04/1994,A,Leeds United,0:2 (0:0),0
38,Premier League 1993/1994,22/04/1994,H,Southampton FC,3:0 (1:0),3
39,Premier League 1993/1994,29/04/1994,A,Wimbledon FC,1:2 (0:0),0
40,Premier League 1993/1994,04/05/1994,A,Oldham Athletic,2:0 (1:0),3
41,Premier League 1993/1994,06/05/1994,H,Queens Park Rangers,1:2 (1:1),0
42,FA Cup 1993/1994,07/01/1994,A,Peterborough United,1:1,1
43,FA Cup 1993/1994,18/01/1994,H,Peterborough United,5:4 pso,3
44,FA Cup 1993/1994,28/01/1994,A,Ipswich Town,0:3,0
45,League Cup 1993/1994,26/10/1993,A,Derby County,1:0,3
46,League Cup 1993/1994,30/11/1993,H,Blackburn Rovers,1:0,3
47,League Cup 1993/1994,11/01/1994,H,Aston Villa,1:2,0
