,match_type,date,home,away,score,points
0,Serie A 1992/1993,05/09/1992,A,Sampdoria,3:3 (2:2),1
1,Serie A 1992/1993,12/09/1992,H,ACF Fiorentina,2:2 (2:1),1
2,Serie A 1992/1993,19/09/1992,A,Cagliari Calcio,1:1 (0:0),1
3,Serie A 1992/1993,26/09/1992,H,Genoa CFC,1:1 (0:0),1
4,Serie A 1992/1993,04/10/1992,H,Parma AC,5:2 (4:2),3
5,Serie A 1992/1993,18/10/1992,A,AC Milan,3:5 (1:3),0
6,Serie A 1992/1993,25/10/1992,H,Atalanta,3:0 (1:0),3
7,Serie A 1992/1993,31/10/1992,A,Udinese Calcio,0:0 (0:0),1
8,Serie A 1992/1993,07/11/1992,H,Torino FC,1:2 (0:0),0
9,Serie A 1992/1993,21/11/1992,A,US Foggia,1:2 (0:2),0
10,Serie A 1992/1993,28/11/1992,H,AS Roma,1:1 (0:0),1
11,Serie A 1992/1993,05/12/1992,A,Pescara Calcio,3:2 (1:0),3
12,Serie A 1992/1993,12/12/1992,H,Inter,3:1 (0:0),3
13,Serie A 1992/1993,02/01/1993,A,Ancona Calcio,3:0 (0:0),3
14,Serie A 1992/1993,09/01/1993,H,Brescia Calcio,2:0 (1:0),3
15,Serie A 1992/1993,16/01/1993,A,SSC Napoli,1:3 (0:1),0
16,Serie A 1992/1993,23/01/1993,H,Juventus,1:1 (1:1),1
17,Serie A 1992/1993,30/01/1993,H,Sampdoria,2:1 (1:0),3
18,Serie A 1992/1993,06/02/1993,A,ACF Fiorentina,2:0 (0:0),3
19,Serie A 1992/1993,13/02/1993,H,Cagliari Calcio,1:2 (1:0),0
20,Serie A 1992/1993,27/02/1993,A,Genoa CFC,3:2 (1:2),3
21,Serie A 1992/1993,06/03/1993,A,Parma AC,1:2 (0:1),0
22,Serie A 1992/1993,13/03/1993,H,AC Milan,2:2 (1:2),1
23,Serie A 1992/1993,20/03/1993,A,Atalanta,2:2 (1:1),1
24,Serie A 1992/1993,27/03/1993,H,Udinese Calcio,4:0 (1:0),3
25,Serie A 1992/1993,03/04/1993,A,Torino FC,1:1 (0:0),1
26,Serie A 1992/1993,09/04/1993,H,US Foggia,1:1 (1:0),1
27,Serie A 1992/1993,17/04/1993,A,AS Roma,0:0 (0:0),1
28,Serie A 1992/1993,24/04/1993,H,Pescara Calcio,2:1 (1:1),3
29,Serie A 1992/1993,08/05/1993,A,Inter,0:2 (0:1),0
30,Serie A 1992/1993,15/05/1993,H,Ancona Calcio,5:0 (1:0),3
31,Serie A 1992/1993,22/05/1993,A,Brescia Calcio,0:2 (0:0),0
32,Serie A 1992/1993,29/05/1993,H,SSC Napoli,4:3 (3:1),3
33,Serie A 1992/1993,05/06/1993,A,Juventus,1:4 (1:3),0
34,Coppa Italia 1992/1993,25/08/1992,A,Ascoli Calcio,4:0,3
35,Coppa Italia 1992/1993,01/09/1992,H,Ascoli Calcio,1:0,3
36,Coppa Italia 1992/1993,07/10/1992,A,AC Cesena,1:1,1
37,Coppa Italia 1992/1993,27/10/1992,H,AC Cesena,3:1,3
38,Coppa Italia 1992/1993,28/01/1993,H,Torino FC,2:2,1
39,Coppa Italia 1992/1993,10/02/1993,A,Torino FC,2:3,0
