,match_type,date,home,away,score,points
0,Europa League 2011/2012,15/09/2011,H,FC Vaslui,2:2 (1:0),1
1,Europa League 2011/2012,29/09/2011,A,Sporting CP,1:2 (1:2),0
2,Europa League 2011/2012,20/10/2011,A,FC Zürich,1:1 (1:1),1
3,Europa League 2011/2012,03/11/2011,H,FC Zürich,1:0 (0:0),3
4,Europa League 2011/2012,01/12/2011,A,FC Vaslui,0:0 (0:0),1
5,Europa League 2011/2012,14/12/2011,H,Sporting CP,2:0 (1:0),3
6,Europa League 2011/2012,16/02/2012,H,Atlético Madrid,1:3 (1:2),0
7,Europa League 2011/2012,23/02/2012,A,Atlético Madrid,0:1 (0:0),0
8,Europa League Qual. 2011/2012,18/08/2011,H,FK Rabotnički,6:0 (2:0),3
9,Europa League Qual. 2011/2012,25/08/2011,A,FK Rabotnički,3:1 (1:1),3
10,Serie A 2011/2012,09/09/2011,A,AC Milan,2:2 (2:2),1
11,Serie A 2011/2012,18/09/2011,H,Genoa CFC,1:2 (1:0),0
12,Serie A 2011/2012,21/09/2011,A,AC Cesena,2:1 (0:1),3
13,Serie A 2011/2012,25/09/2011,H,US Palermo,0:0 (0:0),1
14,Serie A 2011/2012,02/10/2011,A,ACF Fiorentina,2:1 (1:1),3
15,Serie A 2011/2012,16/10/2011,H,AS Roma,2:1 (0:1),3
16,Serie A 2011/2012,23/10/2011,A,Bologna FC,2:0 (1:0),3
17,Serie A 2011/2012,26/10/2011,H,Calcio Catania,1:1 (1:0),1
18,Serie A 2011/2012,30/10/2011,A,Cagliari Calcio,3:0 (2:0),3
19,Serie A 2011/2012,06/11/2011,H,Parma FC,1:0 (0:0),3
20,Serie A 2011/2012,19/11/2011,A,SSC Napoli,0:0 (0:0),1
21,Serie A 2011/2012,26/11/2011,H,Juventus,0:1 (0:1),0
22,Serie A 2011/2012,05/12/2011,H,Novara Calcio,3:0 (2:0),3
23,Serie A 2011/2012,10/12/2011,A,US Lecce,3:2 (1:1),3
24,Serie A 2011/2012,18/12/2011,H,Udinese Calcio,2:2 (1:1),1
25,Serie A 2011/2012,21/12/2011,H,Chievo Verona,0:0 (0:0),1
26,Serie A 2011/2012,07/01/2012,A,AC Siena,0:4 (0:3),0
27,Serie A 2011/2012,15/01/2012,H,Atalanta,2:0 (1:0),3
28,Serie A 2011/2012,22/01/2012,A,Inter,1:2 (1:1),0
29,Serie A 2011/2012,29/01/2012,A,Chievo Verona,3:0 (1:0),3
30,Serie A 2011/2012,01/02/2012,H,AC Milan,2:0 (0:0),3
31,Serie A 2011/2012,05/02/2012,A,Genoa CFC,2:3 (0:2),0
32,Serie A 2011/2012,09/02/2012,H,AC Cesena,3:2 (0:2),3
33,Serie A 2011/2012,19/02/2012,A,US Palermo,1:5 (0:3),0
34,Serie A 2011/2012,26/02/2012,H,ACF Fiorentina,1:0 (1:0),3
35,Serie A 2011/2012,04/03/2012,A,AS Roma,2:1 (1:1),3
36,Serie A 2011/2012,11/03/2012,H,Bologna FC,1:3 (0:2),0
37,Serie A 2011/2012,18/03/2012,A,Calcio Catania,0:1 (0:0),0
38,Serie A 2011/2012,25/03/2012,H,Cagliari Calcio,1:0 (0:0),3
39,Serie A 2011/2012,31/03/2012,A,Parma FC,1:3 (1:2),0
40,Serie A 2011/2012,07/04/2012,H,SSC Napoli,3:1 (1:1),3
41,Serie A 2011/2012,11/04/2012,A,Juventus,1:2 (1:1),0
42,Serie A 2011/2012,22/04/2012,H,US Lecce,1:1 (0:0),1
43,Serie A 2011/2012,25/04/2012,A,Novara Calcio,1:2 (1:1),0
44,Serie A 2011/2012,29/04/2012,A,Udinese Calcio,0:2 (0:0),0
45,Serie A 2011/2012,02/05/2012,H,AC Siena,1:1 (0:1),1
46,Serie A 2011/2012,06/05/2012,A,Atalanta,2:0 (1:0),3
47,Serie A 2011/2012,13/05/2012,H,Inter,3:1 (0:1),3
48,Coppa Italia 2011/2012,10/01/2012,H,Hellas Verona,3:2 (1:0),3
49,Coppa Italia 2011/2012,26/01/2012,A,AC Milan,1:3 (1:2),0
